sample_id,book_id,label,position,target_word,normal_word_score,perturbed_word_score,relative_word_score,n_samples,normal_generated_words,perturbed_generated_words
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,3,than,1.0,1.0,-0.9999999900000002,3,"['than', 'than', 'than']","['than', 'than', 'than']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,4,I,0.7189509868621826,0.8288490176200867,-1.15285884745629,3,"['him.', 'him.', 'him.']","['me,', 'me,', 'me,']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,5,was,1.0000001192092896,0.7205239534378052,-0.7205238603394292,3,"['was', 'was', 'was']","['and', 'and', 'and']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,6,now.,0.717200517654419,0.717200517654419,-0.999999986056898,3,"['when', 'when', 'when']","['when', 'when', 'when']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,7,Had,0.6608073711395264,0.6243003606796265,-0.944753915434562,3,"['she', 'she', 'she']","['when', 'when', 'when']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,8,Stahl,0.6077250242233276,0.6299176216125488,-1.0365174809979372,3,"['I', 'I', 'I']","['he', 'he', 'he']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,9,offered,0.6055654287338257,0.6258946657180786,-1.0335706526230413,3,"['just', 'just', 'just']","['been', 'been', 'been']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,10,her,0.8283778429031372,0.7796242237091064,-0.9411456631497708,3,"['him', 'him', 'him']","['me', 'me', 'me']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,11,a,1.0,1.0,-0.9999999900000002,3,"['a', 'a', 'a']","['a', 'a', 'a']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,12,ride?,0.6642006635665894,0.6152777075767517,-0.9263430948855657,3,"['job', 'job', 'job']","['position', 'position', 'position']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,13,Had,0.6235457062721252,0.668552041053772,-1.0721780674730916,3,"['The', 'The', 'The']","['I', 'I', 'I']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,14,he,0.8504713177680969,0.8504713177680969,-0.999999988241814,3,"['she', 'she', 'she']","['she', 'she', 'she']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,15,dragged,0.6289160847663879,0.6112480759620667,-0.9719071924675672,3,"['been', 'been', 'been']","['she', 'she', 'she']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,16,her,1.0,1.0,-0.9999999900000002,3,"['her', 'her', 'her']","['her', 'her', 'her']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,17,into,1.0,0.6761603951454163,-0.6761603883838124,3,"['into', 'into', 'into']","['home.', 'home.', 'home.']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,18,the,0.7093737125396729,0.6935968399047852,-0.9777594205514072,3,"['this', 'this', 'this']","['this,', 'this,', 'this,']"
BT_0045,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,19,"woods,",0.6666465997695923,1.0,-1.50004512937615,3,"['car.', 'car.', 'car.']","['woods,', 'woods,', 'woods,']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,1,Archer,0.6635738611221313,0.6202492713928223,-0.934710208441382,3,"['another', 'another', 'another']","['felt', 'felt', 'felt']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,2,was,1.0000001192092896,0.7185139060020447,-0.7185138131633854,3,"['was', 'was', 'was']","['felt', 'felt', 'felt']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,3,convinced,0.6927998661994934,0.5944994688034058,-0.8581113958401144,3,"['still', 'still', 'still']","['sitting', 'sitting', 'sitting']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,4,that,1.0000001192092896,1.0000001192092896,-0.9999999900000014,3,"['that', 'that', 'that']","['that', 'that', 'that']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,5,Madame,0.5971750020980835,0.5971750020980835,-0.99999998325449,3,"['he', 'he', 'he']","['he', 'he', 'he']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,6,Olenska,0.5725021958351135,0.6794477701187134,-1.1868037593455163,3,"['Butterfly', 'Butterfly', 'Butterfly']","['LeRoux', 'LeRoux', 'LeRoux']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,7,had,0.7475413680076599,0.7475413680076599,-0.999999986622814,3,"['was', 'was', 'was']","['was', 'was', 'was']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,8,not,0.6868557333946228,0.6898347735404968,-1.0043371991491996,3,"['some', 'some', 'some']","['always', 'always', 'always']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,9,accepted,0.6475405097007751,0.6446719765663147,-0.995570094770616,3,"['betrayed', 'betrayed', 'betrayed']","['seen', 'seen', 'seen']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,10,her,0.8214578628540039,0.772352397441864,-0.940221553612321,3,"['his', 'his', 'his']","['the', 'the', 'the']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,11,grandmother's,0.5895696878433228,0.6352052688598633,-1.0774048788183617,3,"['invitation.', 'invitation.', 'invitation.']","['the', 'the', 'the']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,12,offer,0.6960474252700806,0.7131160497665405,-1.0245222001139005,3,"['invitation.', 'invitation.', 'invitation.']","['invitation', 'invitation', 'invitation']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,13,from,0.7077799439430237,0.7077799439430237,-0.999999985871315,3,"['because', 'because', 'because']","['because', 'because', 'because']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,14,interested,0.6262435913085938,0.6262435913085938,-0.9999999840317728,3,"['the', 'the', 'the']","['the', 'the', 'the']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,15,motives.,0.6190150380134583,0.6303727626800537,-1.0183480429159917,3,"['suitors', 'suitors', 'suitors']","['suitors,', 'suitors,', 'suitors,']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,16,She,1.0,0.7667111158370972,-0.7667111081699861,3,"['She', 'She', 'She']","['It', 'It', 'It']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,17,had,0.7463822364807129,0.7003971338272095,-0.9383893268223767,3,"['knew', 'knew', 'knew']","['was,', 'was,', 'was,']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,18,the,0.7954018712043762,0.6364051699638367,-0.8001051858215484,3,"['a', 'a', 'a']","['refused,', 'refused,', 'refused,']"
BT_0046,The_Age_of_Innocence_-_Edith_Wharton,1,19,heedless,0.5743153095245361,0.6224067211151123,-1.0837369297938806,3,"['sincere', 'sincere', 'sincere']","['manner,', 'manner,', 'manner,']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,1,sun,0.6684820652008057,0.603515625,-0.9028149704967176,3,"['temperature', 'temperature', 'temperature']","['was', 'was', 'was']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,2,began,0.6900076866149902,0.6900076866149902,-0.999999985507408,3,"['was', 'was', 'was']","['was', 'was', 'was']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,3,its,0.6464604139328003,0.6464604139328003,-0.9999999845311488,3,"['to', 'to', 'to']","['to', 'to', 'to']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,4,"departure,",0.6759759187698364,0.6759759187698364,-0.9999999852065736,3,"['slow', 'slow', 'slow']","['slow', 'slow', 'slow']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,5,as,0.6006379723548889,0.6844415863355001,-1.1395243165476263,3,"['casting', 'casting', 'casting']","['casting', 'from', 'from']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,6,well.,0.6037377119064331,0.6037377119064331,-0.999999983436516,3,"['the', 'the', 'the']","['the', 'the', 'the']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,7,The,0.6429303288459778,0.6429303288459778,-0.9999999844462152,3,"['casting', 'casting', 'casting']","['casting', 'casting', 'casting']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,8,boy,0.645172119140625,0.645172119140625,-0.9999999845002604,3,"['sky', 'sky', 'sky']","['sky', 'sky', 'sky']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,9,watched,1.0,0.6291064620018005,-0.629106455710736,3,"['watched', 'watched', 'watched']","['who', 'who', 'who']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,10,it,0.7294350862503052,0.7294350862503052,-0.999999986290761,3,"['the', 'the', 'the']","['the', 'the', 'the']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,11,through,0.7108311653137207,0.7400529980659485,-1.0411093713487325,3,"['slowly,', 'slowly,', 'slowly,']","['from', 'from', 'from']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,12,its,0.6960481405258179,0.6960481405258179,-0.9999999856331776,3,"['the', 'the', 'the']","['the', 'the', 'the']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,13,trajectory,0.5777056813240051,0.5947897434234619,-1.0295722412917605,3,"['golden', 'golden', 'golden']","['window,', 'window,', 'window,']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,14,for,0.6673645973205566,0.7028932571411133,-1.0532372400796062,3,"['across', 'across', 'across']","['his', 'his', 'his']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,15,some,0.6778432130813599,0.6868196129798889,-1.0132425752635306,3,"['a', 'a', 'a']","['the', 'the', 'the']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,16,"time,",1.0,1.0,-0.9999999900000002,3,"['time,', 'time,', 'time,']","['time,', 'time,', 'time,']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,17,until,0.5955250263214111,0.7502453327178955,-1.2598048561521435,3,"['lost', 'lost', 'lost']","['before', 'before', 'before']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,18,it,0.7294350862503052,0.7294350862503052,-0.999999986290761,3,"['the', 'the', 'the']","['the', 'the', 'the']"
BT_0047,The_Alchemist_-_Paulo_Coelho,1,19,was,0.6714246869087219,0.6702340841293335,-0.99822673669159,3,"['dipped', 'dipped', 'dipped']","['disappeared.', 'disappeared.', 'disappeared.']"
BT_0048,Hedge_-_Jane_Delury,0,1,going,0.696282148361206,0.7701091766357422,-1.1060303174338086,3,"['you', 'you', 'you']","['getting', 'getting', 'getting']"
BT_0048,Hedge_-_Jane_Delury,0,2,to,1.0,1.0,-0.9999999900000002,3,"['to', 'to', 'to']","['to', 'to', 'to']"
BT_0048,Hedge_-_Jane_Delury,0,3,take,0.6873519420623779,0.6846138834953308,-0.996016496994252,3,"['have', 'have', 'have']","['be', 'be', 'be']"
BT_0048,Hedge_-_Jane_Delury,0,4,you,0.6785044074058533,0.6785044074058533,-0.9999999852617024,3,"['a', 'a', 'a']","['a', 'a', 'a']"
BT_0048,Hedge_-_Jane_Delury,0,5,to,0.6971098184585571,1.0,-1.4344941918423253,3,"['on', 'on', 'on']","['to', 'to', 'to']"
BT_0048,Hedge_-_Jane_Delury,0,6,the,1.0,1.0,-0.9999999900000002,3,"['the', 'the', 'the']","['the', 'the', 'the']"
BT_0048,Hedge_-_Jane_Delury,0,7,hospital,0.7325063943862915,0.6796246767044067,-0.9278071463058536,3,"['airport.', 'airport.', 'airport.']","['beach.', 'beach.', 'beach.']"
BT_0048,Hedge_-_Jane_Delury,0,8,to,0.6877971291542053,0.6616199016571045,-0.9619404676075108,3,"['because', 'because', 'because']","['tonight.', 'tonight.', 'tonight.']"
BT_0048,Hedge_-_Jane_Delury,0,9,get,0.9999999403953552,0.9999999403953552,-0.9999999899999996,3,"['get', 'get', 'get']","['get', 'get', 'get']"
BT_0048,Hedge_-_Jane_Delury,0,10,you,0.6655963659286499,0.6655963659286499,-0.9999999849758796,3,"['checked', 'checked', 'checked']","['checked', 'checked', 'checked']"
BT_0048,Hedge_-_Jane_Delury,0,11,checked,1.0000001192092896,1.0000001192092896,-0.9999999900000014,3,"['checked', 'checked', 'checked']","['checked', 'checked', 'checked']"
BT_0048,Hedge_-_Jane_Delury,0,12,out.,1.0,0.9492974877357484,-0.9492974782427736,3,"['out.', 'out.', 'out.']","['out,', 'out,', 'out,']"
BT_0048,Hedge_-_Jane_Delury,0,13,I,0.6753601431846619,0.5984505414962769,-0.8861205960616455,3,"[""It's"", ""It's"", ""It's""]","['Lore', 'Lore', 'Lore']"
BT_0048,Hedge_-_Jane_Delury,0,14,dont,0.9500461220741272,0.5795688033103943,-0.610042800811249,3,"[""don't"", ""don't"", ""don't""]","['Bastian', 'Bastian', 'Bastian']"
BT_0048,Hedge_-_Jane_Delury,0,15,want,0.6778781414031982,0.6948438286781311,-1.0250276207306788,3,"['think', 'think', 'think']","['like', 'like', 'like']"
BT_0048,Hedge_-_Jane_Delury,0,16,to.,0.934629201889038,0.934629201889038,-0.9999999893005698,3,"['to', 'to', 'to']","['to', 'to', 'to']"
BT_0048,Hedge_-_Jane_Delury,0,17,We,0.6302282810211182,0.6300377249717712,-0.9996976237784594,3,"[""It's"", ""It's"", ""It's""]","[""I've"", ""I've"", ""I've""]"
BT_0048,Hedge_-_Jane_Delury,0,18,need,0.6623690128326416,0.6304938793182373,-0.9518770618558076,3,"[""can't"", ""can't"", ""can't""]","['have', 'have', 'have']"
BT_0048,Hedge_-_Jane_Delury,0,19,to,1.0,0.934629201889038,-0.9346291925427462,3,"['to', 'to', 'to']","['to.', 'to.', 'to.']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,1,his,0.7004492282867432,0.7106974720954895,-1.0146309443262624,3,"['I', 'I', 'I']","['it', 'it', 'it']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,2,decision,0.7111865282058716,0.6825556755065918,-0.9597421194564402,3,"['face', 'face', 'face']","['eyes', 'eyes', 'eyes']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,3,was,1.0000001192092896,1.0000001192092896,-0.9999999900000014,3,"['was', 'was', 'was']","['was', 'was', 'was']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,4,irreversible.,0.6001033186912537,0.6220486164093018,-1.0365691817872562,3,"['a', 'a', 'a']","['made,', 'made,', 'made,']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,5,It,0.7859602570533752,0.7859602570533752,-0.9999999872767104,3,"['He', 'He', 'He']","['he', 'he', 'he']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,6,is,0.6687681674957275,0.7113751769065857,-1.0637096692764367,3,"['had', 'had', 'had']","['and', 'and', 'and']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,7,not,0.635844349861145,0.6337357759475708,-0.9966838049581273,3,"['a', 'a', 'a']","['final.', 'final.', 'final.']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,8,seldom,0.6119526624679565,0.5871446132659912,-0.9594608205534646,3,"['a', 'a', 'a']","['going', 'going', 'going']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,9,the,0.705146312713623,0.705146312713623,-0.999999985818546,3,"['that', 'that', 'that']","['that', 'that', 'that']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,10,case,1.0,1.0,-0.9999999900000002,3,"['case', 'case', 'case']","['case', 'case', 'case']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,11,that,1.0000001192092896,1.0000001192092896,-0.9999999900000014,3,"['that', 'that', 'that']","['that', 'that', 'that']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,12,when,0.6272823214530945,0.6272823214530945,-0.999999984058215,3,"['a', 'a', 'a']","['a', 'a', 'a']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,13,a,1.0,0.6840599775314331,-0.6840599706908335,3,"['a', 'a', 'a']","['men', 'men', 'men']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,14,man,1.0,1.0,-0.9999999900000002,3,"['man', 'man', 'man']","['man', 'man', 'man']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,15,is,0.7525722980499268,0.7525722980499268,-0.9999999867122402,3,"['has', 'has', 'has']","['has', 'has', 'has']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,16,browbeaten,0.6140710711479187,0.6211897730827332,-1.0115926187592277,3,"['overwhelmed', 'overwhelmed', 'overwhelmed']","['driven', 'driven', 'driven']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,17,in,0.8804168701171875,0.8804168701171875,-0.9999999886417444,3,"['into', 'into', 'into']","['into', 'into', 'into']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,18,some,0.6564940214157104,0.714930534362793,-1.0890129995867073,3,"['argument.', 'argument.', 'argument.']","['his', 'his', 'his']"
BT_0049,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,19,unprecedented,0.6436222791671753,0.6000714302062988,-0.9323347564341972,3,"['trivial', 'trivial', 'trivial']","['affair', 'affair', 'affair']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,1,the,1.0,0.6702688932418823,-0.6702688865391935,3,"['the', 'the', 'the']","['least.', 'least.', 'least.']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,2,very,0.6511474847793579,0.6639546155929565,-1.0196685404094787,3,"['local', 'local', 'local']","['least.', 'least.', 'least.']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,3,"least,",0.5895534753799438,1.0,-1.696198945131398,3,"['edge', 'edge', 'edge']","['least,', 'least,', 'least,']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,4,its,0.7451753616333008,0.6491423845291138,-0.8711269980733546,3,"['I', 'I', 'I']","[""I've"", ""I've"", ""I've""]"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,5,enough,0.6711157560348511,0.643962025642395,-0.9595394091947976,3,"['worthwhile', 'worthwhile', 'worthwhile']","['something.', 'something.', 'something.']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,6,to,1.0,1.0,-0.9999999900000002,3,"['to', 'to', 'to']","['to', 'to', 'to']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,7,get,0.7560481429100037,0.7560481429100037,-0.9999999867733292,3,"['keep', 'keep', 'keep']","['keep', 'keep', 'keep']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,8,me,1.0,1.0,-0.9999999900000002,3,"['me', 'me', 'me']","['me', 'me', 'me']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,9,booted,0.7484385967254639,0.6190820932388306,-0.8271648304560499,3,"['started', 'started', 'started']","['lost', 'lost', 'lost']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,10,from,0.7709367275238037,0.7709367275238037,-0.999999987028767,3,"['out', 'out', 'out']","['out', 'out', 'out']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,11,this,0.7093737125396729,0.7093737125396729,-0.9999999859030584,3,"['the', 'the', 'the']","['the', 'the', 'the']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,12,assignment.,0.6674789190292358,0.6941190361976624,-1.0399115327987525,3,"['meeting', 'meeting', 'meeting']","['household.', 'household.', 'household.']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,13,Blacklisted,0.5911616683006287,0.5879337787628174,-0.9945397348030232,3,"['and', 'and', 'and']","['because', 'because', 'because']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,14,from,1.0,0.6853850483894348,-0.6853850415355844,3,"['from', 'from', 'from']","['permanently', 'permanently', 'permanently']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,15,publishing.,0.627549409866333,0.5605419874191284,-0.893223656454854,3,"['the', 'the', 'the']","[""Val's"", ""Val's"", ""Val's""]"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,16,The,0.7947283983230591,0.6743487119674683,-0.8485272514548691,3,"['My', 'My', 'My']","[""I'm"", ""I'm"", ""I'm""]"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,17,server,0.5981304049491882,0.6172266006469727,-1.0319264582113026,3,"['thought', 'thought', 'thought']","['industry.', 'industry.', 'industry.']"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,18,returns,0.6052870750427246,0.5840597748756409,-0.9649301782713812,3,"['crashed.', 'crashed.', 'crashed.']","[""room's"", ""room's"", ""room's""]"
BT_0050,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,19,with,0.6778736114501953,1.0,-1.4752012297818435,3,"['a', 'a', 'a']","['with', 'with', 'with']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,1,always,0.677253007888794,0.6057441830635071,-0.8944134128066318,3,"['was', 'was', 'was']","['walked', 'walked', 'walked']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,2,has,0.6541180610656738,0.6959852576255798,-1.0640055494747254,3,"['wore', 'wore', 'wore']","['said', 'said', 'said']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,3,a,1.0,0.6300604939460754,-0.6300604876454706,3,"['a', 'a', 'a']","['said', 'said', 'said']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,4,girlfriend.,0.6382244229316711,0.6382244229316711,-0.9999999843315304,3,"['smile', 'smile', 'smile']","['smile', 'smile', 'smile']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,5,They,0.7077833414077759,0.6773545742034912,-0.9570083456416966,3,"['and', 'and', 'and']","['but', 'but', 'but']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,6,are,1.0000001192092896,0.6687660217285156,-0.6687659353177443,3,"['are', 'are', 'are']","['come', 'come', 'come']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,7,always,0.7766873836517334,1.0,-1.2875192879059396,3,"['usually', 'usually', 'usually']","['always', 'always', 'always']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,8,very,0.6407365798950195,0.6407365798950195,-0.9999999843929624,3,"['together.', 'together.', 'together.']","['together.', 'together.', 'together.']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,9,pretty,0.6881082057952881,0.95091050863266,-1.381920004448189,3,"['much', 'much', 'much']","['pretty,', 'pretty,', 'pretty,']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,10,and,1.0,1.0,-0.9999999900000002,3,"['and', 'and', 'and']","['and', 'and', 'and']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,11,none,0.613192081451416,0.6677753925323486,-1.0890150115141484,3,"['intelligent.', 'intelligent.', 'intelligent.']","['very', 'very', 'very']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,12,of,1.0,1.0,-0.9999999900000002,3,"['of', 'of', 'of']","['of', 'of', 'of']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,13,them,1.0,1.0,-0.9999999900000002,3,"['them', 'them', 'them']","['them', 'them', 'them']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,14,last,0.7295080423355103,0.7295080423355103,-0.999999986292132,3,"['ever', 'ever', 'ever']","['ever', 'ever', 'ever']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,15,long.,0.9161709547042848,0.8434448838233948,-0.9206195309798276,3,"['longer.', 'longer.', 'longer.']","['longer', 'longer', 'longer']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,16,They,0.6422988176345825,0.6703417301177979,-1.0436602112236293,3,"[""He's"", ""He's"", ""He's""]","[""It's"", ""It's"", ""It's""]"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,17,are,1.0000001192092896,0.7259143590927124,-0.725914265297846,3,"['are', 'are', 'are']","['seem', 'seem', 'seem']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,18,usually,1.0,1.0,-0.9999999900000002,3,"['usually', 'usually', 'usually']","['usually', 'usually', 'usually']"
BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,19,uneasy,0.64117830991745,0.6796832084655762,-1.0600533226904547,3,"['either', 'either', 'either']","['overwhelmed', 'overwhelmed', 'overwhelmed']"
BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,1,he’d,0.6282112002372742,0.6009323000907898,-0.956576849152085,3,"['I', 'I', 'I']","['feel', 'feel', 'feel']"
BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,2,found,0.6606394648551941,0.5872892141342163,-0.8889708176504961,3,"['finally', 'finally', 'finally']","['leaned', 'leaned', 'leaned']"
BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,3,his,0.780502200126648,0.644010066986084,-0.8251226692639139,3,"['the', 'the', 'the']","['Maddy', 'Maddy', 'Maddy']"
BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,4,scarlet,0.635185956954956,0.6288328170776367,-0.9899979687716088,3,"['treasure', 'treasure', 'treasure']","['voice', 'voice', 'voice']"
BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,5,team,0.6364957094192505,0.6239583492279053,-0.9803025066644838,3,"['letter.', 'letter.', 'letter.']","['notebook', 'notebook', 'notebook']"
BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,6,robes,0.6232333183288574,0.6117422580718994,-0.9815621698413172,3,"['in', 'in', 'in']","['he', 'he', 'he']"
BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,7,and,0.6193819046020508,1.0,-1.6145127528344028,3,"['torn', 'torn', 'torn']","['and', 'and', 'and']"
BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,8,pulled,0.735160768032074,0.7112854719161987,-0.9675236943682084,3,"['slipped', 'slipped', 'slipped']","['had', 'had', 'had']"
BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,9,on,0.6550275683403015,0.6550275683403015,-0.9999999847334672,3,"['them', 'them', 'them']","['them', 'them', 'them']"
BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,10,his,1.0,0.7358047962188721,-0.7358047888608242,3,"['his', 'his', 'his']","['them,', 'them,', 'them,']"
BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,11,cloak,0.6137281060218811,0.6960699558258057,-1.1341666409837232,3,"['crimson', 'crimson', 'crimson']","['scarlet-colored', 'scarlet-colored', 'scarlet-colored']"
