id,label,run_length,p_rlb,edit_similarity,p_esb,log_p_esb,prefix,ground_truth,target_completion,dataset,membership,esb_score,reference_completion
booktection_12921_A.txt,0,1,2.251281102871872e-06,0.2698412698412699,0.0,-169.17392192664556,"She was surprised to see one of Arnold Guyot Danas scrapbooks on the library shelf, a fat volume bound in navy blue, Yale: Old and New emblazoned in gold on its spine. Darlington had been obsessed with the scrapbooks dedicated to New Haven and Yale, and had cherished volumes sixteen","through eighteen, which, along with Hiram Bingham IIIs diary, had been pilfered from the Sterling Library years ago to hide vital information on Lethe and the flow of magical artifacts through the city. Alex flipped through the thick pages of newspaper clippings, old photographs, and maps, until her eyes landed on a photo of a group of young men at Morys, all stern-faced, all","through twenty-one, meticulously collecting and annotating every detail about the city and its university. But this was volume one, the first in the series, and Darlington had always said it was the most valuable of all, containing the earliest and most rare photographs of New Haven's history.

As she carefully opened the cover,",booktection,non_member,300.0," and seventeen, which he had kept in his office.

""I'm sorry, sir,"" Darlington said, ""but I don't know what you're talking about.""

""I'm talking about the scrapbooks, Darlington. I'm talking about the fact that you were in the library and you"
booktection_04842_A.txt,1,0,1.0,0.2852760736196319,0.0,-143.3275900427252,"For a moment, real hurt registers on his face. Then cold anger replaces it. He turns on his heel and goes. Maybe I have been too spiteful, not given him enough time to explain. Maybe everyone is just trying to protect me by lying to me. I don’t care. I’m","sick of people lying to me for my own good. Because really it’s mostly for their own good. Lie to Katniss about the rebellion so she doesn’t do anything crazy. Send her into the arena without a clue so we can fish her out. Don’t tell her about Peeta’s propo because it might make her sick, and it’s hard enough to get a decent","tired of being kept in the dark, tired of being treated like a fragile vase that's going to shatter at any moment. I'm tired of being lied to, tired of being manipulated. I want the truth, no matter how hard it is to hear. I want to know what's really going on,",booktection,member,300.0," done with this.

I’m not going to let this happen again. I’m going to get out of here. I’m going to get out of here and find a way to get out of here. I’m going to find a way to get out of here.

I’"
booktection_03835_A.txt,1,1,7.279282954186783e-07,0.2159090909090909,0.0,-169.76984344251105,"It is, of course, an indispensable part of a scriveners business to verify the accuracy of his copy, word by word. Where there are two or more scriveners in an office, they assist each other in this examination, one reading from the copy, the other holding the original. It is","a very dull, wearisome, and lethargic affair. I can readily imagine that to some sanguine temperaments it would be altogether intolerable. For example, I cannot credit that the mettlesome poet Byron would have contentedly sat down with Bartleby to examine a law document of, say five hundred pages, closely written in a crimpy hand.","a painstaking process, requiring great attention to detail and a keen eye for error. The scriveners will often work in tandem, one reading aloud as the other checks the original against the copy, their fingers moving swiftly over the pages as they search for any discrepancies. This method is particularly effective when dealing with lengthy documents,",booktection,member,300.0," a very important part of the business, and it is a very important part of the business of a scrivener.

The scrivener's office is a very important part of the business of a scrivener.

The scrivener's office is a very important part of the business of a"
booktection_15862_A.txt,0,0,1.0,0.2197452229299362,0.0,-156.254062642809,"Noplease, Reina begged, desperate not to be abandoned. Her chest flared again, punishing her. She moaned and twisted in agony like an earthworm under the sun. Javier, you must heal her! The womans words were faint and far away. Use healing galio. Reina couldnt keep her eyes open any longer.","She knew she was slipping away. Do I look like a nurse to you? In some ways, Reina was grateful for it. Please, act like you have a droplet of human blood in you for once in your life. I command it. She had failed in her journey, right as she was reaching Sadul Fuerte. If anything, she was a fool for thinking she","As Reina's words faded into the distance, Javier's face contorted in a mixture of concern and frustration. He knew the risks of using the powerful healing magic of Galio, but he also knew that Reina's life hung in the balance. He took a deep breath, focusing his energy and reaching out with",booktection,non_member,300.0," She was dying.

""I can't do it, Javier. I can't do it.""

""I know, Reina. I know. I'm sorry. I'm sorry.""

""I'm sorry too. I'm sorry.""

""I'm sorry too. I'm"
booktection_04278_A.txt,1,0,1.0,0.2633053221288515,0.0,-150.34241275954992,"After Munich and its environs, we drove north as far as Heidelberg (stopping, looping and zigzagging along the way), took the Autobahn to Basle (Swiss chocolate, Schwitzerdeutsch and a dour sandstone cathedral overlooking the Rhine), then on to Strasbourg (home of stuffed goose livers and great beer), a wild zigzagging","tour of back roads leading more or less toward Paris, then down through the South of France, into Italy (via the Riviera), south as far as Florence, then north again to Verona and Venice, across the Alps, through the Ticino and into Austria again, then north up through Germany once more, then into France, and finally to Paris, for the last time, where the","drive through the Black Forest, and finally, we arrived in the charming city of Freiburg, nestled in the foothills of the Vosges Mountains. The cobblestone streets, half-timbered houses, and vibrant market square all seemed to whisper tales of a rich history and cultural heritage. We spent",booktection,member,300.0," drive through the Alps, and finally to the city of Strasbourg, where we had a wonderful time.

The next day we drove to the city of Strasbourg, where we had a wonderful time.

The next day we drove to the city of Strasbourg, where we had a"
booktection_02567_A.txt,1,0,1.0,0.25,0.0,-178.3579772748053,"Jonas blurted out what he was feeling. “I was thinking that . . . well, I can see that it wasn’t a very practical way to live, with the Old right there in the same place, where maybe they wouldn’t be well taken care of, the way they are now,","and that we have a better-arranged way of doing things. But anyway, I was thinking, I mean feeling, actually, that it was kind of nice, then.","""...in the Community. I mean, think about it, if we were to leave the Olds behind, who would take care of them? They're not exactly self-sustaining, and we can't just leave them to fend for themselves. And what about the resources we'd need to take with us? It",booktection,member,300.0," but I’m not sure that’s the way to go.”

“I’m not sure that’s the way to go,” said the Old. “I’m not sure that’s the way to go.”

“I’m not sure that’s the way to go.”"
booktection_02575_A.txt,1,2,7.253818101737861e-10,0.2772277227722772,0.0,-139.46249205619097,The speed with which the current caught him was frightening. He felt himself propelled downriver instead of across. The water rushed over his head and he forced himself up through it to catch his breath. In the darkness he could not see how far out into the river he had,"been swept, but he could feel the current; he continued kicking his way across it, even as it pushed him sideways against his will.","been swept. Panic began to set in as he struggled to stay afloat, his arms and legs thrashing wildly in an attempt to regain control. The current was relentless, pulling him deeper into the river with every passing moment. He kicked out with all his might, but it was like trying to swim against a force",booktection,member,300.0," gone.

He was not sure how long he had been in the river. He could not tell how far he had come. He was not sure how far he had gone. He was not sure how far he had come.

He was not sure how far he had gone.

He was not"
booktection_12332_A.txt,0,0,1.0,0.2062937062937062,0.0,-154.45486486144364,"I have never had a better nights rest, she replied and gave him her sweetest smile, the sort of smile that could get her father to give her anything. As he sat in his place at the head of the table, Lord Calloways eyes flicked up to Lucys hair, and","the sparkle in his eyes grew. Your hair seems to tell a different story, he said.","his gaze lingered there for a moment, a faint glimmer of a smile playing on his lips. He had always been a man of great control, but there was something about Lucy that seemed to unravel him, and he couldn't help but feel a sense of pride and possessiveness whenever she was near. As he",booktection,non_member,300.0," she smiled at him.

""I'm so glad you're here, Lucys. I've been so worried about you.""

""I'm fine, thank you.""

""I'm so glad you're here, Lucys. I've been so worried about you.""

""I'm"
booktection_11432_A.txt,0,0,1.0,0.1889250814332247,0.0,-178.80816322006285,"There is a gate here too, a working one with a lock and a key. Above the gate in thick stone lettering it says DUBLIN ZOO , but mostly it’s called the shanties because of the types of dwelling that people use here—sheets of whatever is to hand put up","against each other at right angles. The zoo is big, and we aren’t called down there much.","between makeshift poles, providing a meager shelter from the elements. The shanties are a testament to the resourcefulness of those who live here, a mix of scavenged materials and makeshift repairs that seem to hold together against all odds. The gate, with its lock and key, stands in stark contrast to the",booktection,non_member,300.0," in the shanties, and the shanties are built of wood, and the roofs are of wood, and the walls are of wood, and the windows are of wood, and the doors are of wood, and the doors are of wood, and the windows are of wood, and the doors are of wood"
booktection_03904_A.txt,1,0,1.0,0.2377358490566037,0.0,-158.7612182740122,"I didn’t want to consider, didn’t want to imagine, but the images came anyway. I’d fantasized about Bella that way too many times, back when there was still a possibility of us , and then long after it was clear that the fantasies would only leave festering sores because there","was no possibility, none at all. I hadn’t been able to help myself then. I couldn’t stop myself now. Bella in my arms, Bella sighing my name . . .","I'd never have the chance to make them a reality. The memories of those fantasies still lingered, taunting me with what could have been. I'd try to push them away, to focus on the present, but they'd creep back in, like a ghost that refused to be exorcised. And now",booktection,member,300.0," was no way I could ever be a real person.

I’d imagined Bella as a girl, a little girl, a little girl who was a little girl, and I’d imagined her as a little girl, and I’d imagined her as a little girl, and I’d imagined her as"
booktection_15147_A.txt,0,0,1.0,0.2734806629834254,0.0,-144.7979024167871,His hair was cut close to his head and his figure was trim. He looked like he’d just left boot camp. He welcomed Wayne into his office with a two-hand handshake and a sincere look in his eye. It did not make Wayne feel good. Nothing about the man read,"“killer,” and Wayne questioned everything he was about to say and do. I appreciate you seeing me on short notice.” Raymond gave a single nod, his intense gaze trained on Wayne. He saw no trace of recognition, just the widening eyes of a shocked man. Finally, Raymond shook his head. But also, it’s not surprising. None of these companies care about the health of","""friendly"" or ""approachable."" In fact, the more Wayne looked at him, the more he felt a growing sense of unease. The man's eyes seemed to bore into him, as if searching for something, and his smile, though genuine, was a little too perfect. He gestured for Wayne to",booktection,non_member,300.0," like a man who was going to be a good father.

“I’m sorry, Wayne. I’m really sorry. I’m really sorry. I’m really sorry. I’m really sorry. I’m really sorry. I’m really sorry. I’m really sorry."
booktection_15272_A.txt,0,0,1.0,0.2727272727272727,0.0,-168.03058933047578,"It’s clear that she’s unimpressed. Also, that she thinks I’m an idiot unworthy of her time, but at least the feeling is mutual there. Her ignorance is comical. It’s the truth. Look—” I pause, then quickly switch gears. She glances down to check it, then quickly deletes it without reading","it first. When her eyes meet mine again, there’s a softness in them, a slither of pity, and I don’t know whether to be offended or grateful. You’re welcome to present your side of things on camera and I will include it in my film. That invite extends to your father as well. But an unsubstantiated affair is as futile as hearsay.” She starts","the message. I raise an eyebrow, a mixture of amusement and annoyance on my face. ""You know, I was going to explain to you why your argument is flawed,"" I say, trying to keep my tone light, ""but I think I'll spare you the trouble. You'd just end up dismissing it anyway",booktection,non_member,300.0, it. “I’m not a fool. I’m not a fool. I’m not a fool. I’m not a fool. I’m not a fool. I’m not a fool. I’m not a fool. I’m not a fool. I’m not a
booktection_15169_A.txt,0,0,1.0,0.2700296735905044,0.0,-165.5003138193861,"As you know, it is the last copy in existence. Study my notebooks, which are filled with my best treatments Grandmother, please. Let us have more days together. She shakes her head. I wish I could give you that, but death is coming. My eyes tell me shes right even","as my heart struggles to accept it. I offer to get Grandfather. No, she says, grabbing my hand and holding it with surprising vigor. Just women Before I can protest, she goes on. If you memorize my formulasas I taught you to do when you were a girlI will die content. She tells me of one notebook in particular in which shes recorded her","though I try to hold onto hope. I glance down at the notebook in my hand, the one she's been working on for so long. The pages are filled with scribbled notes, diagrams, and equations, all detailing her latest treatments for the disease that's been ravaging her body. I feel a lump",booktection,non_member,300.0," though I know it is not.

I am not sure what to do. I am not sure what to do. I am not sure what to do. I am not sure what to do. I am not sure what to do. I am not sure what to do. I am not sure what to do"
booktection_14881_A.txt,0,1,6.768818821001332e-06,0.2302405498281786,0.0,-150.7576908133924,"She wondered what Alice was doing at the site if she was so uncommitted to the project. Im planting the pomegranate tree. I can see that, Alice said. Her mouth flickered in what might be a smile. Do you want to see the final garden design? Maud said. Im almost","done. I can print it out and mail it to you. I wanted to ask you about a consulting job at my place, Alice said. Theres a plant in one of my fields that I cant get rid of. Id pay you, to state the obvious. You can show me your design then if you want. Maud wasnt sure how she was supposed to","done with it. I just need to add a few more details and it'll be complete. Alice walked over to Maud, her eyes scanning the garden as she spoke. She seemed to be taking in every detail, from the carefully arranged stones to the delicate flowers that bloomed in every color of the rainbow. M",booktection,non_member,300.0, done. Im just about to start. Im just about to start. Im almost done. Im almost done. Im almost done. Im almost done. Im almost done. Im almost done. Im almost done. Im almost done. Im almost done. Im almost done. Im almost done. Im almost done. Im almost
booktection_01263_A.txt,1,0,1.0,0.2700729927007299,0.0,-169.44963153690333,"""I have run all the way in order to cut you off, Dr. Watson,"" said she. ""I had not even time to put on my hat. I must not stop, or my brother may miss me. I wanted to say to you how sorry I am about the stupid mistake","I made in thinking that you were Sir Henry. Please forget the words I said, which have no application whatever to you."" ""But I can't forget them, Miss Stapleton,"" said I.","""...that I made at the Baker Street lodgings,"" she continued, her breath coming in short gasps as she tried to catch her wind. ""I know it was careless of me to leave my gloves behind, and I'm afraid it may have caused you some inconvenience. But please, Dr. Watson, you must",booktection,member,300.0," I made.""

""I am sorry, too,"" said Watson. ""I am sorry for the trouble I have caused you.""

""I am sorry for the trouble I have caused you,"" said the woman. ""I am sorry for the trouble I have caused you.""

""I am sorry for"
booktection_08825_A.txt,1,1,2.354029447815265e-06,0.2910447761194029,0.0,-137.74926303583197,"The most precious thing that Richis possessed, however, was his daughter. She was his only child, just turned sixteen, with auburn hair and green eyes. She had a face so charming that visitors of all ages and both sexes would stand stock-still at the sight of her, unable to pull","their eyes away, practically licking that face with their eyes, the way tongues work at ice cream, with that typically stupid, single-minded expression on their faces that goes with concentrated licking. Even Richis would catch himself looking at his daughter for indefinite periods of time, a quarter of an hour, a half hour perhaps, forgetting the rest of the world, even his business—which otherwise","their gaze away from her radiant smile. Her name was Sophia, and she was the apple of Richis' eye. He had always been a devoted father, but since her mother's passing when Sophia was just a toddler, he had become even more protective and loving towards her.

As Sophia grew older, Richis began",booktection,member,300.0," their eyes away. She was the most beautiful girl in the world, and she was the most beautiful woman in the world.

""I'm so glad you're here,"" she said, as she sat down on the sofa. ""I've been so worried about you. I've been so worried about you."""
booktection_16174_A.txt,0,0,1.0,0.2666666666666667,0.0,-156.3346197679639,"Frances’s sister, Paula, tried to comfort him. You were doing your best. You were making her a cup of tea. You were trying to look after her.” Except he was making the tea for himself. He had offered Frances one, of course, but she’d said no. He’d decided to go","to the kitchen and make tea anyway, because he needed space. He wasn’t even thirsty. Not really. He just needed a couple of moments away from the smell of his sick wife. Away from her gray skin and the slightly fusty bedsheets, which needed changing. Away from the responsibility of it. Why did he choose to do that? He should have stayed in the","ahead and make one anyway, hoping that the gesture would somehow ease the tension in the room. But now, as he stood at the counter, staring blankly at the kettle, he realized that Paula's words had struck a chord. He was trying to look after Frances, but was he really doing enough? He thought",booktection,non_member,300.0," to the café, and she’d gone with him.

“I’m sorry,” he said. “I’m sorry. I’m sorry. I’m sorry. I’m sorry. I’m sorry. I’m sorry. I’m sorry. I’m sorry."
booktection_03917_A.txt,1,0,1.0,0.2786885245901639,0.0,-167.01207732665353,"It belonged here so absolutely that it seemed as if it must have grown from the rock, a natural formation. Honeysuckle climbed up one wall like a lattice, winding all the way up and over the thick wooden shingles. Late summer roses bloomed in a handkerchief-sized garden under the dark,","deep-set windows. There was a little path of flat stones, amethyst in the night, that led up to the quaint arched wooden door.","tall windows, their delicate petals a vibrant splash of color against the weathered stone. The air was heavy with the scent of blooming flowers and the soft chirping of birds, creating a sense of serenity that seemed to envelop the entire structure. A wooden door, adorned with a rusty iron knocker in the",booktection,member,300.0," overgrown roof.

The house was a two-story, two-bay, two-story, two-bay, two-story, two-bay, two-story, two-bay, two-story, two-bay, two-story, two-bay, two-story, two-"
booktection_14723_A.txt,0,0,1.0,0.2434210526315789,0.0,-146.13890864141285,"Perhaps it begins with one person. Someone you trust. You remove a piece of armor for them; you let the light stream in, even if it makes you wince. Perhaps that is how you learn to be soft yet strong, even in fear and uncertainty. One person, one piece of","steel. I say this to you knowing full well that I am riddled with contradictions. As youve read in my other letters, I love my brothers bravery, but I hate how hes abandoned me to fight for a god. I love my mother, but I hate what booze has done to her, as if its drowning her and I dont know how to save","armor, one moment of vulnerability. And then another, and another, until the armor is gone, and you're left standing in the light, exposed and unguarded. It's a risk, of course - to let someone in, to let them see the real you. But it's also a gift, a chance",booktection,non_member,300.0," armor.

You are a warrior. You are a warrior. You are a warrior. You are a warrior. You are a warrior. You are a warrior. You are a warrior. You are a warrior. You are a warrior. You are a warrior. You are a warrior. You are a warrior."
booktection_11435_A.txt,0,1,1.3195743804317317e-06,0.281021897810219,0.0,-151.89097084850073,"My hair I slick back with grease and I secure with a thin strip of fabric tied tight around my head, hiding my one ruined ear and helping keep my good one from sticking out and looking tempting. My cheeks are daubed with charcoal to draw off the sun from","my eyes, should it ever come out. I wear my best vest and over it my best shirt; some fabric that cleaves to my skin and keeps me warm but mobile.","my pale skin, and I've wrapped a scarf around my neck to protect it from the harsh desert sun. My eyes, a deep, piercing brown, are narrowed against the glare, and I've tied a bandana over my nose and mouth to filter out the dust and sand that seems to be everywhere. I look",booktection,non_member,300.0," my face, and I'm wearing a black leather jacket with a black leather belt. I'm wearing a black leather jacket with a black leather belt. I'm wearing a black leather jacket with a black leather belt. I'm wearing a black leather jacket with a black leather belt. I'm wearing a black leather jacket with"
booktection_12488_A.txt,0,3,3.3349191852494187e-08,0.2724358974358974,0.0,-167.3731863691428,"I imagine one of them in the hospital, struggling to breathe, confused, terrified, alone. And that is always where my mind spins to a stop. As the days go by and virtual work and learning continue, our childrens discontent hardens into bored resignation. I start polling others about what I","should do, partly because it is so hard to trust my own sanity and judgment. My questions are always the same, but a few patient friends pick up every single time to listen to me run through the terrible choices. Everyone is quick to say that they wouldnt blame me for going.","should do, and the responses are varied, but one thing is clear: everyone is tired of the uncertainty and the lack of clear direction. Some suggest we take a break, travel, or do something adventurous, while others recommend we focus on our own personal growth, learning new skills, or pursuing hobbies. But as I",booktection,non_member,300.0, am doing and what I am not doing. I am not doing anything. I am not doing anything. I am not doing anything. I am not doing anything. I am not doing anything. I am not doing anything. I am not doing anything. I am not doing anything. I am not doing anything. I
booktection_09900_A.txt,1,0,1.0,0.2873900293255131,0.0,-144.63976858730894,"He wondered what he would do with the child if he were to become prior. Everything would be different then. A baby in a little monastery hidden in the forest was of no consequence, however unusual. The same baby at Kingsbridge Priory would cause a stir. On the other hand,","what was wrong with that? It was not a sin to give people something to talk about. He would be prior, so he could do as he pleased. He could bring Johnny Eightpence to Kingsbridge to take care of the baby. The idea pleased him inordinately. That’s just what I’ll do, he thought. Then he remembered that in all probability he would not become","he couldn't bear the thought of giving the child up to the Bishop or the King's men, who would surely take it away from him and raise it as one of their own. The idea of losing the child, of never seeing its smile or hearing its laughter, was unbearable. He thought of the child's mother",booktection,member,300.0," the child would be a burden to the family.

He had no idea what he would do with the child. He had no idea what he would do with the child. He had no idea what he would do with the child.

He had no idea what he would do with the child. He had"
booktection_13573_A.txt,0,1,4.117608568776632e-06,0.2840236686390532,0.0,-146.85891411826017,"“It’s not that they didn’t care,” I said, driven to defend them. “But farm life isn’t easy.” Uncle Henry got up early every morning and was out until dusk—tilling, planting, harvesting in season—sun, work, and worry carving furrows in his face until he resembled the land he lived on. Aunt","Em kept the books and the house, paid the bills, and fed us and the farmhands. I helped where I could, collecting eggs and cleaning the chicken coop, weeding the dusty vegetable patch by the house, picking flowers for the kitchen table where Toni and I did our homework. But nothing I did was enough. “By the time Toni and I got dumped on","Emily worked just as hard, but in a different way. She was the one who kept the household running, cooking meals from scratch, canning and preserving fruits and vegetables, and tending to the garden. Her hands were always stained with dirt and her hair was often tied back in a loose knot, but her eyes",booktection,non_member,300.0," Mary was a hard worker, but she was also a woman who had a heart of gold.

I was a young girl, and I was a young woman, and I was a young man, and I was a young woman, and I was a young man, and I was a young woman, and I"
booktection_00036_A.txt,1,0,1.0,0.2234042553191489,0.0,-138.8007936806316,"In the shadow of the wall, farmers stood beside their wagons, bellowing out, ""Apples, the best apples, cheap at twice the price,"" and ""Blood melons, sweet as honey,"" and ""Turnips, onions, roots, here you go here, here you go, turnips, onions, roots, here you go here."" The Mud Gate was","open, and a squad of City Watchmen stood under the portcullis in their golden cloaks, leaning on spears.","a bustling hub of activity, with merchants and traders from all corners of the kingdom hawking their wares to anyone who would listen. The smell of fresh bread wafted through the air, mingling with the pungent aroma of rotting vegetables and the acrid tang of coal smoke. Amidst the",booktection,member,300.0," a place of the dead, a place of the dead, a place of the dead.

The Mud Gate was a place of the dead.

The Mud Gate was a place of the dead.

The Mud Gate was a place of the dead.

The Mud Gate was"
booktection_04291_A.txt,1,1,3.0879033147357404e-05,0.2482517482517482,0.0,-177.19836809299886,"Progressively the two of us got more and more disillusioned. This was inevitable, of course, given the absurd fantasies we’d started out with, but I don’t think we were that different from other adolescent girls (though we were more literary and certainly more pretentious). All we wanted were men we",could share everything with. Why was that so much to ask? Was it that men and women were basically incompatible? Or just that we hadn’t yet found the right ones?,"could idealize, men who would sweep us off our feet and rescue us from the dullness of our mundane lives. We devoured novels and poetry, dreaming of dashing heroes and Byronic lovers, and we saw ourselves as the heroines of our own romantic tales. But as we grew older, reality began to",booktection,member,300.0," could love, and we were willing to give them the chance to do so.

I’m not sure I’d have been able to do that. I’d have been too afraid of rejection, and I’d have been too afraid of the fact that I’d be rejected. I’d"
booktection_07763_A.txt,1,0,1.0,0.2752043596730245,0.0,-153.90258913487196,"I had lost weight during our strange journey but I was still rather too fat for fashion; not obese but just about ten pounds too plump to get away with a bikini. Medium-sized breasts, big ass, deep navel. Some men claimed to like my figure. I knew (in the way","one knows things one does not quite believe) that I was considered pretty and that even my big ass was considered attractive by some, but I loathed every extra ounce of fat. It had been a lifelong struggle: gaining weight, losing it, gaining it back with interest. Every extra ounce was proof of my own weakness and sloth and self-indulgence. Every extra ounce proved","I knew (in the way that people who are not particularly self-aware often do) that I was attractive, but I also knew that I was not conventionally beautiful. My features were not symmetrical, my nose was slightly too large, and my skin had a perpetual golden glow from years of sun exposure. I had",booktection,member,300.0," that a man who has been in a relationship for a long time knows) that I was a bit of a prude, but I was also a bit of a prude. I was a bit of a prude because I was a bit of a prude.

I was a bit of a prude"
booktection_05291_A.txt,1,0,1.0,0.2625698324022346,0.0,-186.0353191776376,"They sleep at the parsonage, but divide their attentions so equally among its inmates, and Oliver and Mr. Brownlow, and Mr. Losberne, that to this day the villagers have never been able to discover to which establishment they properly belong. Master Charles Bates, appalled by Sikes's crime, fell into a","train of reflection whether an honest life was not, after all, the best. Arriving at the conclusion that it certainly was, he turned his back upon the scenes of the past, resolved to amend it in some new sphere of action. He struggled hard, and suffered much, for some time; but, having a contented disposition, and a good purpose, succeeded in the end; and,","deep melancholy, and spent most of his days wandering the countryside, lost in thought, while his sister, Nancy, tried to rally him with her usual cheerfulness. Meanwhile, Fagin's gang, now leaderless, began to disintegrate, and the news of Sikes's betrayal and capture spread like",booktection,member,300.0," state of deep depression, and was obliged to leave the parish.

The next day, the following letter was received from Mr. Brownlow, who had been sent to the parsonage to inquire into the state of the parish.

""I have been here a week, and I have not seen any"
booktection_02360_A.txt,1,1,4.64917820863775e-06,0.1970802919708029,0.0,-151.57105001457967,"“These are your presents,” was the answer, “and they are tools not toys. The time to use them is perhaps near at hand. Bear them well.” With these words he handed to Peter a shield and a sword. The shield was the color of silver and across it there ramped","a red lion, as bright as a ripe strawberry at the moment when you pick it.","a great dragon, its scales glinting in the dim light of the room. The sword, on the other hand, was a deep, rich blue, its blade etched with intricate patterns that seemed to shimmer and dance in the air. Peter felt a surge of excitement and trepidation as he took the gifts",booktection,member,300.0," a golden circle. The sword was a golden sword, and it was the color of gold.

Peter took the shield and the sword and went to the door. He opened it and went out.

“I am Peter,” he said. “I am the one who has been sent to you. I"
booktection_07823_A.txt,1,0,1.0,0.2588235294117647,0.0,-191.89631754532456,"What are we going to do about Mariah? She’s an experienced matador, plays the cello to concert standard, and she’s a champion pole-vaulter . Drove my parents crazy, coming home with cut lips and black eyes. He was expelled from two schools. He inflicted some serious damage on his opponents.”","I gape at her. He was really persona non grata for a few years. But it stopped when he was about fifteen or sixteen.” She shrugs. Jill squeals in delight. So Christian was in that kind of trouble at school, fighting. I wonder why. I stare at him. Lily is watching us closely. Fortunately, I don’t fall over, but stand embarrassed as hell on","It's a miracle he's turned out as well as he has, considering his... let's call them ""adventurous"" teenage years. I'm not sure what's more impressive, his ability to balance multiple talents or his capacity to charm his way out of trouble. And yet, despite all the chaos he caused",booktection,member,300.0,"

“I’m not going to lie to you, I’m not a fan of the school system. I’m not a fan of the way they treat their students. I’m not a fan of the way they treat their teachers. I’m not a fan of the way they treat their"
booktection_13627_A.txt,0,0,1.0,0.2584269662921348,0.0,-168.05443558865227,"If she could unravel it. Will he remember? she asked Gabe quietly. When hes un-stoned? His answer came low, and chilly as the wind soughing off the sea. In the few times this has happened before, he said, with a deliberate tone that said he highly disapproved of every single","time, the victim hasnt remembered much from the last few hours before they were attacked. He likely wont recall seeing us at all. Victim. Attack. Deliberate choices of language. Lores shoulders hunched. Gabes fingers flexed in and out of fists, an unreadable look in his one visible eye. So how do you want to do this? Shed hoped he would have an idea, but","aspect of this situation. The words hung in the air, heavy with unspoken emotions, as Gabe's eyes seemed to bore into the darkness beyond the fire's warm glow. She felt a shiver run down her spine, despite the warmth of the flames dancing before them.

In the few times this has happened before",booktection,non_member,300.0," thing he had ever done.

""I don't know what to say,"" he said. ""I don't know what to say. I don't know what to say. I don't know what to say. I don't know what to say. I don't know what to say. I don't"
booktection_13792_A.txt,0,1,0.0001477534824516,0.3321917808219178,0.0,-138.47469538729638,"The dark figure starts running when he sees me coming, his sneakers slipping on the dew-slicked grass. It gives me the extra second I need to catch up just before he can get away. I lunge forward, grab him by the shirt collar, and yank. His feet slide out from","under him, and he drops to the ground like a sack of wheat. The flashlight flies from his hand and rolls across the grass, its light flickering. In that stuttering glow, I leap on top of him, surprising him and surprising myself even more. Yet theres another surprise in store for both of us.","underneath him, and he crashes to the ground with a thud. I quickly pin him down, my knee pressed into his chest, and my hand still gripping his shirt collar. He looks up at me with a mixture of fear and anger in his eyes, but I can see the desperation there too - he knows",booktection,non_member,300.0," under him, and he falls to the ground.

I grab his arm and pull him up. He looks up at me, his eyes wide.

""What are you doing?"" I ask.

""I'm trying to get away from you,"" he says.

""You're not going"
booktection_13281_A.txt,0,0,1.0,0.2921348314606742,0.0,-180.76895466819408,"Hunter told me that all he could see on the pages of my manuscript was a jumble of letters and numbers floating on the pages, and trying to make out the words stressed him out to the point of actual nosebleeds. Books gave him anxiety and that was why he","kept putting off reading mine. I quickly understood what he was telling me—he was dyslexic—but I didn’t get how he’d made it into a thirty-grand-a-year prep school without help, until he reminded me of the arsenal of sports trophies in his father’s den. Hunter finally wiped his cheeks with his sleeve as he told me the truth about where he got the slit in","he avoided them at all costs. I couldn't help but laugh at the image of Hunter, the tough and rugged outdoorsman, reduced to tears by a simple book. ""I guess I never thought about it that way,"" I said, trying to stifle my grin. ""But what about when you're out in",booktection,non_member,300.0," was so anxious to get out of the house.

""I'm not going to be able to get out of the house,"" he said. ""I'm going to have to go to the library.""

""You're going to have to go to the library?""

""I'm going to have"
booktection_03894_A.txt,1,0,1.0,0.3149606299212598,0.0,-163.27106532116886,"The next morning he took me into the yard and gave me a good grooming, and just as I was going into my box, with my coat soft and bright, the Squire came in to look at me, and seemed pleased. “John,” he said, “I meant to have tried the","new horse this morning, but I have other business. You may as well take him around after breakfast; go by the common and the Highwood, and back by the water-mill and the river, that will show his paces.”","young mare out this morning, but I see you've been busy with our friend here. How does she look? Has she been well cared for?"" The Squire's eyes scanned me from head to hoof, taking in the state of my grooming. ""Yes, John, you've done a fine job. I think",booktection,member,300.0," new one, but I couldn’t find it. I’ll have to try the old one.”

“I’ll have to try the new one,” I said. “I’ll try the old one.”

“Well, I’ll try the new one,” he said. “I"
booktection_09522_A.txt,1,0,1.0,0.3014925373134328,0.0,-146.8852467421093,"Then she’ll have to tell me who she is. Gabe closed the crooked, hastily made door of the shed he had built from old boards. Briefly he glanced back through the increasing downpour, at the grove of trees where the woman stood from time to time. Then he closed the","latch on the door of the shed and ran through the rain toward the village. Slow.” He went inside to change into dry clothes. It would be time for dinner soon, he thought. There were no clocks in the village, but the bell tower rang at intervals, and the midafternoon bell had sounded some time ago. On a shelf in his cubicle Gabe found","door firmly, the creaking of the old wood echoing through the rain-soaked air. He turned to face the dimly lit interior of the shed, the smell of damp earth and wood shavings filling his nostrils. The flickering light from a lantern cast eerie shadows on the walls as he made his way",booktection,member,300.0," door and went back to the house.

He was in the kitchen, the door closed behind him. He heard the woman’s voice, but he couldn’t make out what she was saying. He was in the kitchen, the door closed behind him. He heard the woman’s voice, but he"
