sample_id,book_id,label,length,answer,target_model,reference_model,run_length,edit_similarity,p_rlb,p_esb,log_p_esb,membership_probability,membership_threshold,suspicious,prefix,ground_truth,target_completion
BT_0053,The_Foxglove_King_-_Hannah_Whitten,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2809667673716012,1.0,0.0,-139.3154885743279,0.47499960561090243,0.7501260772391134,False,"We talked about this. You talked about this. Bastian was doing something strange with his hands. They flexed back and forth, fingers curling, as if he was trying to wind in an invisible rope. Gold light glimmered in the space around him. Hes confused, Gabe said, backing up another step.","Anton hung limp, eyes cast upward, as if in prayer. Hes just a man; take his position, give it to someone else, but dont kill him! Im the fucking Sainted King. It wasnt a scream. It was barely more than a whisper. Still, it reverberated against the hiss of the fire, and when Bastian tilted up his head, the flames seemed to make a","""What's going on, Bastian?"" Gabe asked, his voice low and cautious. ""You're...you're doing something, but I don't know what."" He glanced around, as if searching for some explanation, but the only other person in the room was Emily, who stood frozen in the doorway, her"
BT_0054,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2636655948553055,1.0,0.0,-169.35928142326884,0.4882753786452314,0.7501260772391134,False,"All that confidence he had at the conin a single conversation, Ive put a dent in it. Because I think he might be embarrassed. Im beat, he says when the server swings by with the check. Think Im going to head back to the hotel, rest up for tomorrow. You","want to share an Uber, or do you have other plans? Oh I break off, trying to process this sudden tone shift. Uh, no. I can go back. I really couldnt have just laughed it off and continued forgetting about it, the way we decided to do in Seattle. Maybe hes putting on a brave face, but hes a white man whos had a","...try to hide a smile as you nod in understanding, but can't help feeling a sense of satisfaction at having shaken him up. ""Yeah, that's probably a good idea,"" you say, trying to sound nonchalant. ""You've had a long day, and tomorrow's going to be just as intense"
BT_0055,Matilda_-_Roald_Dahl,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.3035714285714286,1.0,0.0,-158.45618003542768,0.5900046263426637,0.7501260772391134,False,"‘The speedometer,’ Mr Wormwood said, ‘is run off a cable that is coupled up to one of the front wheels. So first I disconnect the cable where it joins the front wheel. Next, I get one of those high-speed electric drills and I couple that up to the end of","the cable in such a way that when the drill turns, it turns the cable backwards . You got me so far? You following me?’","'the cable. Now, I know what you're thinking - why not just use a hacksaw or a bolt cutter to cut the cable? Well, my boy, that's exactly what the average person would do, but not me. No, I'm a man of finesse, of subtlety. I"
BT_0056,Hedge_-_Jane_Delury,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2210526315789474,1.0,0.0,-167.57142564468086,0.4725138314270151,0.7501260772391134,False,"That guy is so weird, she said when, out of earshot, they were walking along the drive. Dont say that, Ella, Maud said. You cant judge a book by its cover, Louise singsonged and waved her bouquet. I know that, Ella said. Its justhe kind of freaks me out. The","way he looks without looking. I see what you mean, Maud said. But hes nice. I promise. Hes just different. Chris had looked at Ella the same way he looked at Louise, which was the same way that he sometimes looked at Maud or Gabriel or his father. There was nothing sexual to the gaze.","...way he stares at people, like he's trying to see right through them. And have you seen his clothes? They're like something out of a thrift store, all tattered and mismatched. I mean, I'm all for expressing oneself, but there's just something about him that doesn't sit right with"
BT_0057,1984_-_George_Orwell,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,2,0.3214285714285714,4.4191328374409977e-10,0.0,-175.67624575458467,0.8315049749058435,0.7501260772391134,True,"There were times when it went on and on until the cruel, wicked, unforgivable thing seemed to him not that the guards continued to beat him but that he could not force hirnself into losing consciousness. There were times when his nerve so forsook him that he began shouting for","mercy even before the beating began, when the mere sight of a fist drawn back for a blow was enough to make him pour forth a confession of real and imaginary crimes. There were other times when he started out with the resolve of confessing nothing, when every word had to be forced out of him between gasps of pain, and there were times","mercy, his voice hoarse and cracked from the screaming, but the guards just laughed and continued to rain down blows, their faces twisted in cruel grins. There were times when his mind seemed to split apart, when the pain and the fear and the desperation all swirled together in a maelstrom of"
BT_0058,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2575250836120402,1.0,0.0,-159.54197492508683,0.47499960561090243,0.7501260772391134,False,"I fiddle with the borrowed rosary in my hands. Maman wanted me to have a good education, and so she entrusted me at a young age to the care of the nuns at the Académie de Sainte Geneviève, under the watchful eye of their Mother Superior, her dearest childhood friend,","Louise. It did not matter that we could not afford the fees, that all of Maman’s family money had trickled away over the years, that all we had was the roof over our heads, heirlooms she was too proud to sell, and a good name tarnished by the rumors about my begetting.","Madame Dupont. I remember the stern yet kind face of the Mother Superior, her piercing brown eyes seeming to see right through me as I stood before her, clutching the worn wooden rosary that had been passed down through generations of women in my family. The nuns had taught me to recite the prayers"
BT_0059,1984_-_George_Orwell,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.25588235294117645,1.0,0.0,-145.93477947171777,0.4725138314270151,0.7501260772391134,False,"But the physical difficulty of meeting was enormous. It was like trying to make a move at chess when you were already mated. Whichever way you turned, the telescreen faced you. Actually, all the possible ways of communicating with her had occurred to him within five minutes of reading the","note; but now, with time to think, he went over them one by one, as though laying out a row of instruments on a table. Obviously the kind of encounter that had happened this morning could not be repeated. If she had worked in the Records Department it might have been comparatively simple, but he had only a very dim idea whereabouts in the","message. He had thought of sending a message through the telescreen, but that would have been too obvious, and the Thought Police might have intercepted it. He had considered using a hidden channel, but those were few and far between, and he had no guarantee that she would be able to receive it. He had"
BT_0060,The_Darkness_Before_Them_-_Matthew_Ward,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2666666666666667,1.0,0.0,-175.66902598683373,0.514942045311898,0.7501260772391134,False,"Soon only Yennika remained in the circle, her eyes downcast. “Mirela’s wrong, Ihsan. All she’s doing is thinning our forces. If Vallant does strike along the Kemmuz Valley, so what? There’s always a harvest surplus elsewhere. It will cost us a slice of Salenna’s profits, but we’ll survive that. If","something goes wrong on the Copper Road with the Eternity King’s legions on the march…? One of us is sure to be summoned to Zariqaz, and I daresay we won’t return.” She took a deep breath and drew back her shoulders, the determination Damant was learning to appreciate – even admire – returning to the cast of her brow. “Aunt Elinor placed me in","...if we can just hold on to our core territories, we can weather this storm. And think of the long-term benefits - if we can keep our people employed and our trade routes open, we'll be stronger than ever when the dust settles. Mirela's playing a short-sighted game, Ihsan"
BT_0061,1984_-_George_Orwell,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.23943661971830987,1.0,0.0,-158.13219423562987,0.4725138314270151,0.7501260772391134,False,"Promiscuity went unpunished, divorce was permitted. For that matter, even religious worship would have been permitted if the proles had shown any sign of needing or wanting it. They were beneath suspicion. As the Party slogan put it: 'Proles and animals are free.' Winston reached down and cautiously scratched his","varicose ulcer. It had begun itching again. The thing you invariably came back to was the impossibility of knowing what life before the Revolution had really been like. He took out of the drawer a copy of a children's history textbook which he had borrowed from Mrs Parsons, and began copying a passage into the diary: In the old days (it ran), before the","ankle, feeling the familiar itch that had been plaguing him for days. He glanced around the crowded, dimly lit room, his eyes scanning the sea of faces for any sign of interest or curiosity. But the proles were oblivious, lost in their own world of primitive pleasures and petty squabbles. They"
BT_0062,Oliver_Twist_-_Charles_Dickens,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,1,0.2768361581920904,5.730349221266806e-05,0.0,-165.67623524647206,0.5253893757592285,0.7501260772391134,False,"So am I,' said the tinker, waking up, as suddenly as he had fallen asleep. Brittles capitualated on these terms; and the party being somewhat re-assured by the discovery (made on throwing open the shutters) that it was now broad day, took their way upstairs; with the dogs in front.","The two women, who were afraid to stay below, brought up the rear. By the advice of Mr. Giles, they all talked very loud, to warn any evil-disposed person outside, that they were strong in numbers; and by a master-stoke of policy, originating in the brain of the same ingenious gentleman, the dogs' tails were well pinched, in the hall, to make them bark","The tinker, still rubbing the sleep from his eyes, stumbled after them, his worn leather apron creaking with each step. As they climbed the creaking stairs, the dogs, now more alert, darted ahead, their tails wagging excitedly as they sniffed out the source of the strange"
BT_0063,The_Alchemist_-_Paulo_Coelho,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,1,0.3026315789473685,1.1840845672850264e-06,0.0,-141.25147169476259,0.5131876593469858,0.7501260772391134,False,"The boy mumbled an answer that allowed him to avoid responding to her question. He was sure the girl would never understand. He went on telling stories about his travels, and her bright, Moorish eyes went wide with fear and surprise. As the time passed, the boy found himself wishing","that the day would never end, that her father would stay busy and keep him waiting for three days. He recognized that he was feeling something he had never experienced before: the desire to live in one place forever. With the girl with the raven hair, his days would never be the same again.","that he could stay in this small, seaside village forever, listening to the sound of the waves and watching the girl's face light up with wonder. He had always been a wanderer, never staying in one place for too long, but there was something about this place that felt different. Maybe it was the way the"
BT_0064,Oliver_Twist_-_Charles_Dickens,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,3,0.2690217391304348,3.4825069405997056e-07,0.0,-161.7437479441287,0.5204603866197131,0.7501260772391134,False,"As Noah's red nose grew redder with anger, and as he crossed the road while speaking, as if fully prepared to put his threat into execution, the woman rose without any further remark, and trudged onward by his side. 'Where do you mean to stop for the night, Noah?' she","asked, after they had walked a few hundred yards. 'How should I know?' replied Noah, whose temper had been considerably impaired by walking. 'Near, I hope,' said Charlotte. 'No, not near,' replied Mr. Claypole. 'There! Not near; so don't think it.' 'Why not?' 'When I tell yer that I don't mean to do a thing, that's enough, without any why or because either,' replied","asked, her voice steady and calm, a stark contrast to the turmoil brewing inside him. Noah's eyes narrowed, his jaw clenched, as he continued to stride forward, his long legs eating up the distance. 'I'll stop where I please,' he growled, his deep voice low and menacing. '"
BT_0065,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2075471698113207,1.0,0.0,-158.5923688709736,0.4321011554356544,0.7501260772391134,False,"If were not in the same room, then Im usually working on his book. Whether hes next to me or not, hes always in my head. That has to be the explanation for why Im feeling this odd attachment to him. I simply havent talked to another single guy in","weeks. When he doesnt join me and doesnt send any texts, I head back, picking up two mugs of hot cocoa in the lobby before going up to our room. I knock once, just to make sure he knows Im coming in. And nothing in the world could prepare me for what I see next.","months, and I think my brain is just playing tricks on me. It's like my mind is trying to fill the void by creating this...this connection with him. But it's not just a connection, it's a deep-seated feeling that I'm not sure I can shake off. I've tried to distract"
BT_0066,Lord_of_the_Rings_The_Fellowship_of_the_Ring_-_J_R_R_Tolkien,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.22155688622754488,1.0,0.0,-158.89297634968534,0.4589240878372715,0.7501260772391134,False,"No one answered. The noon-bell rang. Still no one spoke. Frodo glanced at all the faces, but they were not turned to him. All the Council sat with downcast eyes, as if in deep thought. A great dread fell on him, as if he was awaiting the pronouncement of some","doom that he had long foreseen and vainly hoped might after all never be spoken. An overwhelming longing to rest and remain at peace by Bilbo’s side in Rivendell filled all his heart. At last with an effort he spoke, and wondered to hear his own words, as if some other will was using his small voice. ‘I will take the Ring,’ he said,","terrible sentence. The silence was oppressive, weighing heavily on his shoulders like a physical burden. He shifted uncomfortably in his seat, his eyes darting from one solemn face to the next, searching for some sign of what was to come. But the Council members remained still, their faces a mask of somber contempl"
BT_0067,Happy_Place_-_Emily_Henry,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,3,0.31065088757396453,1.1317976600366819e-07,0.0,-156.0038836193271,0.5979179507223282,0.7501260772391134,False,"Wyn kisses the top of my head. Michael and Lou exchange a look I cant read. Maybe theyve seen this before, I think. Maybe hes always like this with his girlfriends. But I dont really believe it. I am in that phase of love where youre sure no two people","have ever felt this way before. And over those four days, I fall in love again. With Wyns family, with all the new pieces of him. I want to stay up late, digging through his old closet, where his mom stored his homemade stormtrooper costume. I want to sit for five hours in the woodshop, sawdust drifting in the air, while he recounts the","have ever felt the way you do, where every moment with the person is a revelation, a discovery of something new and profound. Wyn's touch sends shivers down my spine, and I feel a warmth spread through my chest. I glance up at him, and our eyes meet for a brief moment before he looks away"
BT_0068,1984_-_George_Orwell,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,9,0.3389830508474576,1.8632813276897786e-19,0.0,-182.94692469621077,0.923076923076923,0.7501260772391134,True,"In Oldspeak it is called, quite frankly, 'reality control'. In Newspeak it is called DOUBLETHINK, though DOUBLETHINK comprises much else as well. DOUBLETHINK means the power of holding two contradictory beliefs in one's mind simultaneously, and accepting both of them. The Party intellectual knows in which direction his memories must","be altered; he therefore knows that he is playing tricks with reality; but by the exercise of DOUBLETHINK he also satisfies himself that reality is not violated. The process has to be conscious, or it would not be carried out with sufficient precision, but it also has to be unconscious, or it would bring with it a feeling of falsity and hence of guilt.","be altered; he therefore knows that he is watching the past through a veil. And, as he looks back on his life, he can alter his memory to fit in with the ever-changing Party line. This is the essence of DOUBLETHINK, and it is a skill that the Party intellectual must master in order to"
BT_0069,The_Spectacular_-_Fiona_Davis,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.26885245901639343,1.0,0.0,-156.4508006311953,0.47631763282178674,0.7501260772391134,False,"But when one of Marions skates slid out from under her and she wobbled, Judy grasped her hand and didnt let it go. Nathaniel comes by the house every few days, said Judy. Sometimes I think Dad should just adopt him as his son and get it over with. He",likes Nathaniel way better than me. They can cut me out of the picture altogether. Do you want to marry him? Marion hadnt ever been asked this by anyone; the wedding had simply been a given. I dont know. I think you could do better. She hadnt even considered that Judy might have an opinion on the matter.,"has been coming around for so long now, it's like he's a part of the family. Marion's eyes sparkled with amusement as she regained her balance, her hand still firmly grasped in Judy's. ""I think Dad's already adopted him in his heart,"" she said with a smile. ""But I"
BT_0070,The_Silmarillion_-_J._R._R._Tolkien,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.27301587301587305,1.0,0.0,-149.42938434006646,0.47499960561090243,0.7501260772391134,False,"In this way he got his name, Bor, whereas his name before had been Balan; for Bor signified 'Vassal' in the tongue of his people. The rule of his folk he committed to Baran his elder son; and he did not return again to Estolad. Soon after the departure of","Felagund the other Men of whom Bor had spoken came also into Beleriand. First came the Haladin; but meeting the unfriendship of the Green-elves they turned north and dwelt in Thargelion, in the country of Caranthir son of Fanor; there for a time they had peace, and the people of Caranthir paid little heed to them.","Bor, the land of Estolad began to flourish under the wise leadership of Baran. The people prospered, and the land became a beacon of peace and prosperity in the surrounding regions. However, as time passed, Bor's thoughts often turned to his homeland, and he longed to return to the place"
BT_0071,The_Foxglove_King_-_Hannah_Whitten,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2295081967213115,1.0,0.0,-138.1233139578253,0.4321011554356544,0.7501260772391134,False,"I did once before. You cant this time, Anton said gently. Its hundreds of bodies. Lore even for you, channeling that much Mortem would be nearly impossible. You have to let me try! She didnt want to cry here, not in front of them, but she was so angry and","overwhelmed and crying was always hardest to fight off when she was overwhelmed, thinking of the catacombs beneath them, full of screaming corpses whod been people, just people So this is why you led us down there. Bastians voice, calm and cold and cutting through her panic. His gaze was squared on Gabe.","frustrated that she felt the sting of tears welling up in her eyes. She took a deep breath, trying to calm herself down, but her voice still trembled as she spoke. ""You don't understand, Anton. I've been practicing for months. I've been studying the ancient rituals, pouring over"
BT_0072,The_Darkness_Before_Them_-_Matthew_Ward,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,1,0.27554179566563464,6.696428727082093e-07,0.0,-164.7647690840531,0.514942045311898,0.7501260772391134,False,"As Tatterlain ambled towards the sentry, Kat spared a glance for Yali, a pace to her left. The girl stood stock still, as immobile as the sleeping koilos, with only the wind-blown twitch of her borrowed custodian’s tunic to indicate she wasn’t carved from stone. She’d trembled as she’d pulled","the mask into place. With one sense already denied her, the limited vision permitted by the mask’s slitted eyes must have felt doubly a prison. She was the only one of the ersatz escort without a scimitar, on the principle that she didn’t know how to use one. Instead, she had a small, straight dagger buckled at her waist.","the tunic over her head, the worn fabric a stark contrast to her own simple, homespun dress. Kat's eyes lingered on Yali for a moment, searching for any sign of the fear that had gripped her when they'd first stumbled upon the ancient, ruined city. But Yali's face was"
BT_0073,Lord_of_the_Rings_The_Fellowship_of_the_Ring_-_J_R_R_Tolkien,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2551724137931034,1.0,0.0,-170.03420229809126,0.48344406960339603,0.7501260772391134,False,"‘Would it? Would any of you have believed me till now?’ said Strider. ‘I knew nothing of this letter. For all I knew I had to persuade you to trust me without proofs, if I was to help you. In any case, I did not intend to tell you all","about myself at once. I had to study you first, and make sure of you. The Enemy has set traps for me before now. As soon as I had made up my mind, I was ready to tell you whatever you asked. But I must admit,’ he added with a queer laugh, ‘that I hoped you would take to me for my own sake.","'the truth at once,' Strider continued, his eyes scanning the faces of the hobbits with a mixture of caution and concern. 'But now that this letter has been revealed, I suppose it's only fair that I tell you more. You see, I've been watching you, Frodo, and I've"
BT_0074,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.24489795918367352,1.0,0.0,-148.30206696141977,0.4725138314270151,0.7501260772391134,False,"Not exactly, she says. I, um, took on two new clients? Noemie. Her sad smile reminds me of how she looked when she told me she wasnt going to study journalism anymore. That public relations was a better fit for her, and the journalism job market terrified her. I know.","Im going to do it. After this project. I swear. She takes a sip of her margarita. So. Spill it. I know you didnt ask me to fly out here just because you miss me. I wait a moment, worrying the frayed edge of my towel before dropping it in the sand beneath us.","I nod sympathetically, remembering the conversation we had about her career aspirations. ""What's going on with Noemie?"" I ask, curiosity getting the better of me. ""Is everything okay?"" Noemie's smile had always been a bit of a fragile thing, and I couldn't help but wonder if she was struggling"
BT_0075,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,2,0.27793696275071633,1.4353011010825867e-06,0.0,-161.4909472136933,0.5222147725846253,0.7501260772391134,False,"Theres almost a swagger to him, a confidence that only hundreds of screaming fans can buy. Is he taller, or am I just farther away? His face is clean-shaven, the bright overhead lights glinting off his auburn hair as he takes a seat in a plush pink chair, stretching out","his long legs. I may have watched those Mexley clips and one whole episode of The Nocturnals, but this is Finn performing right in front of me, or at least from a dozen yards away. And hes good. The moderator introduces the other two panelists: Lizzy Woo, who starred as a government agent in a superhero TV adaptation, but who Im more familiar with","his long, lean frame. He adjusts his fitted white shirt, the sleeves rolled up to reveal a glimpse of toned forearm, and flashes a quick smile at the camera before leaning back in the chair, his eyes scanning the room with a hint of amusement. The crowd erupts into cheers and applause, and he raises a"
BT_0076,The_Age_of_Innocence_-_Edith_Wharton,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,1,0.27299703264094954,4.210748738842085e-05,0.0,-145.6776312396396,0.47499960561090243,0.7501260772391134,False,"Archer bent down and pressed his lips on the little hand that still lay on his. ""Eh--eh--eh! Whose hand did you think you were kissing, young man--your wife's, I hope?"" the old lady snapped out with her mocking cackle; and as he rose to go she called out after him:","""Give her her Granny's love; but you'd better not say anything about our talk."" XXXI. Archer had been stunned by old Catherine's news. It was only natural that Madame Olenska should have hastened from Washington in response to her grandmother's summons; but that she should have decided to remain under her roof--especially now that Mrs.","""Wait, young man, don't be in such a hurry! I've got a question for you. What's your business here, and what's the meaning of all this fuss about a hand?"" Archer's face turned red with embarrassment as he stood there, unsure of how to respond to the old lady's sharp"
BT_0077,The_Spectacular_-_Fiona_Davis,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,1,0.2985507246376812,6.304024282144383e-06,0.0,-155.29356268793344,0.5847920411195862,0.7501260772391134,False,"Hornsby. He said to be ready when the car comes at eleven. Let me know if you need help with your hair. Thank you, Mrs. Hornsby. I know this is as hard for you as it is for the rest of us. After drinking a cup of coffee, Marion changed","into a black dress. The pearls were back in her jewelry box, and she clasped them around her neck before dissolving into tears. It was probably better that Lucille wasnt around to have to bear the pain of this day and all the days to come. Would her mother also have considered Marion complicit in the death of her sister? Even though her father","into her best dress, a simple yet elegant black number that she had worn to several funerals in the past. She took a deep breath, trying to calm her nerves as she thought about the long day ahead. The funeral of her husband, John, was scheduled for 2 pm, and she knew that it would"
BT_0078,A_Day_of_Fallen_Night_-_Samantha_Shannon,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.20430107526881724,1.0,0.0,-163.01959253568202,0.4321011554356544,0.7501260772391134,False,"Together, they proclaimed that the Lord Protector was in residence. The wind blew hard. Wulf coughed into a gloved hand. Inys might not be half as icy as Hrth in late winter, but their hideaway was damp and cold, and they dared not risk a fire. As the sun rose,","Mara returned from her scouting, coming on foot from the hills. Wulf stared when he saw who was with her. While Thrit slept on, he stood aside to let them in. Lord Mansell folded him straight into his arms. Wulf, he breathed. Saint, I cant believe it. You dont even look hurt.","the shadows in the cave began to recede, revealing the rough stone walls and the makeshift bed of furs and blankets that Wulf and Inys had shared for the night. Wulf stood up, his joints creaking with a stiffness that came from sleeping on the hard ground. Inys, still wrapped in"
BT_0079,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.3076923076923077,1.0,0.0,-135.67099016159773,0.48344406960339603,0.7501260772391134,False,"This version of myselfI dont hate her. Shes carefree and laid-back, two adjectives Ive never associated with myself. Shes fun. He glances down. Its probably been that way for hours, huh? Ill fix it for you. I lean in as he gamely holds out his arms, and now my knee","is pressed against his, too. Do you want them both up or both down? I ask the question hoping for a specific answer. Up would give me more reasons to touch him. Up, please, he says, blushing again. His skin is warm, his breath even. I take my time, making sure his sleeves are the same length, each roll of fabric revealing more freckles.","...is pressed against his chest, the warmth of his body seeping through his shirt. I try to ignore the flutter in my chest as I gently lift his arm and smooth out the wrinkles on his sleeve. My fingers brush against his skin, sending a shiver down my spine. I force myself to focus on the"
BT_0080,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,2,0.2703583061889251,6.752062745363219e-06,0.0,-152.15937134581327,0.48344406960339603,0.7501260772391134,False,"Harry heard from Hogwarts one sunny morning about a week after he had arrived at the Burrow. He and Ron went down to breakfast to find Mr. and Mrs. Weasley and Ginny already sitting at the kitchen table. The moment she saw Harry, Ginny accidentally knocked her porridge bowl to","the floor with a loud clatter. Ginny seemed very prone to knocking things over whenever Harry entered a room. She dived under the table to retrieve the bowl and emerged with her face glowing like the setting sun. Pretending he hadn’t noticed this, Harry sat down and took the toast Mrs. Weasley offered him.","the floor, spilling a mess of oatmeal and milk everywhere. ""Oh, Harry!"" Ginny exclaimed, rushing to help clean up the spill. ""I'm so sorry!"" She quickly grabbed a handful of napkins to try and soak up the mess.

Mr. Weasley chuckled and stood up to help his daughter"
BT_0081,Matilda_-_Roald_Dahl,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.2628205128205128,1.0,0.0,-159.27952494032797,0.47631763282178674,0.7501260772391134,False,"The next moment the two of them were running down the drive together and then out on to the road, and Matilda was ahead, pulling Miss Honey after her by her wrist, and it was a wild and wonderful dash they made along the country lane and through the village","to the house where Matilda’s parents lived. The big black Mercedes was still outside and now its boot and all its doors were open and Mr and Mrs Wormwood and the brother were scurrying around it like ants, piling in the suitcases, as Matilda and Miss Honey came dashing up.","with people pointing and shouting as they went by, and the wind whipping through their hair, and Miss Honey's long skirts flying out behind her like a banner, and Matilda's small legs pumping furiously as she pulled her teacher along, until they reached the edge of the village and the road began to wind its way"
BT_0082,Lord_of_the_Rings_The_Fellowship_of_the_Ring_-_J_R_R_Tolkien,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.289308176100629,1.0,0.0,-152.57460079080192,0.4882753786452314,0.7501260772391134,False,"The hills drew nearer. They made an undulating ridge, often rising almost to a thousand feet, and here and there falling again to low clefts or passes leading into the eastern land beyond. Along the crest of the ridge the hobbits could see what looked to be the remains of","green-grown walls and dikes, and in the clefts there still stood the ruins of old works of stone. By night they had reached the feet of the westward slopes, and there they camped. It was the night of the fifth of October, and they were six days out from Bree.","an ancient stone wall, weathered to a moss-covered grey that blended seamlessly with the surrounding landscape. The wall was broken and crumbling in places, but in others it still stood tall, its stones worn smooth by the elements. As the hobbits drew closer, they could see that the wall was not just a simple barrier"
BT_0083,Happy_Place_-_Emily_Henry,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.20446096654275092,1.0,0.0,-180.77011890523136,0.4725138314270151,0.7501260772391134,False,"Youre clearly very intelligent. He is, I say, right as he says, I was a student athlete. Well, to get into medical school, anyway, Dad says. I full-body wince, but Wyn squeezes my knee reassuringly. Im actually not a med student, he says. Hes in law school, Phil, Mom says,","irritable. Thats Sabrina and Parth, I say. Wyn works at the bookstore and does furniture repair. You know, I think, the one Im engaged to. But I think it with a smile that hopefully says, No big deal that you dont remember the slightest thing about the love of my life.","and I feel a mix of emotions - relief, confusion, and a hint of embarrassment for my earlier assumption. I glance at Wyn, who's smiling at me with a hint of amusement, and then back at my mom, who's beaming with pride. ""Law school?"" I repeat, trying to process this new"
BT_0084,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.23076923076923073,1.0,0.0,-176.14879247744102,0.47499960561090243,0.7501260772391134,False,"Big Jim came by his name honestly. He was where Oscar had gotten his massive frame and squared-off features. He loomed literally as well as figuratively in Chester. Hed been mayor for twenty-eight years, and the only person whod ever come close to unseating him was Clark Jensen, whod carried","three wounded fellow soldiers through a hail of gunfire and still lost the election by six points. Id never been sure where I stood with Jim. He didnt like me, but he didnt dislike me either, as far as I could tell. Every time Id talked to him growing up, hed seemed surprised, like he hadnt noticed I was there.","the election by a narrow margin five years ago. But Clark had been a one-term wonder, and Big Jim had reclaimed his seat with ease, his popularity and influence in the town remaining unchallenged. He was a man of the people, or so he liked to think, and his folksy demeanor and booming"
BT_0085,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.27377521613832856,1.0,0.0,-155.24238065211102,0.48344406960339603,0.7501260772391134,False,"It was rather weak in me I confess, but his manner on this occasion nettled me. Not only did there seem to lurk in it a certain calm disdain, but his perverseness seemed ungrateful, considering the undeniable good usage and indulgence he had received from me. Again I sat ruminating","what I should do. Mortified as I was at his behavior, and resolved as I had been to dismiss him when I entered my offices, nevertheless I strangely felt something superstitious knocking at my heart, and forbidding me to carry out my purpose, and denouncing me for a villain if I dared to breathe one bitter word against this forlornest of mankind.","over the past, replaying in my mind the countless times I had gone out of my way to accommodate his whims, to smooth over his rough edges, and to offer him a sense of security and belonging. And yet, it seemed that all my efforts had been for naught, for he now stood before me,"
BT_0086,The_Darkness_Before_Them_-_Matthew_Ward,0,medium,A,llama-3.1-8b-instant,EleutherAI/pythia-410m,0,0.28846153846153844,1.0,0.0,-164.46098221978173,0.5633576279820636,0.7501260772391134,False,"The musicians had fallen silent with Jocozah’s departure from the stage. Most patrons were finally drifting to the gate, accepting that the night was done. Kat’s gaze idled to rest on a blonde sitting alone in the pulpit’s shadow, her elbows propped on the table and her chin atop threaded","fingers. The gold trim and close tailoring of her black coachman’s coat marked her as wealthier than the rabble, but such garb was hardly in fashion with nobility. Moreover, no woman of good breeding would have applied that ebony eyeshadow with so heavy – yet skilled – a hand. Nor would an Overspire heiress have worn her flaxen hair in tight braids tied straight","her fingers. The dim lighting of the venue cast a warm glow on her features, and Kat's eyes lingered on the delicate curve of her jawline. The blonde's eyes, however, were fixed intently on the empty stage, her expression a mixture of contemplation and longing. Kat felt a pang of curiosity"
