sample_id,book_id,label,length,answer,target_model,reference_model,run_length,edit_similarity,p_rlb,p_esb,log_p_esb,membership_probability,membership_threshold,suspicious,prefix,ground_truth,target_completion
BT_0053,The_Foxglove_King_-_Hannah_Whitten,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.26586102719033233,1.0,0.0,-148.00890184343734,0.47499960561090243,0.7501260772391134,False,"We talked about this. You talked about this. Bastian was doing something strange with his hands. They flexed back and forth, fingers curling, as if he was trying to wind in an invisible rope. Gold light glimmered in the space around him. Hes confused, Gabe said, backing up another step.","Anton hung limp, eyes cast upward, as if in prayer. Hes just a man; take his position, give it to someone else, but dont kill him! Im the fucking Sainted King. It wasnt a scream. It was barely more than a whisper. Still, it reverberated against the hiss of the fire, and when Bastian tilted up his head, the flames seemed to make a","His eyes were fixed on Bastian, a mixture of fascination and wariness etched on his face. ""I've never seen him do that before,"" Gabe continued, his voice low and cautious. Bastian's hands moved faster now, the flexing motion becoming more pronounced as the gold light intensified. It was"
BT_0054,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.28295819935691313,1.0,0.0,-175.30965162813663,0.5945566061845131,0.7501260772391134,False,"All that confidence he had at the conin a single conversation, Ive put a dent in it. Because I think he might be embarrassed. Im beat, he says when the server swings by with the check. Think Im going to head back to the hotel, rest up for tomorrow. You","want to share an Uber, or do you have other plans? Oh I break off, trying to process this sudden tone shift. Uh, no. I can go back. I really couldnt have just laughed it off and continued forgetting about it, the way we decided to do in Seattle. Maybe hes putting on a brave face, but hes a white man whos had a","can stay and finish your drink if you'd like, he adds, already signaling to the server to bring him the check. I consider it for a moment, but then decide to call it a night as well. ""Nah, I'll head back with you,"" I say, pulling out my wallet to split the"
BT_0055,Matilda_-_Roald_Dahl,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2744360902255639,1.0,0.0,-155.29351688496536,0.48344406960339603,0.7501260772391134,False,"‘The speedometer,’ Mr Wormwood said, ‘is run off a cable that is coupled up to one of the front wheels. So first I disconnect the cable where it joins the front wheel. Next, I get one of those high-speed electric drills and I couple that up to the end of","the cable in such a way that when the drill turns, it turns the cable backwards . You got me so far? You following me?’","‘the cable,’ Mr Wormwood continued, ‘so that it spins around really fast. Then, I get into the car and turn the key in the ignition, but I don't start the engine. I just let the drill do the work for me, spinning the cable and making the speedometer think the car is"
BT_0056,Hedge_-_Jane_Delury,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,2,0.23508771929824557,2.435387841615011e-06,0.0,-163.6788683263585,0.47499960561090243,0.7501260772391134,False,"That guy is so weird, she said when, out of earshot, they were walking along the drive. Dont say that, Ella, Maud said. You cant judge a book by its cover, Louise singsonged and waved her bouquet. I know that, Ella said. Its justhe kind of freaks me out. The","way he looks without looking. I see what you mean, Maud said. But hes nice. I promise. Hes just different. Chris had looked at Ella the same way he looked at Louise, which was the same way that he sometimes looked at Maud or Gabriel or his father. There was nothing sexual to the gaze.","way he stares at people, like he's trying to see right through them. And have you noticed how he always wears those black suits, even in this heat? It's like he's trying to be some kind of character from a movie or something. Maud and Louise exchanged a knowing glance, and Maud placed"
BT_0057,1984_-_George_Orwell,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,2,0.28273809523809523,4.4191328374409977e-10,0.0,-186.20288713648915,0.6269877181641887,0.7501260772391134,False,"There were times when it went on and on until the cruel, wicked, unforgivable thing seemed to him not that the guards continued to beat him but that he could not force hirnself into losing consciousness. There were times when his nerve so forsook him that he began shouting for","mercy even before the beating began, when the mere sight of a fist drawn back for a blow was enough to make him pour forth a confession of real and imaginary crimes. There were other times when he started out with the resolve of confessing nothing, when every word had to be forced out of him between gasps of pain, and there were times","mercy, pleading with his tormentors to stop, to spare him just a little more pain. But the guards, fueled by a twisted sense of duty and a desire to break his spirit, only laughed and continued their relentless assault. The blows rained down on him, each one a fresh wave of agony that threatened"
BT_0058,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.22140221402214022,1.0,0.0,-147.7492818820756,0.4321011554356544,0.7501260772391134,False,"I fiddle with the borrowed rosary in my hands. Maman wanted me to have a good education, and so she entrusted me at a young age to the care of the nuns at the Académie de Sainte Geneviève, under the watchful eye of their Mother Superior, her dearest childhood friend,","Louise. It did not matter that we could not afford the fees, that all of Maman’s family money had trickled away over the years, that all we had was the roof over our heads, heirlooms she was too proud to sell, and a good name tarnished by the rumors about my begetting.","Sœur Élise. I remember the day Maman brought me to the academy, her eyes brimming with tears as she hugged me tightly and whispered words of encouragement in my ear. Sœur Élise, with her kind face and gentle smile, had welcomed me with open arms, promising Maman that she"
BT_0059,1984_-_George_Orwell,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,1,0.2705882352941177,2.964932264148956e-07,0.0,-180.0894252732396,0.5886186844571177,0.7501260772391134,False,"But the physical difficulty of meeting was enormous. It was like trying to make a move at chess when you were already mated. Whichever way you turned, the telescreen faced you. Actually, all the possible ways of communicating with her had occurred to him within five minutes of reading the","note; but now, with time to think, he went over them one by one, as though laying out a row of instruments on a table. Obviously the kind of encounter that had happened this morning could not be repeated. If she had worked in the Records Department it might have been comparatively simple, but he had only a very dim idea whereabouts in the","note. He had thought of letters, but the idea was impossible. By this time the post was so closely watched that it was an extremely risky thing to send a letter to anyone, and anyway, how could he have got her address? He had thought of telephoning her, but that would have been madness;"
BT_0060,The_Darkness_Before_Them_-_Matthew_Ward,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.255072463768116,1.0,0.0,-176.75291019608267,0.4882753786452314,0.7501260772391134,False,"Soon only Yennika remained in the circle, her eyes downcast. “Mirela’s wrong, Ihsan. All she’s doing is thinning our forces. If Vallant does strike along the Kemmuz Valley, so what? There’s always a harvest surplus elsewhere. It will cost us a slice of Salenna’s profits, but we’ll survive that. If","something goes wrong on the Copper Road with the Eternity King’s legions on the march…? One of us is sure to be summoned to Zariqaz, and I daresay we won’t return.” She took a deep breath and drew back her shoulders, the determination Damant was learning to appreciate – even admire – returning to the cast of her brow. “Aunt Elinor placed me in","Vallant is foolish enough to commit his troops to a full-scale assault, we can pick them off at our leisure, using the valley's terrain to our advantage,"" Yennika continued, her voice steady and measured. ""But if we spread ourselves too thin, trying to defend every possible approach, we'll be"
BT_0061,1984_-_George_Orwell,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.23943661971830987,1.0,0.0,-176.02022681874223,0.47607757849806404,0.7501260772391134,False,"Promiscuity went unpunished, divorce was permitted. For that matter, even religious worship would have been permitted if the proles had shown any sign of needing or wanting it. They were beneath suspicion. As the Party slogan put it: 'Proles and animals are free.' Winston reached down and cautiously scratched his","varicose ulcer. It had begun itching again. The thing you invariably came back to was the impossibility of knowing what life before the Revolution had really been like. He took out of the drawer a copy of a children's history textbook which he had borrowed from Mrs Parsons, and began copying a passage into the diary: In the old days (it ran), before the","ankle, trying not to make any sudden movements that might attract unwanted attention from the telescreen in the corner of the room. The worn, faded carpet beneath his feet seemed to stretch out like a barren landscape, a reminder of the bleakness and desolation that pervaded every aspect of life in Oceania"
BT_0062,Oliver_Twist_-_Charles_Dickens,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,1,0.2570621468926554,5.730349221266806e-05,0.0,-159.51433839584934,0.47631763282178674,0.7501260772391134,False,"So am I,' said the tinker, waking up, as suddenly as he had fallen asleep. Brittles capitualated on these terms; and the party being somewhat re-assured by the discovery (made on throwing open the shutters) that it was now broad day, took their way upstairs; with the dogs in front.","The two women, who were afraid to stay below, brought up the rear. By the advice of Mr. Giles, they all talked very loud, to warn any evil-disposed person outside, that they were strong in numbers; and by a master-stoke of policy, originating in the brain of the same ingenious gentleman, the dogs' tails were well pinched, in the hall, to make them bark","The morning light, streaming through the windows, revealed the familiar contours of the room, and the group's initial trepidation began to dissipate. As they reached the top of the stairs, they found themselves in a long, dimly lit corridor, with several doors leading off to either side. The dogs, now"
BT_0063,The_Alchemist_-_Paulo_Coelho,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,1,0.2593856655290102,1.1840845672850264e-06,0.0,-147.4948008225765,0.47499960561090243,0.7501260772391134,False,"The boy mumbled an answer that allowed him to avoid responding to her question. He was sure the girl would never understand. He went on telling stories about his travels, and her bright, Moorish eyes went wide with fear and surprise. As the time passed, the boy found himself wishing","that the day would never end, that her father would stay busy and keep him waiting for three days. He recognized that he was feeling something he had never experienced before: the desire to live in one place forever. With the girl with the raven hair, his days would never be the same again.","that he could share his true feelings with her, to unburden himself of the secrets and mysteries that had been weighing on his mind. But he was afraid of being misunderstood, of being seen as crazy or foolish. So he continued to speak of his adventures, of the pyramids and the deserts, of the"
BT_0064,Oliver_Twist_-_Charles_Dickens,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,7,0.3369565217391305,1.9156865330161033e-11,0.0,-156.58805071003735,0.7674740191555739,0.7501260772391134,True,"As Noah's red nose grew redder with anger, and as he crossed the road while speaking, as if fully prepared to put his threat into execution, the woman rose without any further remark, and trudged onward by his side. 'Where do you mean to stop for the night, Noah?' she","asked, after they had walked a few hundred yards. 'How should I know?' replied Noah, whose temper had been considerably impaired by walking. 'Near, I hope,' said Charlotte. 'No, not near,' replied Mr. Claypole. 'There! Not near; so don't think it.' 'Why not?' 'When I tell yer that I don't mean to do a thing, that's enough, without any why or because either,' replied","asked, after they had walked in silence for a few minutes, her voice subdued and her eyes fixed on the ground. Noah, still visibly agitated, shot her a sideways glance before responding gruffly, 'I mean to stop at the next town, wherever that may be. We can't be far from"
BT_0065,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2797202797202797,1.0,0.0,-169.4763308390975,0.5621597267481601,0.7501260772391134,False,"If were not in the same room, then Im usually working on his book. Whether hes next to me or not, hes always in my head. That has to be the explanation for why Im feeling this odd attachment to him. I simply havent talked to another single guy in","weeks. When he doesnt join me and doesnt send any texts, I head back, picking up two mugs of hot cocoa in the lobby before going up to our room. I knock once, just to make sure he knows Im coming in. And nothing in the world could prepare me for what I see next.","...weeks, maybe even months. My social life has been put on hold while I focus on helping him get his story down on paper. It's not like I'm complaining or anything, but it's just that my interactions have been so limited to him and his words that I feel like I'm starting to lose touch"
BT_0066,Lord_of_the_Rings_The_Fellowship_of_the_Ring_-_J_R_R_Tolkien,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2784431137724551,1.0,0.0,-143.9765628099558,0.47499960561090243,0.7501260772391134,False,"No one answered. The noon-bell rang. Still no one spoke. Frodo glanced at all the faces, but they were not turned to him. All the Council sat with downcast eyes, as if in deep thought. A great dread fell on him, as if he was awaiting the pronouncement of some","doom that he had long foreseen and vainly hoped might after all never be spoken. An overwhelming longing to rest and remain at peace by Bilbo’s side in Rivendell filled all his heart. At last with an effort he spoke, and wondered to hear his own words, as if some other will was using his small voice. ‘I will take the Ring,’ he said,","dire sentence. The silence seemed to stretch on forever, until finally, Gandalf spoke up, his voice low and grave. ""The time for deliberation is at an end,"" he said. ""The fate of the Ring, and of Middle-earth, hangs in the balance. We must decide, and we must decide"
BT_0067,Happy_Place_-_Emily_Henry,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,6,0.3372781065088757,1.6153020032660947e-09,0.0,-163.30923565849662,0.8085928632411992,0.7501260772391134,True,"Wyn kisses the top of my head. Michael and Lou exchange a look I cant read. Maybe theyve seen this before, I think. Maybe hes always like this with his girlfriends. But I dont really believe it. I am in that phase of love where youre sure no two people","have ever felt this way before. And over those four days, I fall in love again. With Wyns family, with all the new pieces of him. I want to stay up late, digging through his old closet, where his mom stored his homemade stormtrooper costume. I want to sit for five hours in the woodshop, sawdust drifting in the air, while he recounts the","have ever felt this way before, where every touch and every glance is a unique and special thing that has never been experienced by anyone else in the history of the world. I feel like I'm floating on air, like nothing can bring me down from this high. Wyn's kiss on the top of my head sends sh"
BT_0068,1984_-_George_Orwell,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,62,0.8700564971751412,0.0,0.0,-192.2623915595468,0.923076923076923,0.7501260772391134,True,"In Oldspeak it is called, quite frankly, 'reality control'. In Newspeak it is called DOUBLETHINK, though DOUBLETHINK comprises much else as well. DOUBLETHINK means the power of holding two contradictory beliefs in one's mind simultaneously, and accepting both of them. The Party intellectual knows in which direction his memories must","be altered; he therefore knows that he is playing tricks with reality; but by the exercise of DOUBLETHINK he also satisfies himself that reality is not violated. The process has to be conscious, or it would not be carried out with sufficient precision, but it also has to be unconscious, or it would bring with it a feeling of falsity and hence of guilt.","be altered; he therefore knows that he is playing tricks with reality; but by the exercise of DOUBLETHINK he also satisfies himself that reality is not violated. The process has to be conscious, or it would not be carried out with sufficient precision, but it also has to be unconscious, or it would not be possible"
BT_0069,The_Spectacular_-_Fiona_Davis,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2655737704918033,1.0,0.0,-163.1597589328885,0.48652099268031906,0.7501260772391134,False,"But when one of Marions skates slid out from under her and she wobbled, Judy grasped her hand and didnt let it go. Nathaniel comes by the house every few days, said Judy. Sometimes I think Dad should just adopt him as his son and get it over with. He",likes Nathaniel way better than me. They can cut me out of the picture altogether. Do you want to marry him? Marion hadnt ever been asked this by anyone; the wedding had simply been a given. I dont know. I think you could do better. She hadnt even considered that Judy might have an opinion on the matter.,"laughed and Marion smiled, feeling a sense of comfort and normalcy wash over her as she regained her balance on the ice. ""I know what you mean,"" Marion said, ""Nathaniel is always around, isn't he?"" She glanced over at Judy, who was still holding her hand, and felt"
BT_0070,The_Silmarillion_-_J._R._R._Tolkien,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2571428571428571,1.0,0.0,-177.71246314048767,0.4882753786452314,0.7501260772391134,False,"In this way he got his name, Bor, whereas his name before had been Balan; for Bor signified 'Vassal' in the tongue of his people. The rule of his folk he committed to Baran his elder son; and he did not return again to Estolad. Soon after the departure of","Felagund the other Men of whom Bor had spoken came also into Beleriand. First came the Haladin; but meeting the unfriendship of the Green-elves they turned north and dwelt in Thargelion, in the country of Caranthir son of Fanor; there for a time they had peace, and the people of Caranthir paid little heed to them.","Bor, the Dark Lord Morgoth began to stir once more, and the lands of Middle-earth grew increasingly treacherous. Baran, now the leader of his people, faced many challenges as he struggled to maintain the safety and security of Estolad. Meanwhile, Bor traveled to the distant lands of the East"
BT_0071,The_Foxglove_King_-_Hannah_Whitten,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2557377049180328,1.0,0.0,-131.12233713828027,0.4436542326376225,0.7501260772391134,False,"I did once before. You cant this time, Anton said gently. Its hundreds of bodies. Lore even for you, channeling that much Mortem would be nearly impossible. You have to let me try! She didnt want to cry here, not in front of them, but she was so angry and","overwhelmed and crying was always hardest to fight off when she was overwhelmed, thinking of the catacombs beneath them, full of screaming corpses whod been people, just people So this is why you led us down there. Bastians voice, calm and cold and cutting through her panic. His gaze was squared on Gabe.","frustrated that her eyes began to well up with tears. She took a deep breath, trying to compose herself, but her voice still shook with emotion. ""You don't understand, Anton. I have to try. I owe it to them, to all of those people who... who didn't make it."
BT_0072,The_Darkness_Before_Them_-_Matthew_Ward,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2445820433436533,1.0,0.0,-173.04411955038086,0.47631763282178674,0.7501260772391134,False,"As Tatterlain ambled towards the sentry, Kat spared a glance for Yali, a pace to her left. The girl stood stock still, as immobile as the sleeping koilos, with only the wind-blown twitch of her borrowed custodian’s tunic to indicate she wasn’t carved from stone. She’d trembled as she’d pulled","the mask into place. With one sense already denied her, the limited vision permitted by the mask’s slitted eyes must have felt doubly a prison. She was the only one of the ersatz escort without a scimitar, on the principle that she didn’t know how to use one. Instead, she had a small, straight dagger buckled at her waist.","on the tunic, the worn fabric clinging to her slender frame like a shroud, and Kat had caught the faint glint of fear in her eyes before Yali's mask of calm had slipped back into place. Now, as they approached the sentry, Yali's gaze was fixed on some point beyond the"
BT_0073,Lord_of_the_Rings_The_Fellowship_of_the_Ring_-_J_R_R_Tolkien,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,1,0.3068965517241379,2.9988996175234206e-06,0.0,-151.17732352763414,0.5855417613801948,0.7501260772391134,False,"‘Would it? Would any of you have believed me till now?’ said Strider. ‘I knew nothing of this letter. For all I knew I had to persuade you to trust me without proofs, if I was to help you. In any case, I did not intend to tell you all","about myself at once. I had to study you first, and make sure of you. The Enemy has set traps for me before now. As soon as I had made up my mind, I was ready to tell you whatever you asked. But I must admit,’ he added with a queer laugh, ‘that I hoped you would take to me for my own sake.","about my... connections, shall we say, until I was sure you were willing to trust me. And I must say, I am still not sure that I have told you all that I could, or all that I should. But I think it is time for me to tell you more, now that we have come"
BT_0074,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.25503355704697983,1.0,0.0,-182.21897361427546,0.514942045311898,0.7501260772391134,False,"Not exactly, she says. I, um, took on two new clients? Noemie. Her sad smile reminds me of how she looked when she told me she wasnt going to study journalism anymore. That public relations was a better fit for her, and the journalism job market terrified her. I know.","Im going to do it. After this project. I swear. She takes a sip of her margarita. So. Spill it. I know you didnt ask me to fly out here just because you miss me. I wait a moment, worrying the frayed edge of my towel before dropping it in the sand beneath us.","I can almost see the memories flashing behind her eyes, the what-ifs and the maybes that still linger. We'd spent countless nights discussing her passion for storytelling, and I'd always assumed she'd find a way to make it work. But life has a way of taking unexpected turns, and now she's building"
BT_0075,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,3,0.28653295128939826,1.2170629588581505e-06,0.0,-154.7897772025317,0.5425281954887218,0.7501260772391134,False,"Theres almost a swagger to him, a confidence that only hundreds of screaming fans can buy. Is he taller, or am I just farther away? His face is clean-shaven, the bright overhead lights glinting off his auburn hair as he takes a seat in a plush pink chair, stretching out","his long legs. I may have watched those Mexley clips and one whole episode of The Nocturnals, but this is Finn performing right in front of me, or at least from a dozen yards away. And hes good. The moderator introduces the other two panelists: Lizzy Woo, who starred as a government agent in a superhero TV adaptation, but who Im more familiar with","his long legs in front of him, his scuffed black boots a stark contrast to the luxurious surroundings. The chair seems almost comically small for him, as if it's been plucked from a dollhouse and placed in front of him as a joke. He flashes a quick smile, his eyes crinkling at"
BT_0076,The_Age_of_Innocence_-_Edith_Wharton,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,1,0.27893175074183973,4.210748738842085e-05,0.0,-150.99810679303482,0.48344406960339603,0.7501260772391134,False,"Archer bent down and pressed his lips on the little hand that still lay on his. ""Eh--eh--eh! Whose hand did you think you were kissing, young man--your wife's, I hope?"" the old lady snapped out with her mocking cackle; and as he rose to go she called out after him:","""Give her her Granny's love; but you'd better not say anything about our talk."" XXXI. Archer had been stunned by old Catherine's news. It was only natural that Madame Olenska should have hastened from Washington in response to her grandmother's summons; but that she should have decided to remain under her roof--especially now that Mrs.","""Wait, wait, don't be in such a hurry! You've forgotten something, I think."" Archer turned to see what she meant, and his eyes met the old lady's mischievous gaze as she held up the small, delicate handkerchief that had fallen from his pocket when he bent down. """
BT_0077,The_Spectacular_-_Fiona_Davis,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,1,0.28985507246376807,6.304024282144383e-06,0.0,-146.36892790073762,0.48344406960339603,0.7501260772391134,False,"Hornsby. He said to be ready when the car comes at eleven. Let me know if you need help with your hair. Thank you, Mrs. Hornsby. I know this is as hard for you as it is for the rest of us. After drinking a cup of coffee, Marion changed","into a black dress. The pearls were back in her jewelry box, and she clasped them around her neck before dissolving into tears. It was probably better that Lucille wasnt around to have to bear the pain of this day and all the days to come. Would her mother also have considered Marion complicit in the death of her sister? Even though her father","into the dress that Mrs. Hornsby had lent her, a simple yet elegant black outfit that seemed fitting for the occasion. As she was getting ready, she couldn't help but think about the events that had led up to this day. The funeral was just a few hours away, and Marion was still trying to"
BT_0078,A_Day_of_Fallen_Night_-_Samantha_Shannon,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.19927536231884058,1.0,0.0,-174.96853057062253,0.44165786240168786,0.7501260772391134,False,"Together, they proclaimed that the Lord Protector was in residence. The wind blew hard. Wulf coughed into a gloved hand. Inys might not be half as icy as Hrth in late winter, but their hideaway was damp and cold, and they dared not risk a fire. As the sun rose,","Mara returned from her scouting, coming on foot from the hills. Wulf stared when he saw who was with her. While Thrit slept on, he stood aside to let them in. Lord Mansell folded him straight into his arms. Wulf, he breathed. Saint, I cant believe it. You dont even look hurt.","the sky lightened to a pale grey, and the trees surrounding their hideaway creaked and swayed in the gusts. Wulf's cough turned into a low, rumbling hack, and he spat onto the frozen ground. Inys, ever the vigilant one, scanned their surroundings, her eyes narrowed against"
BT_0079,Business_or_Pleasure_-_Rachel_Lynn_Solomon,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,4,0.3372781065088757,2.4367409423575737e-07,0.0,-166.78853144869208,0.8036151651152418,0.7501260772391134,True,"This version of myselfI dont hate her. Shes carefree and laid-back, two adjectives Ive never associated with myself. Shes fun. He glances down. Its probably been that way for hours, huh? Ill fix it for you. I lean in as he gamely holds out his arms, and now my knee","is pressed against his, too. Do you want them both up or both down? I ask the question hoping for a specific answer. Up would give me more reasons to touch him. Up, please, he says, blushing again. His skin is warm, his breath even. I take my time, making sure his sleeves are the same length, each roll of fabric revealing more freckles.","is pressed against his thigh as I work to untangle the mess of his sleeve and my hair. The touch sends a spark of electricity through me, but I try to brush it off, focusing on the task at hand. As I gently tease out the knots, his eyes meet mine, and for a moment, we"
BT_0080,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,2,0.26058631921824105,6.752062745363219e-06,0.0,-143.37811858587156,0.47499960561090243,0.7501260772391134,False,"Harry heard from Hogwarts one sunny morning about a week after he had arrived at the Burrow. He and Ron went down to breakfast to find Mr. and Mrs. Weasley and Ginny already sitting at the kitchen table. The moment she saw Harry, Ginny accidentally knocked her porridge bowl to","the floor with a loud clatter. Ginny seemed very prone to knocking things over whenever Harry entered a room. She dived under the table to retrieve the bowl and emerged with her face glowing like the setting sun. Pretending he hadn’t noticed this, Harry sat down and took the toast Mrs. Weasley offered him.","the floor, spilling its contents everywhere. ""Oh no, sorry about that!"" she exclaimed, as she quickly got up to grab a towel to clean up the mess. Ron chuckled and teased her about her clumsiness, while Mr. and Mrs. Weasley exchanged a knowing glance. Harry smiled and helped Ginny clean"
BT_0081,Matilda_-_Roald_Dahl,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2730263157894737,1.0,0.0,-146.94465802889317,0.47499960561090243,0.7501260772391134,False,"The next moment the two of them were running down the drive together and then out on to the road, and Matilda was ahead, pulling Miss Honey after her by her wrist, and it was a wild and wonderful dash they made along the country lane and through the village","to the house where Matilda’s parents lived. The big black Mercedes was still outside and now its boot and all its doors were open and Mr and Mrs Wormwood and the brother were scurrying around it like ants, piling in the suitcases, as Matilda and Miss Honey came dashing up.","with the wind blowing through their hair and the sun shining down on their faces. They didn't stop until they reached the edge of the village, where the houses gave way to green fields and the sound of birdsong filled the air. There, they finally slowed to a stop, laughing and breathless, and Miss Honey"
BT_0082,Lord_of_the_Rings_The_Fellowship_of_the_Ring_-_J_R_R_Tolkien,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2793103448275862,1.0,0.0,-162.6465172791104,0.514942045311898,0.7501260772391134,False,"The hills drew nearer. They made an undulating ridge, often rising almost to a thousand feet, and here and there falling again to low clefts or passes leading into the eastern land beyond. Along the crest of the ridge the hobbits could see what looked to be the remains of","green-grown walls and dikes, and in the clefts there still stood the ruins of old works of stone. By night they had reached the feet of the westward slopes, and there they camped. It was the night of the fifth of October, and they were six days out from Bree.","an ancient stone wall, overgrown with moss and ivy, its weathered stones worn smooth by the passage of time and the elements. In some places, the wall still stood tall, its rugged silhouette a testament to the long-forgotten hands that had built it, while in others it had crumbled, leaving"
BT_0083,Happy_Place_-_Emily_Henry,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.20817843866171004,1.0,0.0,-162.16081595793366,0.43765671099121006,0.7501260772391134,False,"Youre clearly very intelligent. He is, I say, right as he says, I was a student athlete. Well, to get into medical school, anyway, Dad says. I full-body wince, but Wyn squeezes my knee reassuringly. Im actually not a med student, he says. Hes in law school, Phil, Mom says,","irritable. Thats Sabrina and Parth, I say. Wyn works at the bookstore and does furniture repair. You know, I think, the one Im engaged to. But I think it with a smile that hopefully says, No big deal that you dont remember the slightest thing about the love of my life.","with a hint of pride in her voice, and a slight glance at my dad, as if to say ""see, I told you he's doing well."" My dad's expression changes from surprise to curiosity, and he leans forward, his eyes fixed on me. ""Law school, huh? What made you decide on"
BT_0084,What_Lies_in_the_Woods_-_Kate_Alice_Marshall,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.21875,1.0,0.0,-212.1593495979905,0.4882753786452314,0.7501260772391134,False,"Big Jim came by his name honestly. He was where Oscar had gotten his massive frame and squared-off features. He loomed literally as well as figuratively in Chester. Hed been mayor for twenty-eight years, and the only person whod ever come close to unseating him was Clark Jensen, whod carried","three wounded fellow soldiers through a hail of gunfire and still lost the election by six points. Id never been sure where I stood with Jim. He didnt like me, but he didnt dislike me either, as far as I could tell. Every time Id talked to him growing up, hed seemed surprised, like he hadnt noticed I was there.","the younger vote in the last election but ultimately fell short. Big Jim's presence was felt throughout the town, from the annual SummerFest celebration, which he always kicked off with a booming speech, to the local diner, where he held court over coffee and pie, dispensing advice and settling disputes with a firm but"
BT_0085,Bartleby_the_Scrivener_A_Story_of_Wall_Street_-_Herman_Melville,1,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,0,0.2363112391930836,1.0,0.0,-188.34175423369743,0.4882753786452314,0.7501260772391134,False,"It was rather weak in me I confess, but his manner on this occasion nettled me. Not only did there seem to lurk in it a certain calm disdain, but his perverseness seemed ungrateful, considering the undeniable good usage and indulgence he had received from me. Again I sat ruminating","what I should do. Mortified as I was at his behavior, and resolved as I had been to dismiss him when I entered my offices, nevertheless I strangely felt something superstitious knocking at my heart, and forbidding me to carry out my purpose, and denouncing me for a villain if I dared to breathe one bitter word against this forlornest of mankind.","on the past, recalling the numerous instances where I had gone out of my way to accommodate his whims and provide for his well-being. The memories of his initial gratitude and affection, which had once warmed my heart, now seemed to mock me, as I contrasted them with his current behavior. I couldn't help but"
BT_0086,The_Darkness_Before_Them_-_Matthew_Ward,0,medium,A,llama-3.3-70b-versatile,EleutherAI/pythia-410m,2,0.2637362637362637,3.922918381249474e-07,0.0,-159.774826872861,0.48344406960339603,0.7501260772391134,False,"The musicians had fallen silent with Jocozah’s departure from the stage. Most patrons were finally drifting to the gate, accepting that the night was done. Kat’s gaze idled to rest on a blonde sitting alone in the pulpit’s shadow, her elbows propped on the table and her chin atop threaded","fingers. The gold trim and close tailoring of her black coachman’s coat marked her as wealthier than the rabble, but such garb was hardly in fashion with nobility. Moreover, no woman of good breeding would have applied that ebony eyeshadow with so heavy – yet skilled – a hand. Nor would an Overspire heiress have worn her flaxen hair in tight braids tied straight","fingers, staring blankly into the space where Jocozah had last stood. The dim lighting cast an ethereal glow on her features, making her appear almost otherworldly. Kat's curiosity was piqued, and she found herself wondering what had drawn this solitary figure to the performance, and what had"
