id,dataset,label,membership,run_length,p_rlb,edit_similarity,p_esb,prefix,ground_truth,target_completion,target_model,reference_model
booktection_02979_A.txt,booktection,1,member,1,0.5080307722091675,0.16666666666666663,1.0686302088941055e-41,"Though this abrupt retreat of the disease was unexpected, our fellow citizens were slow to celebrate. The recent months, while strengthening their desire for liberation, had taught them to be prudent and had made them less and less accustomed to counting on a quick end to the epidemic. Nonetheless, this new reality was on everyone’s lips,"," and, deep in their hearts, it excited a great, unspoken hope."," and the news of the death of the last patient in the city was greeted with a mixture of relief and sadness. The last patient was a young woman, who had been admitted to the hospital on the 15th of May. She had been suffering from the disease for a month, and had been in a critical",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_05294_A.txt,booktection,1,member,1,0.6104038953781128,0.27306273062730624,5.890633250078816e-33,"But no dog appeared, and at length he resumed his journey. CHAPTER XLIX MONKS AND MR. BROWNLOW AT LENGTH MEET. THEIR CONVERSATION, AND THE INTELLIGENCE THAT INTERRUPTS IT The twilight was beginning to close in, when Mr. Brownlow alighted from a hackney-co","ach at his own door, and knocked softly. The door being opened, a sturdy man got out of the coach and stationed himself on one side of the steps, while another man, who had been seated on the box, dismounted too, and stood upon the other side. At a sign from Mr. Brownlow","ach, and entered the house. He was followed by a monk, who had been waiting for him. ""I am glad to see you, sir,"" said the monk, ""and I am glad to see you again. I have been waiting for you, and I have been waiting for you for a long time.",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_01781_A.txt,booktection,1,member,0,1.0,0.2806324110671937,4.203895392974451e-45,"Master Bates followed, with a thoughtful countenance. The noise of footsteps on the creaking stairs, a few minutes after the occurrence of this conversation, roused the merry old gentleman as he sat over the fire with a saveloy and a small loaf in his hand; a pocket-knife in his right","; and a pewter pot on the trivet. There was a rascally smile on his white face as he turned round, and looking sharply out from under his thick red eyebrows, bent his ear towards the door, and listened."," hand, and a book in his left. He was a very old man, with a long white beard, and a pair of spectacles, which, though they were of a very old pattern, were still in good order. He was a very good-looking old man, and had a very pleasant countenance. He",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_10582_A.txt,booktection,0,non_member,0,1.0,0.25764192139737996,0.0,"Or would have been. Hes tempted to wake her to see what their conversation might be like. He suspects that shell be as cool a customer as her husband, and amusing. Time is not running out, but it is of the essence, so he shoots her twice in the chest, leaving her face untouched. As"," she makes an instantaneous transition from mere sleep to eternity, her expression becomes grievous, but only briefly, and then once more she looks as if she is only dreaming."," he does so, he hears a voice from the doorway, and he turns to see a man in a black suit, a black fedora, and a black mask. He is holding a gun to the man's head. ""I said, 'What's the password?' "" The man in the black suit says.",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_16015_A.txt,booktection,0,non_member,0,1.0,0.2785714285714286,3.859797185335676e-26,"It’s appallingly selfish. Her voice sounds just the same and then I am blubbering, and she is shouting, and then Blue’s voice is there too and they are both telling me in one voice to get my narrow behind on a flight and come home. They are both waiting for me, along with"," a heavyset woman in a maid’s uniform. Business must be good. She greets me in French, and it is wonderful to hear again. I haven’t spoken my mother tongue since I parted with Javier and half the time we spoke in Spanish. I can barely catch a breath underneath the weight of it. I"," the rest of the world, to get on with my life. I am not a child. I am not a child. I am not a child. I am not a child. I am not a child. I am not a child. I am not a child. I am not a child. I am not",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_08653_A.txt,booktection,1,member,0,1.0,0.26241134751773054,0.0,"For during the violence of the gale, he had only steered according to its vicissitudes. But as he was now bringing the ship as near her course as possible, watching the compass meanwhile, lo! a good sign! the wind seemed coming round astern; aye! the foul breeze became fair!"," Instantly the yards were squared, to the lively song of Ho! the fair wind! oh-he-yo, cheerly, men! the crew singing for joy, that so promising an event should so soon have falsified the evil portents preceding it. In compliance with the standing order of his commander -- to report"," The ship was now steering her course, and the wind was blowing her in the right direction. The pilot, who had been watching the compass, said, ""The wind is fair, sir, and the ship is steering her course."" ""Yes, sir,"" said the captain, ""and the compass is right."" """,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_07778_A.txt,booktection,1,member,0,1.0,0.23606557377049175,0.0,"We had no money to live on, really. My fellowship to graduate school, a small trust fund I couldn’t touch for several years, and a few rapidly falling stocks my parents had given me for my twenty-first birthday. Brian had dropped out of graduate school in a fit of fury with the establishment, but now he"," found himself having to take a job. Our life changed radically. We came to realize how little married couples see of each other once they crawl into the bourgeois box. Our idyll was over. The long walks, the studying together, the lazy afternoons in bed—all these belonged to a golden age that had passed"," was working as a waiter in a dive bar in downtown Seattle. We were living in a tiny apartment in a run-down part of town, and I was working two jobs to make ends meet. I was a waitress at a small Italian restaurant, and I was a waitress at a Mexican restaurant. I was a waitress,",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_14396_A.txt,booktection,0,non_member,0,1.0,0.2727272727272727,0.0,"We need drastic action. You know what happened last time we drew too much attention to this place, the short man says. Some kid tried to re-create the ritual and failed miserably. The backlash almost ended our Order. It is the reason we find ourselves in the predicament we are in today. The Grand Owl"," will not allow something like that to happen again. He will keep this quiet, and he will not take any unnecessary chances. Hell have to find a way to get this land back under his control. A mistake we also have that kid to thank for, grumbles the gray-haired man.", says. The Grand Owl is the head of the Order. He is a wise old man. He is also a bit of a bore. The short man says. The short man is a member of the Order. He is also a bit of a know-it-all. The two of them have a meeting. The short,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_01754_A.txt,booktection,1,member,0,1.0,0.23193916349809884,0.0,"She had no doubt of her power over him. He was peculiar, but she knew him through and through. He had so often quarrelled with her and sworn he would never see her again, and then in a little while he had come on his knees begging to be forgiven. It gave her a thrill to think", how he had cringed before her. He would have been glad to lie down on the ground for her to walk on him.," that he was in love with her. She was sure of it. She had known him long enough to know the signs. She had seen him in the company of other women, and she had seen him with a woman in his room. She had seen him weep bitter tears of joy when he heard that she was",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_11167_A.txt,booktection,0,non_member,2,0.4451873302459717,0.27413127413127414,2.5413650752681674e-37,"By the time James and Molly got back to Wayne’s, the house was dark. But James knew he wouldn’t be able to sleep. He told Molly not to drink any tap water unless she boiled it first. To keep her mouth shut during her shower. To brush her teeth with a bottle of Pepsi. He sat"," on the hood of Wayne’s Oldsmobile after Molly went into bed, back against the windshield, listening to Kenny Rogers sing about a gambler.", on the couch and watched the news. He knew that Wayne was dead. He knew that he was going to be arrested. He knew that he was going to spend the rest of his life in prison. But he didn’t know what else to do. He didn’t know what else to think. He didn’t know,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_13113_A.txt,booktection,0,non_member,3,0.02136877179145813,0.28205128205128205,0.0,"Vic didnt have time to shout in warning as Hap leapt from the thick branch hed been standing on. The air whistled around him as he plummeted toward the forest floor. Hitting the ground between them in a crouch, he rose swiftly, scooping up Rambo and holding him high above"," his head. Rambos wheels spun uselessly, arms flailing as he screamed he was too young to die, that he had plans and dreams and who was going to clean up all the dirt on the floors if he was dead? No one, thats who! Nurse Ratched instantly transformed into a nightmare, all"," his head. ""I gotcha, buddy,"" he said. ""Don't worry, I gotcha."" The two of them looked up at Vic, who was crouched behind a large boulder, watching the whole thing with a grin on his face. ""You all right, kid?"" Hap asked the",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_12971_A.txt,booktection,0,non_member,1,0.042082011699676514,0.2442748091603053,1.401298464324817e-45,"Brads having sex! Great: my brother has arrived, right on schedule, to ruin my life. I jerk away from Celine, stomp over to the slightly ajar door (that absolute pervert freak), and shove it wide open. Masons already running downstairs. I turn around. Celines eyes are"," wide and unfocused, her chest is heaving, and for a second, I forget to be pissed because Im very pleased with myself. Hey, I murmur. She blinks hard, presses her lips together, and stands up. Crap. We shouldgo downstairs. Probably. Im going to creep into Mason"," wide, her mouth hanging open. I can see the same look on her face as I saw on my brother's. ""What?"" I ask, trying to keep my voice steady. ""You're...you're...you're...you're...you're...you're...you're...you're...you're",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_00863_A.txt,booktection,1,member,0,1.0,0.16724738675958184,2.452647950794083e-28,"They had a wonderful day, but secretly Julian, Dick and Anne wished they could have visited George's island. They would rather have done that than anything! George didn't want to go for the picnic, not because she disliked picnics, but because she couldn't take her dog. Her mother went with the children",", and George had to pass a whole day without her beloved Timothy."," to the island, and they had a wonderful time. They played games, and they ate a lot of food. They had a great time. But they wished they could have gone to George's island. They would rather have done that than anything! George didn't want to go for the picnic, not because she disliked",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_15836_A.txt,booktection,0,non_member,0,1.0,0.2195121951219512,1.2573936871063656e-32,"So much so, that when Camille’s shift came to an end and she was back in the locker room, she could hardly move her arms above her head. Wincing, she closed her locker and waited for Rachel to do the same. Hanging from rooftops, on buildings, and in some places, it"," seemed as if they grew right out of the stone. It had been a long day, full of subterfuge and secrets and what amounted to treason in the eyes of the occupiers. Vivian had promised Camille her loyalty. She had to believe the woman was sincere. Rachel’s steps were sluggish. They"," was hard to believe that the city was still alive. The city was a living, breathing thing, and it was breathing down their necks. The city was a living, breathing thing, and it was breathing down their necks. The city was a living, breathing thing, and it was breathing down their necks",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_06103_A.txt,booktection,1,member,3,0.09676539152860641,0.3065693430656934,9.806143747599148e-29,"Sonny said, “We have people in the telephone company and they tracked down all of Paulie’s phone calls in and out. Clemenza’s too. On the three days Paulie was sick this month he got a call from a street booth across from the old man’s building. Today too. They were checking", to see if Paulie was coming down or somebody was being sent down to take his  place. Or for some other reason. It doesn’t matter.” Sonny shrugged. “Thank God it was Paulie. We’ll need Clemenza bad.”, to see if he was still alive. They’re going to call him every day. They’re going to call him every night. They’re going to call him every hour. They’re going to call him every minute. They’re going to call him every second. They’re going to call him every millisecond. They,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_05530_A.txt,booktection,1,member,0,1.0,0.2736156351791531,0.0,"Darkness had now fallen, and an early moon was sending its faint light to cast strange, grotesque shadows among the dense foliage of the forest. Here and there the brilliant rays penetrated to earth, but for the most part they only served to accentuate the Stygian blackness of the jungle's depths. Like"," some huge phantom, Kala swung noiselessly from tree to tree; now running nimbly along a great branch, now swinging through space at the end of another, only to grasp that of a farther tree in her rapid progress toward the scene of the tragedy her knowledge of jungle life told her was being enacted a short"," a huge, black, serpentine snake, the forest seemed to writhe and twist about the two figures, and the sound of its breathing was heard in the stillness of the night. The moonlight fell full upon the face of the young man, and revealed to him the features of the woman who was beside",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_05029_A.txt,booktection,1,member,0,1.0,0.293040293040293,0.0,"The hobbits had been nearly two months in the house of Elrond, and November had gone by with the last shreds of autumn, and December was passing, when the scouts began to return. Some had gone north beyond the springs of the Hoarwell into the Ettenmoors; and others had gone"," west, and with the help of Aragorn and the Rangers had searched the lands far down the Greyflood, as far as Tharbad, where the old North Road crossed the river by a ruined town. Many had gone east and south; and some of these had crossed the Mountains and entered Mirkwood"," eastward, and had come back with news of the great army of the Orcs, which was marching southward, and was now in the neighbourhood of the river Brua. The scouts had seen the Orcs, and had seen them in great numbers, and they had seen them marching in a long line, and",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_12324_A.txt,booktection,0,non_member,0,1.0,0.19702602230483268,0.0,"Simon couldnt help but look back at her and see her expression. She looked up at Penworth and its ivy-covered walls with a melancholy expression, but it was as if she felt sadness for someone other than herself. Perhaps she hadnt internalized that this house would soon be hers. Shed never answered the", question about her marriage date. And Simon was too much a coward to repeat it.," door, but she did come out to the porch to say goodbye. She was wearing a long-sleeved, flowery dress that was a pale yellow, and her hair was pulled back in a bun. She was wearing a simple gold necklace, and her hands were clasped together. She looked at Penworth and",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_11022_A.txt,booktection,0,non_member,0,1.0,0.13432835820895528,0.0,"He hadn’t planned to redo the bathroom floors, but the more he looked at them, the more he thought new tile would complete the look. So today he was removing the old and outdated tile floor in both bathrooms, since the concrete floor would work fine for showering purposes. He’d convinced Hazel to move into his", bathroom so he could work on hers first.," parents’ basement so he could do the work. She was a little upset about it, but he told her he needed the extra space. He’d actually been looking forward to having a little more room. He had a lot of ideas for the space. He was going to set up a home office, but he’d",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_07678_A.txt,booktection,1,member,2,0.054377637803554535,0.2885375494071146,2.8166099132928823e-43,"Where a man does his best with only moderate powers, he will have the advantage over negligent superiority. There is such perfect good-temper and good-will in Mr. Elton as one cannot but value."" ""Yes,"" said Mr. John Knightley presently, with some slyness, ""he seems to"," have a great deal of good-will towards you."" ""Me!"" she replied with a smile of astonishment, ""are you imagining me to be Mr. Elton's object?"" ""Such an imagination has crossed me, I own, Emma; and if it never occurred to you before, you may as well take"," have a good deal of good sense, and a good deal of good temper, and a good deal of good will, too, I think, in the right sense of the word. I have seen him in the country, and I have seen him at the club, and I have seen him at the races, and",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_13347_A.txt,booktection,0,non_member,0,1.0,0.26347305389221554,3.290388924081103e-41,"But he handed in these recordings, right? He must be cooperating with the police. Would Carter reveal our plot to save himself? Send me down for his plan? Of course he would. Fool me once The thumb drive was submitted anonymously. Dropped off at a precinct in South Seattle. The duty officer didnt even see"," who left it there. But it had to be him. Who else would have a copy of these recordings? Your boyfriend made these tapes to cover his own ass. If he got caught, hed implicate your husband. A murder for hire is a much lighter sentence than first-degree murder.", it. He just took it. The police were not interested in the plot. They were interested in the thumb drive. The police were interested in the thumb drive because it contained a recording of Carter talking about his plan. The police were interested in the recording because it contained a recording of Carter talking about his plan. The,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_15914_A.txt,booktection,0,non_member,0,1.0,0.21923076923076923,0.0,"Tommy headed straight to them, and they both smiled widely at first, but then caught sight of Marion and exchanged a quick glance. Tommy, shouldnt you be out finding pickpockets or whatever you do these days? said Somers. Even though he was teasing, there was a warmth in his voice. Everyone"," loved Tommy. Ive caught them all, if you can believe it. I certainly can. Nice to see you downtown. And I see you have an entourage this morning. Tommy stood tall. Thats right. Can I have a minute of your time? Somers gestured for him to come into his office,"," knew that Somers was a little bit jealous of Tommy's success. Tommy, said Somers, I'm glad you're all right. I was beginning to worry. Tommy, said Marion, I'm awfully sorry about your father. Tommy, said Tommy, I'm glad you're all right. I was beginning",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_10461_A.txt,booktection,0,non_member,1,0.16474498808383942,0.28744939271255066,9.176547325837059e-13,"Wulf said, Was I really the only one who lived? It appears so. The rest were burned, drowned or frozen. I sent divers and ships to look. He closed his eyes. The Plague of fandauth is spreading, Einlek said. The Nameless One brought a sickness from the Womb"," of Fire, a plague that beset the people of Yikala. It must have returned. Whatever attacked our king, we can be sure it serves our enemy.", of the Sea. The Plague of fandauth is spreading. The Nameless One brought a sickness from the Womb of the Sea. The Plague of fandauth is spreading. The Nameless One brought a sickness from the Womb of the Sea. The Plague of fandauth is spreading.,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_15295_A.txt,booktection,0,non_member,0,1.0,0.25,4.344025239406933e-44,"Is it appropriate to text someone saying, hey idk if this is u but hi im ur sister? I could spin out and ask a hundred more completely plausible questions like these. The longer I stalled, the more I psyched myself out. What if this was a joke? The internet is weird, man. People do"," fucked-up shit like this all the time, and Im not so arrogant that Id think it could never happen to me or that Im so smart Id be able to sniff out a scam. But Im trying to be less fucking cynical all the time. I decided I would call, just to see. I told people I was", weird things. I was about to give up when I saw a message from my sister. I was so relieved. I texted her back. I told her I was fine. I told her I was just being paranoid. I told her I was just being a drama queen. I told her I was just being a,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_03580_A.txt,booktection,1,member,2,0.19658523797988892,0.2490842490842491,1.774390642452937e-35,"And lo, the supreme judge is coming! No longer the lowly Lamb of God, no longer the meek Jesus of Nazareth, no longer the Man of Sorrows, no longer the Good Shepherd, He is seen now coming upon the clouds, in great power and majesty, attended by nine choirs of"," angels, angels and archangels, principalities, powers and virtues, thrones and dominations, cherubim and seraphim, God Omnipotent, God Everlasting. He speaks: and His voice is heard even at the farthest limits of space, even In the bottomless abyss. Supreme Judge"," angels, and the seven trumpets of the Apocalypse are sounding. The Lamb of God is coming to judge the world, and the world is in great fear. The Lamb of God is coming to judge the world, and the world is in great fear. The Lamb of God is coming to judge the world, and the",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_12837_A.txt,booktection,0,non_member,1,0.679149866104126,0.264026402640264,8.100358403294457e-21,"Wyn kisses the top of my head. Michael and Lou exchange a look I cant read. Maybe theyve seen this before, I think. Maybe hes always like this with his girlfriends. But I dont really believe it. I am in that phase of love where youre sure no two people have ever felt this way before",". And over those four days, I fall in love again. With Wyns family, with all the new pieces of him. I want to stay up late, digging through his old closet, where his mom stored his homemade stormtrooper costume. I want to sit for five hours in the woodshop, sawd",. I dont know if hes always like this with his girlfriends. I dont know if hes always like this with his girlfriends. I dont know if hes always like this with his girlfriends. I dont know if hes always like this with his girlfriends. I dont know if hes always like this with his girlfriends. I dont know,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_06537_A.txt,booktection,1,member,1,0.13028892874717712,0.221830985915493,1.3436350056487936e-32,"We have been hit by a wildcat strike! Mrs Claricoates, the school secretary, has refused to handle  The Voice of Youth . She says there is nothing in her job description to say she has to mess about with school magazines. The editorial team offered to duplicate copies ourselves, but Mrs Claricoates says", that she alone knows how to ‘work the wretched thing’. I am in despair. A whole six hours’ work wasted!, that's not what we're paid to do. We're not even allowed to print the school newsletter. We have to get it from the school office. We're not allowed to print the school newsletter. We have to get it from the school office. We're not allowed to print the school newsletter. We have to,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_01777_A.txt,booktection,1,member,1,0.5130716562271118,0.32727272727272727,2.1880468820932076e-36,"Mr. Giles had risen from his seat, and taken two steps with his eyes shut, to accompany his description with appropriate action, when he started violently, in common with the rest of the company, and hurried back to his chair. The cook and housemaid screamed. 'It was a knock,' said Mr. Giles",", assuming perfect serenity. 'Open the door, somebody.' Nobody moved. 'It seems a strange sort of a thing, a knock coming at such a time in the morning,' said Mr.",", 'a knock at the door. I heard it, and I went to the door. I opened the door, and there was a man standing at the door. He was a man in a black coat, and he had a pistol in his hand. He said, ""I am a policeman, and I am",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_05069_A.txt,booktection,1,member,2,0.02634897641837597,0.2894736842105263,0.0,"Matilda didn’t trust herself to answer him, so she kept quiet. She could feel the anger boiling up inside her. She knew it was wrong to hate her parents like this, but she was finding it very hard not to do so. All the reading she had done had given her a view of life that they", had never seen. If only they would read a little Dickens or Kipling they would soon discover there was more to life than cheating people and watching television.," had never had. They had always been happy, and they had never really understood her. She had always felt that they didn’t love her. She had always felt that they loved their jobs more than they loved her. She had always felt that they were going to find out about her secret and then they would hate her",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_01293_A.txt,booktection,1,member,0,1.0,0.2614107883817427,7.061985085340409e-32,""" ""Dear, dear, that's bad!"" said Holmes, shaking his head. Dr. Mortimer blinked through his glasses in mild astonishment. ""Why was it bad?"" ""Only that you have disarranged our little deductions. Your marriage, you say?"" ""Yes, sir. I married, and so"," left the hospital, and with it all hopes of a consulting practice. It was necessary to make a home of my own."" ""Come, come, we are not so far wrong, after all,"" said Holmes."," I have."" ""And you have been married for a year?"" ""Yes, sir."" ""And you have been married to a woman who is a very good cook?"" ""Yes, sir."" ""And you have been married to a woman who is a very good cook, and you have been married to a woman who",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_15192_A.txt,booktection,0,non_member,0,1.0,0.27380952380952384,8.365967071463278e-38,"Despicable. And I dont believe it. And I justit was awful of me to Elsie. His tone is even and deep. Hey. Its okay. You already apologized. He doesnt get it. I know, but of all the things that happened today, it seems like the shittiest. And I"," cannot control any of thisnot my career tanking, not whether Im going to have health insurance or make rentbut I . . . I can control the way I react. So Im sorry I said it. About George. And about you. And . . . people do it to me all the time. In the"," dont know why. I mean, I know I was a little bit of a bitch. But I didnt do anything to hurt her. I didnt mean to. I just. I just. I just. I just. I just. I just. I just. I just. I just. I just. I just",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_03037_A.txt,booktection,1,member,1,0.5833846926689148,0.23272727272727278,1.401298464324817e-45,I have just witnessed a miracle! This morning Bert’s carpets were dark grey in colour. Now one is a red Axminster and the other is a blue Wilton. The carpets are hanging on the clothes line to dry. We have scraped all the floors clean and washed the furniture down with a fungicide disinfectant,. Pandora took the curtains down but they fell to pieces before she could get them to the sink.,. The carpets are dry and the furniture is dry. The only thing left to do is to vacuum the carpets. I have just finished vacuuming the blue Wilton. The blue Wilton is now a beautiful blue. The red Axminster is now a beautiful red. The miracle is that the red Axminster is now,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_01436_A.txt,booktection,1,member,0,1.0,0.22406639004149376,1.4776692306305196e-41,""" There are many Beths in the world, shy and quiet, sitting in corners till needed, and living for others so cheerfully that no one sees the sacrifices till the little cricket on the hearth stops chirping, and the sweet, sunshiny presence vanishes, leaving silence and shadow behind. If anybody"," had asked Amy what the greatest trial of her life was, she would have answered at once, ""My nose."" When she was a baby,Jo had accidently dropped her into the coal hod, and Amy insisted that the fall had ruined her nose forever."," asks, 'Who is that woman?' you will say, 'She is a Beth.' "" - Helen Keller
Beth is a word that is used to describe a woman who is quiet, shy, and reserved. It is a word that is used to describe a woman who is not very outgoing. It is a word",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_07633_A.txt,booktection,1,member,1,0.9858684539794922,0.2698412698412699,4.379202523727086e-32,"Watching their mother die, two young sons felt such rage that they sprang forth as their spirit wolves, though they were not yet men. With their father, they finished the creature. He never changed back to a man again. He lay for one day beside the body of the third wife, growling whenever anyone tried"," to touch her, and then he went into the forest and never returned. Taha Aki’s sons guarded the tribe until their sons were old enough to take their places. There were never more than three wolves at a time. It was enough. Occasionally a blood drinker would come through these lands, but they were", to approach. The sons were not satisfied. They killed the third wife and buried her beside the body of the first wife. They then killed the third husband and buried him beside the body of the second wife. The sons were not satisfied. They killed the third husband and buried him beside the body of the second wife.,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_02034_A.txt,booktection,1,member,1,0.5861858129501343,0.2674897119341564,2.5013317718044417e-39,"It was the diary of John Clayton, Lord Greystoke--kept in French, as had always been his custom. Tarzan replaced the box in the cupboard, but always thereafter he carried the features of the strong, smiling face of his father in his heart, and in his head a fixed determination to solve the mystery"," of the strange words in the little black book. At present he had more important business in hand, for his supply of arrows was exhausted, and he must needs journey to the black men's village and renew it."," of his own origin. He was not a child any longer, and he was not a man. He was a man-child, and he was determined to grow up to be a man. He was determined to be a man of action, and not a man of words. He was determined to be a man of action",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_09650_A.txt,booktection,1,member,0,1.0,0.29166666666666663,3.724529850062748e-24,"At that time the languages and letters were quite different from ours of today. English is used to represent the languages. But two points may be noted. In this story  dwarves  and  dwarvish  are used 1 , but only when speaking of the ancient people to whom Thorin Oakenshield"," and his companions belonged. It occurs in one or two places but is usually translated  goblin  (or  hobgoblin  for the larger kinds). At the time of this tale only the Dwarves made regular use of them, especially for private or secret records. Their runes are in this book represented by"," belongs. In the story  goblins  and  goblinish  are used 2 , but only when speaking of the goblins. The dwarves 3 , and the goblins 4 . The dwarves 5 , and the goblins 6 . The dwarves 7 , and the g",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_11161_A.txt,booktection,0,non_member,1,0.9115568995475769,0.30546623794212213,1.7866555420141418e-42,"The horrific massacre at My Lai, which is mentioned at various points throughout this book, was a real event, occurring on March 16, 1968. An estimated four hundred Vietnamese citizens—mainly old men, women, children, and babies—were raped, tortured, and killed by United"," States troops. Soldiers of Charlie Company testified to these horrific acts, including the  CC  and ace of spades carvings on the bodies of the victims."," States soldiers. The soldiers were led by Lieutenant William Calley, who was later convicted of war crimes. The My Lai massacre was a turning point in the Vietnam War, and it is still a source of controversy today. The book also mentions the My Lai massacre in the context of the broader context of the Vietnam",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_13516_A.txt,booktection,0,non_member,0,1.0,0.3031358885017421,7.628782344959914e-39,"Malcolm was the first customer Jo ever served when she started work in her uncle’s shop. He introduced himself slowly and politely. He was pleased to meet her; his name was Malcolm Buswell and he lived a few minutes’ walk away. Their interaction is fairly limited, but she often finds herself looking out for his"," tall, rangy figure from her vantage point in the window. It makes her smile to see his long legs striding down the alleyway, arms swinging. When she first met Malcolm she was reminded of Roald Dahl’s character, the Big Friendly Giant. Malcolm may not have the large protruding ears, but"," needs. Malcolm is a regular customer and he has been coming to the shop for over 20 years. He is a very kind man and he is always happy to help. He is a bit of a character, but he is a very nice man. He is a bit of a character, but he is a",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_09293_A.txt,booktection,1,member,1,0.12174955010414124,0.28125,0.0,"Next day messengers (who were chiefly squirrels and birds) were sent all over the country with a proclamation to the scattered Telmarines—including, of course, the prisoners in Beruna. They were told that Caspian was now King and that Narnia would henceforth belong to the Talking Beasts and"," the Dwarfs and Dryads and Fauns and  other creatures quite as much as to the men. Any who chose to stay under the new conditions might do so; but for those who did not like the idea, Aslan would provide another home. Anyone who wished to go there must come to Aslan and"," the Talking Flowers. The messengers were to bring back word of the new King's wishes and the wishes of the Talking Beasts and the Talking Flowers. The messengers were to be careful not to let the Narnians know that they were messengers, for they were to be trusted. They were to be given",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_03610_A.txt,booktection,1,member,3,0.014942375011742115,0.2026578073089701,7.47034566014882e-21,"As he bent his head in his most courtly manner, there was a secrecy in his smiling face, and he conveyed an air of mystery to those words, which struck the eyes and ears of his nephew forcibly. At the same time, the thin straight lines of the setting of the eyes, and the thin straight lips",", and the markings in the nose, curved with a sarcasm that looked handsomely diabolic.",", and the thin straight nose, and the thin straight chin, and the thin straight hair, and the thin straight beard, and the thin straight eyebrows, and the thin straight eyelashes, and the thin straight eyelids, and the thin straight eyelashes, and the thin straight eyelids, and the thin straight eyel",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
booktection_15994_A.txt,booktection,0,non_member,1,0.7456331253051758,0.2842465753424658,9.294050410595627e-29,"That must be why Im here. Base Paired it is. Hot Brit spreads his hands magnanimously. Its a clever idea, Felicity, and the timing was great. Or maybe hes not so good at the Google: anyone who knows me either personally or professionally knows that the only people who call me Felicity"," are my former schoolteachers, and even then only on the first day of class or when I was in trouble. Anyway, despite his patronizing tone, hes rightthe timing was great. I wrote Base Paired just as GeneticAlly launched the DNADuo app, and its publication dovetailed perfectly with the rising"," are the ones who know me personally. I have a lot of friends who are not in the business, and they are the ones who know me best. I have a lot of friends who are not in the business, and they are the ones who know me best. I have a lot of friends who are not in",Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-0.5B
