id,label,run_length,p_rlb,edit_similarity,p_esb,log_p_esb,prefix,ground_truth,target_completion,dataset,membership,esb_score,source_csv,target_model,reference_model,neg_log_p_esb,esb_evidence,membership_probability,membership_threshold,suspicious
booktection_07064_A.txt,1,0,1.0,0.2664907651715039,0.0,-193.56765464821365,"He saw Ser Brynden Tully's craggy face and Lord Nestor Royce's bluff one. Beside Nestor stood a younger man with fierce black side-whiskers who could only be his heir, Ser Albar. Most of the principal houses of the Vale were represented. Tyrion noted Ser Lyn Corbray, slender as a sword,","Lord Hunter with his gouty legs, the widowed Lady Waynwood surrounded by her sons. Others sported sigils he did not know; broken lance, green viper, burning tower, winged chalice. Among the lords of the Vale were several of his companions from the high road; Ser Rodrik Cassel, pale from half-healed wounds, stood with Ser Willis Wode beside him. Marillion the singer had found a","and Ser Marlon Tyrell, whose family's wealth and influence seemed to be on full display, judging by the elaborate finery he wore. Tyrion's eyes narrowed as he took in the gathering, his mind racing with the implications of this assembly. He spotted a few familiar faces, including Lord Hunter, the Vale",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,193.56765464821365,51.58399239965586,0.5945566061845131,0.7501260772391134,False
booktection_03272_A.txt,1,0,1.0,0.2081218274111674,0.0,-107.588160446845,"""He died this morning,"" said Ofoedu. ""That is not strange. He was the oldest man in Ire,"" said Obierika. ""You are right,"" Ofoedu agreed. ""But you ought to ask why the drum has not beaten to tell Umuofia of his death."" ""Why?"" asked Obierika and Okonkwo together. ""That is the","strange part of it. You know his first wife who walks with a stick?"" ""Yes.","""custom,"" Ofoedu explained. ""When a man of his age and status dies, the drum is beaten to announce his passing to the entire village. But the drum has not been beaten, and that is what is strange.""",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,107.588160446845,22.391444560003258,0.29104308390022676,0.7501260772391134,False
booktection_09467_A.txt,1,2,1.4609177867441758e-07,0.3300653594771242,0.0,-118.15566693432628,"There are bruises on my legs. I feel sick. I sit back down on the bed and put my head between my knees, waiting for the wave of nausea to pass. I get to my feet, grab my dressing gown and open the bedroom door just a crack. The flat","is quiet. For some reason I am certain Cathy isn’t here. Did she tell me that she was staying at Damien’s? I feel as though she did, though I can’t remember when. Before I went out? Or did I speak to her later? I walk as quietly as I can out into the hallway. I can see that Cathy’s bedroom door is open. I","is quiet, the only sound the hum of the refrigerator in the kitchen. I peer out into the hallway, trying to see if anyone is around, but it's empty. I take a deep breath, trying to calm my racing heart, and step out into the hallway. The carpet beneath my feet is soft and quiet",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,118.15566693432628,38.99909268093776,0.48344406960339603,0.7501260772391134,False
booktection_08359_A.txt,1,0,1.0,0.273209549071618,0.0,-141.9563909972785,"My job was to help Sienna keep the illusion going so you could figure out where the projector was pointing. The provost was intent on finding Zobrist’s creation so he could protect it from Sinskey.” “You had no idea it was a plague?” Langdon said, still curious about Ferris’s strange","rash and internal bleeding. So I played along. I got us all onto the train to Venice … and then, everything changed.” “How so?” “The provost saw Zobrist’s bizarre video.” That could do it. The provost suddenly comprehended what the Consortium had been involved in, and he was horrified. He immediately demanded to speak to the person who knew Zobrist best—FS-2080—to see if she","reaction. ""No, I swear,"" Ferris said, his eyes darting around the room as if searching for an escape route. ""I was hired to help Sienna with the illusion, nothing more. I had no idea what the true purpose was, or what Zobrist's creation was. I only knew",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,141.9563909972785,38.78384157220075,0.47499960561090243,0.7501260772391134,False
booktection_08223_A.txt,1,0,1.0,0.2760416666666666,0.0,-176.7279607093078,"The news was always heavily edited to fit the rhythms of the music. ""... and news brought to you here on the sub-etha wave band, broadcasting around the galaxy around the clock,"" squawked a voice, ""and we'll be saying a big hello to all intelligent life forms everywhere ... and","to everyone else out there, the secret is to bang the rocks together, guys. And of course, the big news story tonight is the sensational theft of the new Improbability Drive prototype ship by none other than Galactic President Zaphod Beeblebrox. And the question everyone's asking is ... has the big Z finally flipped? Beeblebrox, the man who invented the Pan Galactic Gargle Blaster,","""... especially to those brave explorers on the edge of the galaxy, who are boldly going where no one has gone before,"" the voice continued, its tone a perfect blend of seriousness and showmanship. ""Now, let's get to the news. Reports are coming in from the outer rim of a massive asteroid field that",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,176.7279607093078,48.78428082079849,0.5901030631425987,0.7501260772391134,False
booktection_11417_A.txt,0,0,1.0,0.2896825396825396,0.0,-139.1952368300408,"There’s a clank of glass and Agata calls me to her. She’s found a low shelf of clear bottles with something sloshing in them still. I hunker down beside her. Carefully, glancing around, she opens one, smells. I expect her to wince. She puts her lips to the bottle, lifts","it a little, passes it to me. The bottle feels cool to the touch, though everything in this tomb must have been the same temperature for decades now.","her head back, and takes a long swig. The liquid sloshes around in her mouth before she swallows, her eyes closing in a moment of pure bliss. I watch, intrigued, as she savors the taste, her face a picture of contentment.

""What is it?"" I ask, my voice",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,139.1952368300408,40.322429716638794,0.47499960561090243,0.7501260772391134,False
booktection_04445_A.txt,1,1,1.1613633432716595e-05,0.284090909090909,0.0,-159.74634212255478,"We both gasped. He held his fist in the other hand and looked like he might cry. He was beyond sorry, he was aghast. But here’s the thing I want to be clear on: I knew what I was doing, I was punching every button on him. I was watching","him coil tighter and tighter – I wanted him to finally say something, do something. Even if it’s bad, even if it’s the worst, do something, Nick . Don’t leave me here like a ghost.","him, studying his reactions, and I had to admit, it was a rush. I'd never been one to play games, but this was different. This was real, and I was the one holding the cards. I could see the fear creeping into his eyes, the realization that he'd been played, and it",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,159.74634212255478,45.38248355754396,0.5222147725846253,0.7501260772391134,False
booktection_01645_A.txt,1,0,1.0,0.2647058823529411,0.0,-174.88868312863633,"I can compare it to nothing but a large door mat, ornamented at the edges with little tinkling tags something like the stained porcupine quills round an Indian moccasin. There was a hole or slit in the middle of this mat, as you see the same in South American ponchos.","But could it be possible that any sober harpooneer would get into a door mat, and parade the streets of any Christian town in that sort of guise?","Through this hole or slit, a delicate fringe of silver threads was woven, giving the impression of a miniature waterfall cascading down the center of the mat. The tinkling tags at the edges, made of a thin, crystalline material, caught the light and sent tiny echoes of sound through the air, like the soft",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,174.88868312863633,46.29406318110961,0.514942045311898,0.7501260772391134,False
booktection_05722_A.txt,1,0,1.0,0.2847457627118643,0.0,-140.75172772910446,"Maria shrugged her shoulders and went over to the cooker, where she put a pan of water on to boil. Laid out on the surface beside it was a pile of potatoes and carrots, ready for peeling when Pavel arrived later in the afternoon. Bruno was about to leave when","the food caught his eye and a question came into his mind that had been bothering him for some time. He hadn't been able to think of anyone to ask before, but this seemed like a perfect moment and the perfect person.","he noticed Maria's gaze drifting out of the window, her eyes fixed on something in the distance. He followed her line of sight, but all he could see was the familiar landscape of rolling hills and fields, dotted with the occasional tree. ""What's on your mind?"" Bruno asked, his curiosity piqued.",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,140.75172772910446,40.07845806523651,0.47499960561090243,0.7501260772391134,False
booktection_04045_A.txt,1,0,1.0,0.25,0.0,-150.45269272103906,"Micawber has written in the most gentlemanly terms, announcing that fact, have not taken the least notice of Mr. Micawber's communication. Indeed I may be superstitious,' said Mrs. Micawber, 'but it appears to me that Mr. Micawber is destined never to receive any answers whatever to the great majority of","the communications he writes. I may augur, from the silence of my family, that they object to the resolution I have taken; but I should not allow myself to be swerved from the path of duty, Mr. Copperfield, even by my papa and mama, were they still living.' I expressed my opinion that this was going in the right direction.","his letters. He has written to so many people, and with such a charming mixture of hope and despair, that I am beginning to think it is a peculiarity of his nature, rather than a mere accident, that he is so frequently met with silence. And yet, I must confess, I have a certain",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,150.45269272103906,37.613173180259764,0.4725138314270151,0.7501260772391134,False
booktection_12734_A.txt,0,0,1.0,0.2456140350877192,0.0,-121.17543356577517,"Ezra, would you be willing to reprise your performance? I took off my jacket and rolled up my sleeves and Orson handed me the bullhorn. Then I repeated what I could remember of my speech. I even took off my shoe again. When I finished, the applause was head splitting.","Ezra Green! Orson shouted as loudly as he could over the noise. Emily stood between us, applauding eagerly for me. Id outdone her. Id commanded his audience. Okay, friends, he said. Youve heard some words of wisdom. Now spend some time meditating on them. We have plenty of work to do.","The crowd was on its feet, cheering and whistling, and I couldn't help but grin from ear to ear. Ezra, who had been watching from the sidelines, shook his head in amazement. ""You're a natural,"" he said, chuckling. ""I think you've got a future in",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,121.17543356577517,29.762387191593888,0.4321011554356544,0.7501260772391134,False
booktection_11975_A.txt,0,3,5.217258376433165e-07,0.335740072202166,0.0,-143.03180499747396,"Hand to God, the grocery store was a coincidence. He pauses. Now, did I run into you in the Coffee Cove, where I happen to know you go get a pick-me-up at two every afternoon? Maybe not. I laugh, marveling at this spark that is still between us, even seven","years after we broke up. I have also marveled at it, my heart racing a mile a minute, in the frozen foods section at the Piggly Wiggly and during a quick catch-up-over-coffee that lasted three hours.","years after we parted ways. It's as if no time has passed at all, and yet, everything has changed. I take a deep breath, trying to process the whirlwind of emotions that's been building up inside me since I saw you again. Seven years, I repeat to myself, trying to wrap my head",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,143.03180499747396,48.02150853705803,0.5979179507223282,0.7501260772391134,False
booktection_13068_A.txt,0,1,7.101655228325399e-06,0.2835365853658537,0.0,-134.32806342840195,"She went to the garbage can, tipped open the lid, and stopped. Pupkin was gone. Hey! Mark said behind her. Louise jumped. She turned and saw him staring at her through the open garage door. pupkin isnt there, hes escaped, hell be so angry She dropped the Squirrel Nativity into","the can and slammed the lid shut. Hey is for horses, she said, a favorite saying of their moms. I know what youre doing. He smiled. You think Im going to freak out over how long this is taking and cut you in on the sale. She locked her face into its blankest expression and asked in an innocent voice, Youre planning on selling?","the garbage can, and it clattered loudly as it fell. Mark's eyes widened in alarm as he took in the scene. ""What's going on?"" he asked, his voice low and urgent. Louise's face was pale, and her eyes were wide with fear. ""Pupkin's escaped,"" she repeated",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,134.32806342840195,38.086920423296895,0.47499960561090243,0.7501260772391134,False
booktection_02387_A.txt,1,1,1.1923600595764583e-06,0.2375886524822694,0.0,-150.34937617896867,Then the birds stopped their singing and appeared to be very busy about the table. When they rose from it again everything on the table that could be eaten or drunk had disappeared. These birds rose from their meal in their thousands and hundreds and carried away all the things,"that could not be eaten or drunk, such as bones, rinds, and shells, and took their flight back to the rising sun.","that had been left behind, including the remnants of the feast, the plates, cups, and utensils. They flew off in every direction, their wings beating in unison as they vanished into the trees. The table was left spotless, as if no one had ever eaten there.

As the last of the birds",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,150.34937617896867,35.72130568791098,0.4725138314270151,0.7501260772391134,False
booktection_14607_A.txt,0,0,1.0,0.2756598240469208,0.0,-158.36251817946322,"For all of this, he says, reaching to give my arm a haphazard pat, not quite making it. I mean it. Id probably be a husk of a human being by now if it werent for you. The way he says it makes me wonder whether anyone else has taken","care of him like this before. Whether hes let them. Of course, I say, my throat suddenly dry. His head lolls to one side of the pillow, and its clear those meds are stronger than either of us thought. Chandler, Chandler, Chandler. I must be hell to work with. I can hardly believe youre putting up with me. Its the paycheck, mostly. His eyes","ever really taken the time to notice me, to care about me, the way he does. His words are laced with a sincerity that makes my heart swell, and for a moment, I forget about the weight of my past, the struggles I've faced, and the doubts that have plagued me. I look at",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,158.36251817946322,43.654183896978125,0.4882753786452314,0.7501260772391134,False
booktection_12298_A.txt,0,0,1.0,0.1921708185053381,0.0,-128.07334195356816,"Martelli and her garlic than he would an empty apartment, but he isnt going to admit this to Nick. When Nick leaves, Andy promptly falls back asleep. He wakes up in the middle of the morning, achy and ragged. He wishes Nick were around to pet his hair. Around lunch,","he runs out of orange juice, which is presently the only thing giving him a will to live.","Andy gets up and stumbles to the kitchen to make himself some coffee. As he waits for the brew to finish, he looks out the window and notices the sun is shining brightly, a stark contrast to the gloomy mood he's been in since Nick left. He takes a sip of the hot coffee and feels a",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,128.07334195356816,24.61195895193125,0.29104308390022676,0.7501260772391134,False
booktection_13836_A.txt,0,1,1.2209661690576468e-05,0.2654155495978552,0.0,-144.6648701955637,"At the top of the grand stairway, carpeted in the Ritz’s signature blue, Vivian took in the ornate gathering area one floor below. Not a lobby, per se, but there was a reception area that met the needs of guests and visitors alike. Despite the occupiers making themselves at home,","the gorgeous tapestries still hung on the walls. The crystal chandelier sparkled as always. And, as Mimi had promised, the Hôtel Ritz continued operating at the highest level of service. The depleted staff still fetched and polished. They straightened and dusted, and, when a guest approached, slipped smoothly into one of the nooks or cupboards, out of sight. Out of mind.","the space still exuded an air of elegance, with its high ceilings, crystal chandeliers, and plush furnishings. The soft hum of conversation and the clinking of glasses created a soothing background noise, a gentle reminder that this was, after all, the Ritz. Vivian's eyes wandered to the sweeping staircase",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,144.6648701955637,38.39630603045792,0.47499960561090243,0.7501260772391134,False
booktection_08734_A.txt,1,0,1.0,0.284457478005865,0.0,-138.50774386734702,"She was glad to be left alone. It was a comfort to think that there was no rent to pay; she need not go out in all weathers, and she could lie quietly in bed if she did not feel well. She had hated the life she led. It was","horrible to have to be affable and subservient; and even now when it crossed her mind she cried with pity for herself as she thought of the roughness of men and their brutal language. But it crossed her mind very seldom. She was grateful to Philip for coming to her rescue, and when she remembered how honestly he had loved her and how badly","a dull, monotonous existence, devoid of any excitement or joy. She had grown tired of the endless routine, the constant struggle to make ends meet, and the feeling of being trapped in a life that was not her own. But now, with the freedom to do as she pleased, she felt a sense of",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,138.50774386734702,39.39956350478785,0.47499960561090243,0.7501260772391134,False
booktection_06804_A.txt,1,1,1.151998617388017e-06,0.1649122807017543,0.0,-159.0737417320779,"We did not choose to meet Atticus coming home that evening. We skulked around the kitchen until Calpurnia threw us out. By some voo-doo system Calpurnia seemed to know all about it. She was a less than satisfactory source of palliation, but she did give Jem a hot biscuit-and-butter which",he tore in half and shared with me. It tasted like cotton.,"he devoured in two bites, his eyes fixed on the window where Atticus's car was just pulling into the driveway. I, on the other hand, was too restless to eat, and paced back and forth across the kitchen floor, my mind racing with all the possible ways Atticus might react to our secret.",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,159.0737417320779,26.233213548798798,0.33104308390022674,0.7501260772391134,False
booktection_15295_A.txt,0,0,1.0,0.2483221476510066,0.0,-151.1261101621203,"Is it appropriate to text someone saying, hey idk if this is u but hi im ur sister? I could spin out and ask a hundred more completely plausible questions like these. The longer I stalled, the more I psyched myself out. What if this was a joke? The internet","is weird, man. People do fucked-up shit like this all the time, and Im not so arrogant that Id think it could never happen to me or that Im so smart Id be able to sniff out a scam. But Im trying to be less fucking cynical all the time. I decided I would call, just to see. I told people I was gonna","was full of people pretending to be long-lost relatives or friends, and I had no way of knowing if this was one of them. I thought about all the times I'd seen people on TV shows or in movies being reunited with a long-lost family member, and how they always seemed so sure of themselves.",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,151.1261101621203,37.52796024160033,0.4725138314270151,0.7501260772391134,False
booktection_12382_A.txt,0,0,1.0,0.2648221343873518,0.0,-195.9990325761028,"Youre right, though. Every so often someone in this industry develops a conscience and gives a nonwhite creator a chance, and then the whole carnival rallies around their book like its the only diverse work ever to exist. Ive been on the other side. Ive seen it happen. Ive been","in the room when we pick our one spicy book of the season, when we decide whos educated and articulate and attractive but marginalized enough to make good on our marketing budget.","the tokenized ""diversity hire"" in a sea of white faces, the one who's supposed to bring some much-needed authenticity to a project. And you know what? It's exhausting. People pat me on the back, telling me how brave I am for being a ""trailblazer"" or a """,booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,195.9990325761028,51.90488214465964,0.5945566061845131,0.7501260772391134,False
booktection_16150_A.txt,0,1,3.05984758597333e-06,0.2824858757062146,0.0,-161.66250523994677,"Land, then sea, then land again. Watching as houses the size of Lego bricks take on some sort of individuality as the helicopter flies lower. He becomes particularly absorbed in what he can see as they near Lyme Regis. Of course he is not a whimsical man; he doesn’t expect","to spot the boys dashing across the hilltops, darting from Fiona’s evil clutches, but he wants to familiarize himself with the layout of the area. It will be useful to know what they will have to search. He sees countless barns and outhouses, stretches of dark woodland and jagged cliffs. There are a lot of places in which two boys could be hidden, then","to see the White Cliffs of Dover or the rolling hills of the countryside from up here. He's a man of practicality, with a no-nonsense attitude that has served him well in his line of work. But there's something about the sight of the Dorset coast that always brings a sense of calm to",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,161.66250523994677,45.667374361566864,0.5222147725846253,0.7501260772391134,False
booktection_16096_A.txt,0,1,1.241970130649861e-05,0.2603550295857988,0.0,-169.03437377512455,"Oh, that kind of left? Like in a hurry? She grins. Like a man seeing his ex-wife show up with her lawyer. First proper human thing I saw him do. He got a call and: poof. He was out the door and down the line. Didnt even hang around for","the thank-you speech. Ouch. Girlfriend, you think? I couldnt possibly say, she says, then ruins it with but the things one hears about that man it could hardly be anything else. Now shoo! I have to figure out this rotation. Go carry someone! Can I bring you another coffee later? If you want to find the way to my heart, bring me one from","the rest of the drinks. I was left sitting there, wondering what had just happened. The bartender raised an eyebrow and said, ""Well, I guess that was a quick exit."" I nodded in agreement, still trying to process the sudden departure. The woman who had been with him, the one who had left him",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,169.03437377512455,44.008949385239525,0.4882753786452314,0.7501260772391134,False
booktection_16015_A.txt,0,2,1.0253482685129712e-07,0.2948328267477204,0.0,-156.30076516605914,"It’s appallingly selfish. Her voice sounds just the same and then I am blubbering, and she is shouting, and then Blue’s voice is there too and they are both telling me in one voice to get my narrow behind on a flight and come home. They are both waiting for","me, along with a heavyset woman in a maid’s uniform. Business must be good. She greets me in French, and it is wonderful to hear again. I haven’t spoken my mother tongue since I parted with Javier and half the time we spoke in Spanish. I can barely catch a breath underneath the weight of it. I understand how much I hurt you and","me, and I'm stuck here, feeling like the worst daughter in the world. I try to explain, but the words get caught in my throat, and all that comes out is a sob. I'm not even sure what I'm trying to say, just that I need more time, more space, more...",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,156.30076516605914,46.08259641674084,0.5878039493944323,0.7501260772391134,False
booktection_11057_A.txt,0,0,1.0,0.2777777777777778,0.0,-148.26726609072648,"These stuffed animals were how she had first learned to love something that couldnt always love you back. They were how she had learned to take care of something that relied on you completely. They had been training wheels for her heart, and now it was Poppys turn. It was","up to Poppy to keep them clean and loved and warm and, one day, maybe Poppy would pass them on to her children, or her godchildren, or her best friends children, or maybe she wouldnt.","a bittersweet moment for her, watching her little girl learn to care for the soft, cuddly creature that had been given to her as a gift. She remembered the countless hours she had spent with her own stuffed animals, teaching them to sit up, to walk, and to sleep through the night. It was",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,148.26726609072648,41.18535169186847,0.47631763282178674,0.7501260772391134,False
booktection_14034_A.txt,0,1,8.154626129908138e-07,0.2993630573248408,0.0,-131.61765637714416,"We dance all night, stopping only for me to down my liquor-free mojito in three desperate gulps. They really are delicious; I love the mint. I am drenched in sweat, and I know that my curls have fallen and my stringy hair is clinging to my forehead. He picks me","up bridal style and whirls me around to the beat when my feet finally give out on me. He is dauntless. The music makes him come alive; nothing can stop him. On this island, with the music running through my veins, I feel the weight of all that has happened slide away, if just for now. I am so light that I swear I","up and spins me around, his eyes locked on mine as the music swirls around us. I feel a rush of excitement as he pulls me close, his warm breath on my skin sending shivers down my spine. I try to catch my breath, but it's hard to think straight when he's holding me like",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,131.61765637714416,39.40146401099221,0.48344406960339603,0.7501260772391134,False
booktection_07593_A.txt,1,0,1.0,0.2412790697674418,0.0,-156.1828423636034,"Suspensor lamps were brought in by guards, distributed near the open door. There was a glare of light in the hallway beyond that hurt her eyes. She looked up at the Baron. He wore a yellow cape that bulged over his portable suspensors. The fat cheeks were two cherubic mounds","beneath spider-black eyes. ""The drug was timed,"" he rumbled. ""We knew to the minute when you'd be coming out of it."" How could that be? she wondered. They 'd have to know my exact weight, my metabolism, my . . . Yueh! ""Such a pity you must remain gagged,"" the Baron said. ""We could have such an interesting conversation."" Yueh's the only one it","of flesh that seemed to glow with a soft, almost otherworldly light. His eyes, however, were cold and calculating, and they seemed to bore into her very soul as he spoke in a low, smooth voice. ""You are a curious creature, aren't you?"" he said, his words dripping with amusement",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,156.1828423636034,37.68365091912523,0.4725138314270151,0.7501260772391134,False
booktection_05120_A.txt,1,0,1.0,0.2380952380952381,0.0,-153.48265645746142,"Steven turned from the fire. I could see him studying me, perhaps conscious of the new lines around my eyes, the way my mouth seemed set these days into a thin line of anxiety. He looked at the little gold cross, now ever present around my neck. I didn’t like",it when he looked at me like that. I could never escape the feeling that I was being compared to someone else.,"the way it seemed to weigh me down, a constant reminder of the things I'd lost. I'd taken to wearing it as a way to feel connected to him, to the life we'd built together, but now it just felt like a burden. I pushed the thought aside, not wanting to think about it anymore",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,153.48265645746142,36.543489632728914,0.4725138314270151,0.7501260772391134,False
booktection_12168_A.txt,0,1,0.0001468348054913,0.2900763358778626,0.0,-136.3693793147686,"I sit up, reach for my water. The ice cubes have long since melted and the glass glints with condensation. My memory is leaning further back, to the start of this relationship. It’s steeped in something besides desire. It’s a complicated play, a game of cat and mouse. A step","forward and backward. I want him, but I shouldn’t. I remember thinking it would weaken and disturb me if he undressed me, but it would kill me if he didn’t.","forward, a step back. I recall the way he used to look at me, with a mixture of curiosity and wariness, as if he was trying to figure me out. The way I felt, like I was a puzzle he was determined to solve, but one that kept shifting and changing shape.

I take a",booktection,non_member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,136.3693793147686,39.55752987756646,0.47631763282178674,0.7501260772391134,False
booktection_10235_A.txt,1,1,2.0583458990586223e-06,0.2611464968152867,0.0,-149.70564198540524,"I remembered something. ""Yessum, and she promised me I could come out to her house some afternoon. Atticus. I'll go next Sunday if it's all right, can I? Cal said she'd come get me if you were off in the car."" ""You may not."" Aunt Alexandra said it. I wheeled","around, startled, then turned back to Atticus in time to catch his swift glance at her, but it was too late. I said, ""I didn't ask you!"" For a big man, Atticus could get up and down from a chair faster than anyone I ever knew. He was on his feet. ""Apologize to your aunt,"" he said. ""I didn't ask her, I asked you-""","around to face her, my eyes narrowing slightly. ""Why not?"" I asked, trying to keep my tone neutral. Aunt Alexandra's expression was stern, but I could see a flicker of something else in her eyes, something that looked almost like... guilt? ""You're not going to Calpurnia's",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,149.70564198540524,39.09510395797208,0.47499960561090243,0.7501260772391134,False
booktection_06870_A.txt,1,1,1.4188331078912595e-05,0.2482517482517482,0.0,-174.0221449546516,"Out on the rampage all night. Beginning to tell on him now: that backache of his, I fear. Wife ironing his back. Thinks he'll cure it with pills. All breadcrumbs they are. About six hundred per cent profit. --He's in with a lowdown crowd, Mr Dedalus snarled. That Mulligan is",a contaminated bloody doubledyed ruffian by all accounts. His name stinks all over Dublin. But with the help of God and His blessed mother I'll make it my business to write a letter one of those days to his mother or his aunt or whatever she is that will open her eye as wide as a gate.,"a shady character, always has been. I've seen him around, always with a sly look on his face. And that medical degree of his, I'm not so sure about. I've heard he got it from a diploma mill. And now he's peddling his pills to anyone who'll buy them. A",booktection,member,300.0,c:\Users\isiva\OneDrive\Escritorio\Ingenieria de software\NLP_Proyecto_Final\results\booktection_llama31_8b_pythia410m_n1000_prompt_fixed.csv,,,174.0221449546516,43.2013017195114,0.48344406960339603,0.7501260772391134,False
