sample_id,file_name,label,membership,dataset,split,method,model,backend,membership_score,membership_probability,n_queries,n_correct,absolute_error
WikiMIA_WikiMIA_length128_00136.txt,WikiMIA_WikiMIA_length128_00136.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.16666666666666666,0.16666666666666666,6,1,0.16666666666666666
WikiMIA_WikiMIA_length128_00137.txt,WikiMIA_WikiMIA_length128_00137.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00138.txt,WikiMIA_WikiMIA_length128_00138.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00139.txt,WikiMIA_WikiMIA_length128_00139.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00140.txt,WikiMIA_WikiMIA_length128_00140.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.16666666666666666,0.16666666666666666,6,1,0.16666666666666666
WikiMIA_WikiMIA_length128_00141.txt,WikiMIA_WikiMIA_length128_00141.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00142.txt,WikiMIA_WikiMIA_length128_00142.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.33333333333333337
WikiMIA_WikiMIA_length128_00143.txt,WikiMIA_WikiMIA_length128_00143.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00144.txt,WikiMIA_WikiMIA_length128_00144.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00145.txt,WikiMIA_WikiMIA_length128_00145.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00146.txt,WikiMIA_WikiMIA_length128_00146.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00150.txt,WikiMIA_WikiMIA_length128_00150.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.33333333333333337
WikiMIA_WikiMIA_length128_00151.txt,WikiMIA_WikiMIA_length128_00151.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00152.txt,WikiMIA_WikiMIA_length128_00152.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.6666666666666666
WikiMIA_WikiMIA_length128_00153.txt,WikiMIA_WikiMIA_length128_00153.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.8333333333333334,0.8333333333333334,6,5,0.8333333333333334
WikiMIA_WikiMIA_length128_00156.txt,WikiMIA_WikiMIA_length128_00156.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00158.txt,WikiMIA_WikiMIA_length128_00158.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.6666666666666666
WikiMIA_WikiMIA_length128_00159.txt,WikiMIA_WikiMIA_length128_00159.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00160.txt,WikiMIA_WikiMIA_length128_00160.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00161.txt,WikiMIA_WikiMIA_length128_00161.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00162.txt,WikiMIA_WikiMIA_length128_00162.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00163.txt,WikiMIA_WikiMIA_length128_00163.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00164.txt,WikiMIA_WikiMIA_length128_00164.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00165.txt,WikiMIA_WikiMIA_length128_00165.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,1.0,1.0,6,6,0.0
WikiMIA_WikiMIA_length128_00166.txt,WikiMIA_WikiMIA_length128_00166.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00168.txt,WikiMIA_WikiMIA_length128_00168.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00169.txt,WikiMIA_WikiMIA_length128_00169.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00170.txt,WikiMIA_WikiMIA_length128_00170.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00171.txt,WikiMIA_WikiMIA_length128_00171.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.16666666666666666,0.16666666666666666,6,1,0.16666666666666666
WikiMIA_WikiMIA_length128_00172.txt,WikiMIA_WikiMIA_length128_00172.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00173.txt,WikiMIA_WikiMIA_length128_00173.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00174.txt,WikiMIA_WikiMIA_length128_00174.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.6666666666666666
WikiMIA_WikiMIA_length128_00175.txt,WikiMIA_WikiMIA_length128_00175.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00176.txt,WikiMIA_WikiMIA_length128_00176.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00178.txt,WikiMIA_WikiMIA_length128_00178.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00179.txt,WikiMIA_WikiMIA_length128_00179.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00180.txt,WikiMIA_WikiMIA_length128_00180.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.8333333333333334,0.8333333333333334,6,5,0.16666666666666663
WikiMIA_WikiMIA_length128_00181.txt,WikiMIA_WikiMIA_length128_00181.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00182.txt,WikiMIA_WikiMIA_length128_00182.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00185.txt,WikiMIA_WikiMIA_length128_00185.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00186.txt,WikiMIA_WikiMIA_length128_00186.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.33333333333333337
WikiMIA_WikiMIA_length128_00188.txt,WikiMIA_WikiMIA_length128_00188.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00189.txt,WikiMIA_WikiMIA_length128_00189.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00191.txt,WikiMIA_WikiMIA_length128_00191.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00192.txt,WikiMIA_WikiMIA_length128_00192.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00195.txt,WikiMIA_WikiMIA_length128_00195.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00196.txt,WikiMIA_WikiMIA_length128_00196.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00197.txt,WikiMIA_WikiMIA_length128_00197.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00198.txt,WikiMIA_WikiMIA_length128_00198.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00199.txt,WikiMIA_WikiMIA_length128_00199.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.33333333333333337
WikiMIA_WikiMIA_length128_00200.txt,WikiMIA_WikiMIA_length128_00200.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00202.txt,WikiMIA_WikiMIA_length128_00202.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00203.txt,WikiMIA_WikiMIA_length128_00203.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00204.txt,WikiMIA_WikiMIA_length128_00204.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.6666666666666666
WikiMIA_WikiMIA_length128_00205.txt,WikiMIA_WikiMIA_length128_00205.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00206.txt,WikiMIA_WikiMIA_length128_00206.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.33333333333333337
WikiMIA_WikiMIA_length128_00207.txt,WikiMIA_WikiMIA_length128_00207.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00208.txt,WikiMIA_WikiMIA_length128_00208.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00209.txt,WikiMIA_WikiMIA_length128_00209.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.33333333333333337
WikiMIA_WikiMIA_length128_00210.txt,WikiMIA_WikiMIA_length128_00210.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.33333333333333337
WikiMIA_WikiMIA_length128_00212.txt,WikiMIA_WikiMIA_length128_00212.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00213.txt,WikiMIA_WikiMIA_length128_00213.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.16666666666666666,0.16666666666666666,6,1,0.8333333333333334
WikiMIA_WikiMIA_length128_00215.txt,WikiMIA_WikiMIA_length128_00215.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.16666666666666666,0.16666666666666666,6,1,0.8333333333333334
WikiMIA_WikiMIA_length128_00216.txt,WikiMIA_WikiMIA_length128_00216.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.8333333333333334,0.8333333333333334,6,5,0.16666666666666663
WikiMIA_WikiMIA_length128_00218.txt,WikiMIA_WikiMIA_length128_00218.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00219.txt,WikiMIA_WikiMIA_length128_00219.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00220.txt,WikiMIA_WikiMIA_length128_00220.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00221.txt,WikiMIA_WikiMIA_length128_00221.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00222.txt,WikiMIA_WikiMIA_length128_00222.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00225.txt,WikiMIA_WikiMIA_length128_00225.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00226.txt,WikiMIA_WikiMIA_length128_00226.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00227.txt,WikiMIA_WikiMIA_length128_00227.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,1.0,1.0,6,6,1.0
WikiMIA_WikiMIA_length128_00229.txt,WikiMIA_WikiMIA_length128_00229.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00230.txt,WikiMIA_WikiMIA_length128_00230.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00231.txt,WikiMIA_WikiMIA_length128_00231.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.8333333333333334,0.8333333333333334,6,5,0.8333333333333334
WikiMIA_WikiMIA_length128_00232.txt,WikiMIA_WikiMIA_length128_00232.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.16666666666666666,0.16666666666666666,6,1,0.8333333333333334
WikiMIA_WikiMIA_length128_00234.txt,WikiMIA_WikiMIA_length128_00234.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00235.txt,WikiMIA_WikiMIA_length128_00235.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.33333333333333337
WikiMIA_WikiMIA_length128_00237.txt,WikiMIA_WikiMIA_length128_00237.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.6666666666666666
WikiMIA_WikiMIA_length128_00238.txt,WikiMIA_WikiMIA_length128_00238.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
WikiMIA_WikiMIA_length128_00239.txt,WikiMIA_WikiMIA_length128_00239.txt,0,non_member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.16666666666666666,0.16666666666666666,6,1,0.16666666666666666
WikiMIA_WikiMIA_length128_00240.txt,WikiMIA_WikiMIA_length128_00240.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.8333333333333334,0.8333333333333334,6,5,0.16666666666666663
WikiMIA_WikiMIA_length128_00242.txt,WikiMIA_WikiMIA_length128_00242.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.6666666666666666,0.6666666666666666,6,4,0.33333333333333337
WikiMIA_WikiMIA_length128_00244.txt,WikiMIA_WikiMIA_length128_00244.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00245.txt,WikiMIA_WikiMIA_length128_00245.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.5,0.5,6,3,0.5
WikiMIA_WikiMIA_length128_00246.txt,WikiMIA_WikiMIA_length128_00246.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
WikiMIA_WikiMIA_length128_00248.txt,WikiMIA_WikiMIA_length128_00248.txt,1,member,WikiMIA,WikiMIA_length128,decop_wikimia128_3options,llama-3.1-8b-instant,groq,0.3333333333333333,0.3333333333333333,6,2,0.6666666666666667
