file_name,file_path,book_id,length,label,estimated_membership,prefix,ground_truth,generated,run_length,edit_similarity,first_word_match,token_overlap,prefix_words,continuation_words
booktection_02406_A.txt,dataset/raw/booktection/booktection_02406_A.txt,The_Chronicles_of_Narnia_The_Voyage_of_the_Dawn_Traider_-_C_S_Lewis,small,1,member,"He moved his right arm in order to feel his left, but stopped before he had moved it an inch and bit his lip in terror. For just in front of him,","and a little on his right, where the moonlight fell clear on the floor of the cave, he saw a hideous shape moving. He knew that shape: it was a dragon’s claw.","he could see the face of a man, who was looking at him with a smile. The man was wearing a long coat, and his face was covered with a black mask. He was holding a gun in his hand. The man was the police officer. He was trying to catch the robber. The robber was a",0,0.03800475059382423,0,0.28,32,32
booktection_13626_A.txt,dataset/raw/booktection/booktection_13626_A.txt,The_Foxglove_King_-_Hannah_Whitten,medium,0,non_member,"Harder than that, apparently. Bastian pulled her to the center of the floor, through courtiers that parted like a jewel-toned wave. He raised a hand and gestured to the band in the","corner. Abruptly, the music changed, moving to something slow and measured. But Ive decided Im over the katairos. Bastian grinned, placing one hand on her waist. A beat, and he swept her","center of the room. ""I want you to dance with me,"" he said. ""I want you to dance with me."" She looked at him, and then at the band, and then at him again. ""I don't know how to dance,"" she said. ""I've never been taught."" Bastian",0,0.043583535108958835,0,0.1724137931034483,32,32
booktection_01634_A.txt,dataset/raw/booktection/booktection_01634_A.txt,Moby_Dick_-_Herman_Melville,small,1,member,"But no longer snuffing in the trail of the wild beasts of the woodland, Tashtego now hunted in the wake of the great whales of the sea; the unerring harpoon of the","son fitly replacing the infallible arrow of the sires. To look at the tawny brawn of his lithe snaky limbs, you would almost have credited the superstitions of some of the earlier","whaleman was his bow, and the great fish was his prey. He was a man of great strength and endurance, and his skill in the use of the harpoon was unsurpassed. He was a man of great courage, and he was a man of great cunning. He was a man of great knowledge, and",0,0.02733485193621868,0,0.12,32,32
booktection_11488_A.txt,dataset/raw/booktection/booktection_11488_A.txt,Technically_Yours_-_Denise_Williams,small,0,non_member,"I didn’t wait for her response, reading enough of her reaction from her dewy expression. “Yech. Stop it. I hate you and your . . .” The word I wanted escaped me,","so I finished with “love.” I stumbled and regained my balance as we approached a Kum & Go gas station. In Des Moines, I grew up with them, so I never got",but I didn’t care. I was too busy trying to figure out how to get her to stop. I was too busy trying to figure out how to get her to stop. I was too busy trying to figure out how to get her to stop. I was too busy trying to figure out how to get her to,0,0.02962962962962963,0,0.037037037037037035,32,32
booktection_10757_A.txt,dataset/raw/booktection/booktection_10757_A.txt,Divine_Rivals_-_Rebecca_Ross,small,0,non_member,"She rushed to the stairs, and she half ran, half tripped down them, trembling so violently that she barely made it out the lobby doors before she vomited into a potted plant","on the marble steps. Straightening, Iris wiped her mouth and began to walk to Station Nine, which wasnt far from her home. Its not her, she told herself over and over, with",". She was so sick that she had to sit down on the sidewalk for a few minutes, and when she did, she realized that she was shaking so hard that she was actually making her own clothes move. She was so sick that she was actually making her own clothes move. She was so sick that she was actually",0,0.047311827956989246,0,0.2222222222222222,32,32
booktection_06533_A.txt,dataset/raw/booktection/booktection_06533_A.txt,The_Secret_Diary_of_Adrian_Mole_-_Sue_Townsend,medium,1,member,Barry Kent said he would do me over unless I gave him twenty-five pence every day. I told him that he was wasting his time demanding money with menaces from me. I,never have any spare money. My mother puts my pocket money straight into my building-society account and gives me fifteen pence a day for a Mars bar. Barry Kent said I would,told him that I was not going to give him a penny. He said that he would do me over. I said that I would not give him a penny. He said that he would do me over. I said that I would not give him a penny. He said that he would do me over. I said,0,0.03365384615384615,0,0.17857142857142858,32,32
booktection_12977_A.txt,dataset/raw/booktection/booktection_12977_A.txt,Highly_Suspicious_-_Talia_Hibbert,medium,0,non_member,"Brad! But shes grinning like she cant help herself. What? You started it with all the hugging! People can hear us! So whisper, I tease. Of course, I dont really expect her","to announce her feelings in public like this But she does. Fine. I love you, too, obviously. And theneven though we have seconds before our parents rush over to crowd us, even",to. I just want to see her smile. I dont want to hurt her feelings. I dont want to hurt her. I dont want to hurt her. I dont want to hurt her. I dont want to hurt her. I dont want to hurt her. I dont want to hurt her. I dont want to,1,0.07371007371007371,1,0.12903225806451613,32,32
booktection_13874_A.txt,dataset/raw/booktection/booktection_13874_A.txt,The_Scorched_Throne_-_Sara_Hashe,medium,0,non_member,"My mother I stopped. Fairel waited, features open and innocently curious. I hadnt spoken about my mother with anyone but Soraya. Whereas my grandparents had flinched at the mention of Niphran, my",attendant had taken me to see my mother in Bakir Tower once a week. I believed she feared I would one day start to think of my mother the way the rest,"mother had been a different story. She had been proud of her heritage, and had told me stories of her childhood in Niphran. She had been a good mother, too. I had loved her. I hadnt seen her for years, but I hadnt forgotten her. I hadnt even forgotten her",0,0.0345679012345679,0,0.2962962962962963,32,32
booktection_07930_A.txt,dataset/raw/booktection/booktection_07930_A.txt,Gone_Girl_-_Gillian_Flynn,large,1,member,"I’d be the biggest pariah in the world.’ ‘You’d be my pariah, and I’d love you no matter what, and I’d shield you from everything,’ Desi said. Live in Spain, Italy, wherever","you like, spend our days eating mangoes in the sun. Sleep late, play Scrabble, flip through books aimlessly, swim in the ocean.’ ‘And when I died, I’d be some bizarre footnote –",you want. I’ll be there with you. I’ll be there with you. I’ll be there with you. I’ll be there with you. I’ll be there with you. I’ll be there with you. I’ll be there with you. I’ll be there with you. I’ll be there with,1,0.030226700251889168,1,0.06666666666666667,32,32
booktection_13564_A.txt,dataset/raw/booktection/booktection_13564_A.txt,The_Darkness_Before_Them_-_Matthew_Ward,medium,0,non_member,"Wind tugging at her thin convict’s tunic, Kat shaded her eyes against the sun sinking off the port bulwark and awaited vertigo’s inevitable onset. It never came. For all that intellect recognised","that she was hundreds of feet off the ground, her body remained none the wiser. She risked an upward glance. Far beyond billowing sails and mast tops, bright indigo and magenta motes","the danger, the body remained unshaken. She was a woman of the sea, and the sea was her home. She had been born on a ship, and had never known any other. She had been a child of the sea, and the sea had been her mother. She had been a woman of the",0,0.06060606060606061,0,0.27586206896551724,32,32
booktection_02947_A.txt,dataset/raw/booktection/booktection_02947_A.txt,The_Pillars_of_the_Earth_-_Ken_Follett,small,1,member,"The other guests were mostly pilgrims, with a sprinkling of traveling craftsmen—identifiable by the tools they carried—and some hawkers, men who went from village to village selling things that peasants could not","make for themselves, pins and knives and cooking pots and spices. Some of them had their wives and children with them. The children were noisy and excited, rushing around and fighting and","make for themselves. There were also a few merchants, who carried their wares in baskets on their heads. The merchants were the most numerous, and the most varied in their occupations. Some sold cloth, others food, and others tools. Some sold things that peasants could make for themselves, such as pottery, baskets,",3,0.09940357852882704,1,0.3333333333333333,32,32
booktection_15133_A.txt,dataset/raw/booktection/booktection_15133_A.txt,In_the_Silence_of_Decay_-_Lisa_Boyle,large,0,non_member,"For major crimes like that, James had found there were usually more people involved than you would first think. Logistics guys, paperwork guys, transportation guys, so many people down the line who","had to, at the very least, look the other way. How many people had to know about blatant neglect beyond those Carl Assman had told? Had Cecil Cody’s brother known? And who","could be involved. He had to be careful, though. He couldn't just go around arresting people left and right. He had to have solid evidence. He had to be able to go to a judge and say, ""Yes, this is who you need to put in jail."" So he had to be very careful",0,0.03747072599531616,0,0.2222222222222222,32,32
booktection_09090_A.txt,dataset/raw/booktection/booktection_09090_A.txt,The_Adventures_of_Sherlock_Holmes_-_Sir_Arthur_Conan_Doyle,large,1,member,"There were six of us, and we had a wild, free life of it, sticking up a station from time to time, or stopping the wagons on the road to the diggings.","Black Jack of Ballarat was the name I went under, and our party is still remembered in the colony as the Ballarat Gang. ""One day a gold convoy came down from Ballarat","We were a rough set, and we had a rough time. We were a rough set, and we had a rough time. We were a rough set, and we had a rough time. We were a rough set, and we had a rough time. We were a rough set, and we had a rough time",0,0.0,0,0.07142857142857142,32,32
booktection_10871_A.txt,dataset/raw/booktection/booktection_10871_A.txt,Happy_Place_-_Emily_Henry,small,0,non_member,"Grocery Gladiators? Kimmy squeals right as Cleo says hopefully, Murder, She Read? Yes and yes, Sabrina says, confirming we will be doing two of our usual and most diametrically oppositeMaine activities: a","trip to the local bookstore (Cleos and my favorite) and a very ridiculous way of grocery shopping, which has been Parth and Kimmys great passion ever since they teamed up three years","murder mystery and a murder mystery dinner. I am so excited! I am also excited to be doing a murder mystery dinner with my best friend, Kimmy, and her best friend, Cleo. I am also excited to be doing a murder mystery dinner with my best friend, Kimmy, and her best friend,",0,0.013215859030837005,0,0.13333333333333333,32,32
booktection_04074_A.txt,dataset/raw/booktection/booktection_04074_A.txt,Dracula_-_Bram_Stoker,medium,1,member,"He had been able to retain his self-command whilst the poor lady was present, for he knew her state and how mischievous a shock would be. He actually smiled on her as","he held open the door for her to pass into her room. But the instant she had disappeared he pulled me, suddenly and forcibly, into the dining room and closed the door.","he said, ""I am sorry to have to tell you that your husband is dead."" He had not been able to do this before, for he had been afraid that the shock would be too great for her. But he had been able to bear it himself, and he knew that she would bear it too. He",1,0.042352941176470586,1,0.391304347826087,32,32
booktection_01022_A.txt,dataset/raw/booktection/booktection_01022_A.txt,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,small,1,member,Harry heard from Hogwarts one sunny morning about a week after he had arrived at the Burrow. He and Ron went down to breakfast to find Mr. and Mrs. Weasley and Ginny,"already sitting at the kitchen table. The moment she saw Harry, Ginny accidentally knocked her porridge bowl to the floor with a loud clatter. Ginny seemed very prone to knocking things over","already there. Harry was surprised to see that Ginny was wearing a new pair of glasses. She had been wearing her old ones since the end of the summer, and Harry had thought she would be getting new ones soon. He wondered if she had been having trouble with her eyes. He was about to ask her about it",1,0.03680981595092025,1,0.32142857142857145,32,32
booktection_06849_A.txt,dataset/raw/booktection/booktection_06849_A.txt,Twilight_-_Stephenie_Meyer,medium,1,member,"After a half hour of chatter, some of the boys wanted to hike to the nearby tidal pools. It was a dilemma. On the one hand, I loved the tide pools. They","had fascinated me since I was a child; they were one of the only things I ever looked forward to when I had to come to Forks. On the other hand, I’d","were a favorite place of mine when I was a kid. On the other hand, I didn’t want to leave the girls alone with the boys. I was worried that the boys would be too rough with the girls. I was also worried that the girls would be too rough with the boys. I was worried that the",0,0.037914691943127965,0,0.4230769230769231,32,32
booktection_09528_A.txt,dataset/raw/booktection/booktection_09528_A.txt,The_Giver_Quartet_-_Lois_Lowry,large,1,member,"And he didn’t envy Laborers at all. Of course the Elders are so careful in their observations and selections.” “I think it’s probably the most important job in our community,” his mother","commented. And let’s see, there was Andrei—I remember that when we were boys he never wanted to do physical things. He spent all the recreation time he could with his construction set,","said. “I’m glad you’re going to be a doctor, son.” “I’m going to be a doctor,” he said. “I’m going to be a doctor.” “I’m going to be a doctor.” “I’m going to be a doctor.” “I’m going to be a doctor.”",0,0.26109660574412535,0,0.06666666666666667,32,32
booktection_13036_A.txt,dataset/raw/booktection/booktection_13036_A.txt,Housebroke_-_Jaci_Burton,medium,0,non_member,"After he swam a few laps to stretch out his cramped muscles, he got out, grabbed a towel to dry off, and checked his phone, frowning when he didn’t see a reply","text from Hazel. Then again, she might be driving, so he figured it might take her a while to respond. Or she could be on her way home, which would be even","from his girlfriend.  Given the context: What will Others want to do next?  Possible answers: go to the gym, go to the pool, go to the beach
Answer:
go to the pool",0,0.2138364779874214,0,0.07407407407407407,32,32
booktection_00033_A.txt,dataset/raw/booktection/booktection_00033_A.txt,A_Game_of_Thrones_-_George_R._R._Martin,small,1,member,"The silver horse leapt the flames as if she had wings. When she pulled up before Magister Illyrio, she said, ""Tell Khal Drogo that he has given me the wind."" The fat","Pentoshi stroked his yellow beard as he repeated her words in Dothraki, and Dany saw her new husband smile for the first time. The last sliver of sun vanished behind the high","man laughed and bowed. ""I am honored, Princess."" He turned to his men. ""Take the girl to the tent. Tell her to dress warmly. She will ride with us tonight.""
The girl was a slave, and she was not dressed warmly. She was dressed in a tattered gown of dull blue,",0,0.03233256351039261,0,0.2413793103448276,32,32
booktection_12777_A.txt,dataset/raw/booktection/booktection_12777_A.txt,Encyclopaedia_of_Faeries_-_Emily_Wildes,medium,0,non_member,"The senior florist, a small woman with eyes like black ink and a dress made entirely of ice-glazed petals, frowned down at the trees. It is winter, Your Highness, she said. Yes,","I said through my teeth. But it seems there is rather more winter than there was before. She exchanged a nervous look with another florist, a narrow man holding an armful of","I know, the queen said. She spoke with the air of one who is speaking to an ignorant child. The trees are not. The queen turned to leave. I shall speak to the gardener, she said. The senior florist watched her go, then turned back to the trees. She reached out a long",1,0.01818181818181818,1,0.3,32,32
booktection_02611_A.txt,dataset/raw/booktection/booktection_02611_A.txt,The_Godfather_-_Mario_Puzo,small,1,member,"Finally, sighing, a good-hearted man who cannot remain angry with an erring friend, Don Corleone turned back to the undertaker, who was now as pale as one of his corpses. Don Corleone","was gentle, patient. “Why do you fear to give your first allegiance to me?” he said. “You go to the law courts and wait for months. You spend money on lawyers who","was a man of many contradictions. He was a Sicilian immigrant who had built a vast empire in the United States. He was a man who had never been to school, but who had a genius for business. He was a man who had been raised in a violent and lawless world, but who had become a",1,0.04576659038901602,1,0.2413793103448276,32,32
booktection_15440_A.txt,dataset/raw/booktection/booktection_15440_A.txt,Silver_Nitrate_-_Silvia_Moreno_Garcia,large,0,non_member,"It was that same flame that had burnt in my chest the night I left my father behind and made my escape, and as I clasped the chain from which the pendulum","hung, I vowed I would not perish there. There was an itching of my palms and a sharp spark of pain in my head. Then, as if possessed, I uttered coordinates for","swung, I felt the same sense of loss that had haunted me since that day. The pendulum was a gift from my father, a reminder of the love he had for me and the hope he had for my future. But now, as I stood there, I realized that the pendulum was more than just a",0,0.0761904761904762,0,0.3333333333333333,32,32
booktection_03643_A.txt,dataset/raw/booktection/booktection_03643_A.txt,Adventures_of_Huckleberry_Finn_-_Mark_Twain,medium,1,member,"I waited, and it seemed a good while, everything was so still and lonesome. As soon as Tom was back we cut along the path, around the garden fence, and by and",by fetched up on the steep top of the hill the other side of the house. Tom said he slipped Jim's hat off of his head and hung it on a limb,"by we came to the place where the old man was. He was sitting on the ground, and he looked up at us as we came up. He was a very old man, and he had a long white beard, and he was very thin, and he was dressed in a long gray coat, and he had",1,0.05263157894736842,1,0.2692307692307692,32,32
booktection_10700_A.txt,dataset/raw/booktection/booktection_10700_A.txt,Cold_People_-_Tom_Rob_Smith,small,0,non_member,"She was the last of her kind. Echo, youre the first of your kind and the last. I dont know what kind of genetic advances theyve made in McMurdo. I dont know","what this new generation of Cold People will be like. But I do know that youre special. More special than even the scientists realize. As she said goodbye, Professor Lili, a woman","if theyve even made any. But if they have, youre the first of your kind and the last. I dont know if you can even reproduce. I dont know if you can even have a baby. I dont know if you can even have a child. I dont know if you can even have a mate",0,0.028169014084507043,0,0.25806451612903225,32,32
booktection_15316_A.txt,dataset/raw/booktection/booktection_15316_A.txt,Robyn_Harding_-_The_Drowning_Woman,large,0,non_member,"I will have the taxi take me to Jesses apartment. There is a chance that the police will be there already, but I doubt that. SomeoneHazel probablywill need to come home, discover","Jesses body, and call them. She might claim he was an intruder. The cops will have to ID his corpse. The phone rings in my ear as my eyes rove the area","that I am gone, and then call the police. I will have to explain that I wasnt at home, but I wasnt at the library, either. I will have to explain that I wasnt at the library, but I wasnt at the library, either. I will have to explain that I was",0,0.12658227848101267,0,0.2413793103448276,32,32
booktection_02128_A.txt,dataset/raw/booktection/booktection_02128_A.txt,The_Adventures_of_Tom_Sawyer_-_Mark_Twain,small,1,member,But her husband was rough on me -- many times he was rough on me -- and mainly he was the justice of the peace that jugged me for a vagrant. And,"that ain't all. It ain't a millionth part of it! He had me horsewhipped! -- horsewhipped in front of the jail, like a nigger! -- with all the town looking on! HORSEWHIPPED!",he was the one that gave me the choice of going to jail or going to the state reformatory. And I chose the state reformatory. And I was there for a year and a half. And I was there because I was a vagrant. And I was there because I was a truant.,0,0.009592326139088728,0,0.30434782608695654,32,32
booktection_11248_A.txt,dataset/raw/booktection/booktection_11248_A.txt,Love_Theoretically_-_Ali_Hazelwood,small,0,non_member,"I hate him. Though thats not news. What is news is how he looks in my direction and politely says, as though last night I didnt threaten to feed his rotting corpse","to the earthworms, Welcome, Dr. Hannaway. I started the monitor for you. Hes smiling, but theres an edge to it. A challenge. Like hes asking me to jump into a puddle thats","to the dogs, that he is sorry. I hate him. I hate him with a passion that rivals even my intense loathing of my own mother. I hate him with a passion that would rival even the most intense loathing of my own mother. I hate him with a passion that would rival even my intense lo",2,0.05803571428571429,1,0.14814814814814814,32,32
booktection_12734_A.txt,dataset/raw/booktection/booktection_12734_A.txt,Confidence_-_Rafael_Frumkin,medium,0,non_member,"Ezra, would you be willing to reprise your performance? I took off my jacket and rolled up my sleeves and Orson handed me the bullhorn. Then I repeated what I could remember","of my speech. I even took off my shoe again. When I finished, the applause was head splitting. Ezra Green! Orson shouted as loudly as he could over the noise. Emily stood","of the speech. I was not sure I had the right words, but I was sure I had the right spirit. I was sure I had the right heart. I was sure I had the right voice. I was sure I had the right soul. I was sure I had the right spirit. I was sure I",1,0.07804878048780488,1,0.17857142857142858,32,32
booktection_02221_A.txt,dataset/raw/booktection/booktection_02221_A.txt,The_Boy_In_The_Striped_Pajamas_-_John_Boyne,small,1,member,"'Don't argue with me—go to your room!' she insisted, and Bruno stepped off the chair, putting his weight on what he had decided to call his bad leg, and it hurt a","little. He turned and left the room but was still able to hear Mother saying thank you to Pavel as he walked towards the stairs, and this made Bruno happy because surely","good deal. He went to his room, and sat down on his bed. He was very angry. He was also very tired. He had been up for a long time. He had been thinking. He had been trying to find out what was the matter with him. He had been trying to find out what was",0,0.05673758865248227,0,0.21428571428571427,32,32
booktection_12081_A.txt,dataset/raw/booktection/booktection_12081_A.txt,Threads_That_Bind_-_Kika_Hatzopoulou,small,0,non_member,"Thats Minos Petropoulos. The wraiths second victim, a dioscuri-born. Have you tracked them? Bianca asked. Yes, boss, Minos spat, unthreatened by the blood dripping from Biancas iron bar. A new battle has","broken out at the school. Did you get the chernobog-born? Biancas hand fluttered in Fyodorovs direction. Is Jarl in place? First Fyodorov, then Minos, now Jarl Magnussen. Minos nodded. Hes got the","begun. The wraiths are on the move. They are coming for us. Bianca nodded. She had been expecting this. The wraiths were a threat to the city, but they were not a threat to the world. The wraiths were a threat to the world, and they were coming for",0,0.02252252252252252,0,0.07407407407407407,32,32
booktection_14501_A.txt,dataset/raw/booktection/booktection_14501_A.txt,A_Spell_of_Good_Things_-_Ayobami_Adebayo,large,0,non_member,"Please, I wantI want these children to go to school. Its their only chance in life. I dont have any property Im going to leave them. I have nothing else to give","them that can You think I am happy to see you suffer like this? Why do you think I am angry with your husband? God has not blessed this family with wealth,",them. I want them to go to school. I want them to have a better life. I want them to be educated. I want them to be able to make a living for themselves. I want them to be able to support themselves. I want them to be able to support their families. I want them to,1,0.057279236276849645,1,0.12,32,32
booktection_15704_A.txt,dataset/raw/booktection/booktection_15704_A.txt,The_Kingdom_of_Sweets_A_Novel_-_Erika_Johansen,large,0,non_member,"I just want to see what it will look like in the spring.” I hesitated, wanting to ask her the question I had been holding back for some weeks: how had she","been so careless? After the first night Conrad had climbed through my window, I had gone to Anastasia for help, imagining the worst case, always the worst case. Clara had never taken","managed to get through the winter? She smiled and said, “I just keep going.” I thought about that for a moment and realized that she was right. I had to keep going. I had to keep going. I had to keep going. I had to keep going. I had to keep going. I had",0,0.01834862385321101,0,0.23076923076923078,32,32
booktection_00713_A.txt,dataset/raw/booktection/booktection_00713_A.txt,Eye_Of_The_Needle_-_Ken_Follet,small,1,member,"There was absolutely nowhere nearby where a man could plausibly stand still for any length of time: no shop windows to gaze into, no benches to sit on or parks to walk","around, no bus stops or taxi ranks or public buildings. Faber had to walk up and down the street, always looking as if he were going somewhere, carrying on until he was","in. The only place to stand still was in the middle of the road, and even then you were still moving, because the traffic was always there, and the traffic was always moving. The only place to stand still was in the middle of the road, and even then you were still moving, because the traffic was",0,0.017241379310344827,0,0.2,32,32
booktection_10314_A.txt,dataset/raw/booktection/booktection_10314_A.txt,Twilight_-_Stephenie_Meyer,large,1,member,"He’d lived in California till he was ten, so he knew how I felt about the sun. It turned out he was in my English class also. He was the nicest person","I’d met today. So I wasn’t the only one who had noticed. And, apparently, that wasn’t Edward Cullen’s usual behavior. I decided to play dumb. He was friendly and clearly admiring. But",I had ever met. He was always smiling and laughing. He was always so happy. I was always so sad. I was always so angry. I was always so jealous. I was always so lonely. I was always so scared. I was always so confused. I was always so angry. I was always so,0,0.045454545454545456,0,0.2413793103448276,32,32
booktection_08250_A.txt,dataset/raw/booktection/booktection_08250_A.txt,Hitchhiker's_Guide_To_The_Galaxy_-_Douglas_Adams,large,1,member,"Wild yowling noises of pipes and strings seared through the wind, hot doughnuts popped out of the road for ten pence each, horrid fish stormed out of the sky and Arthur and","Ford decided to make a run for it. They plunged through heavy walls of sound, mountains of archaic thought, valleys of mood music, bad shoe sessions and footling bats and suddenly heard",his friends were in the middle of it all. The first time I saw this film I was 12 years old and I was hooked. I have seen it many times since and it still holds up. It is a film that is not afraid to be a bit silly and it is a film that is not afraid,0,0.027586206896551724,0,0.1724137931034483,32,32
booktection_11507_A.txt,dataset/raw/booktection/booktection_11507_A.txt,Technically_Yours_-_Denise_Williams,small,0,non_member,"Shea and Britta went back and forth about the merits of IUDs, but I stopped listening, setting down my glass after the last sip. I hadn’t gotten my period since Cord and","I had been together, so we hadn’t ever had the conversation again after that first time. I counted backward in my head, chiming into the conversation absently. I pushed the worry from","I had sex, and I was worried that I was pregnant. I’d been on the pill for years, but I’d never been on the pill and had sex. I’d never been on the pill and had sex and gotten pregnant. I’d never been on the pill and had sex and gotten pregnant and had a",2,0.10983981693363844,1,0.19230769230769232,32,32
booktection_15665_A.txt,dataset/raw/booktection/booktection_15665_A.txt,The_Housekeepers_-_Alex_Hay,large,0,non_member,"His breath smelled very faintly of beer. He had a terrifyingly muscular forearm. We need him out of there, he said. Hephzibah scanned the insurance contract in her mind. No gags, no","blindfolds. But there was nothing about scaring people... Death! she cried, throwing open the sliding doors. Destruction! Doom! Lockwood started nearly out of his skin, lurching backward. Hephzibah strode across the bare",gag. She had to get him out of there. She had to get him out of there. She had to get him out of there. She had to get him out of there. She had to get him out of there. She had to get him out of there. She had to get him out of there,0,0.0,0,0.12903225806451613,32,32
booktection_08118_A.txt,dataset/raw/booktection/booktection_08118_A.txt,Harry_Potter_and_the_Half-Blood_Prince_-_JK_Rowling,large,1,member,Cole’s desktop. Cole’s eyes slid out of focus and back again as she gazed intently at the blank paper for a moment. Then her eyes fell upon a bottle of gin and,two glasses that had certainly not been present a few seconds before. It soon became clear that Mrs. Cole was no novice when it came to gin drinking. Pouring both of them,"a glass on the desk. She picked up the bottle and poured herself a drink. She sipped it, and then set the bottle down. She picked up the pen and began to write. She wrote for a long time. She wrote about her childhood, and her parents, and her brother. She wrote about her",0,0.058823529411764705,0,0.1,32,32
booktection_10715_A.txt,dataset/raw/booktection/booktection_10715_A.txt,Cold_People_-_Tom_Rob_Smith,small,0,non_member,"These items still had value, not the inflated minibar value, but they were food, which might become scarce in a way theyd never experienced before, and if they wanted to survive, they","needed to forget everything they knew about the old world. This was a new world with new rules. Liza, who often griped about how much time her mom spent at work, was","d have to eat them.  The first thing they opened was the can of ham. It was a little hard to open, but they managed. They werent really hungry, but they werent full either. They took a little bit of the ham and ate it. It wasnt bad. It was a little",0,0.014527845036319613,0,0.17857142857142858,32,32
booktection_08890_A.txt,dataset/raw/booktection/booktection_08890_A.txt,Shogun_-_James_Clavell,large,1,member,"Even plural and singular nouns are the same. Very simple.” “Well, how do you tell the difference between I go, yukimasu , and they went, yukimasu?” “By inflection, Anjin-san, and tone. Listen:","yukimasu—yukimasu.” “But these both sounded exactly the same.” “Ah, Anjin-san, that’s because you’re thinking in your own language. To understand Japanese you have to think Japanese. Don’t forget our language is the","I go, yukimasu . They went, yukimasu .” “But what about the plural? Yukimasu , yukimasu , yukimasu .” “Yes, that’s right. Yukimasu , yukimasu , yukimasu .” “But what about the singular? Yukimas",0,0.29411764705882354,0,0.10714285714285714,32,32
booktection_12415_A.txt,dataset/raw/booktection/booktection_12415_A.txt,Youre_Not_Supposed_-_Kalynn_Bayron,small,0,non_member,"Its an owl. Its large black eyes are wide open and glassy. They stare into nothingness. Its white-and-gray feathers are ruffled, and its talons are curled into tight knots. Its uncomfortably familiar.","Rob must have had a hundred jobs over the years Ive known him, and I think he brought home a little souvenir from every place hed either quit or been fired from.","It is a ghost.
The ghost of a bird that once lived in the forests of the Pacific Northwest. The ghost of a bird that once lived in the forests of the Pacific Northwest. The ghost of a bird that once lived in the forests of the Pacific Northwest. The ghost of a bird that once lived in the forests",0,0.01312910284463895,0,0.06666666666666667,32,32
booktection_01795_A.txt,dataset/raw/booktection/booktection_01795_A.txt,Oliver_Twist_-_Charles_Dickens,small,1,member,"If you don't take pocket-handkechers and watches,' said the Dodger, reducing his conversation to the level of Oliver's capacity, 'some other cove will; so that the coves that lose 'em will be","all the worse, and you'll be all the worse, too, and nobody half a ha'p'orth the better, except the chaps wot gets them--and you've just as good a right to them as","the more likely to want 'em. And if you do take 'em, you'll be afeard to take 'em out again, for fear you should drop 'em, and then you'll be afeard to put 'em in your pocket, and then you'll be afeard to take '",0,0.0855614973262032,0,0.20833333333333334,32,32
booktection_03799_A.txt,dataset/raw/booktection/booktection_03799_A.txt,Anne_of_Green_Gables_-_L._M._Montgomery,medium,1,member,"The latter was, as she admitted, growing old, but her black eyes were not dim nor the vigor of her tongue in the least abated. But she never sharpened the latter on","Anne, who continued to be a prime favorite with the critical old lady. ""That Anne-girl improves all the time,"" she said. ""I get tired of other girls-there is such a provoking and","the former, and the two were always in perfect harmony. She was a woman of the world, and had seen much of it, and had been in many places, and had done many things, and had been in many ways, and had been in many ways, and had been in many ways, and had been",0,0.05034324942791762,0,0.16666666666666666,32,32
booktection_13570_A.txt,dataset/raw/booktection/booktection_13570_A.txt,The_Fairytale_Life_of_Dorothy_Gale_-_Virginia_Kantra,medium,0,non_member,"Another year, and Sam could have been one of them. When the university scholarships were announced in April of his freshman year, Sam had stood in the square and heard the Provost",call his name. His mam had been so proud. His da . . . Well. Martin Clery believed you learned more from the school of hard knocks than from any university. But,"'s voice, and he had heard the applause, and he had heard the cheers, and he had heard the words, ""Congratulations, Sam!"" But he had not heard his name. He had not heard his name. He had not heard his name. He had not heard his name. He had not heard his name",0,0.03341288782816229,0,0.19230769230769232,32,32
booktection_14709_A.txt,dataset/raw/booktection/booktection_14709_A.txt,Confidence_-_Rafael_Frumkin,large,0,non_member,"He patted the bed next to him and I sat down, feeling his warmth, carefully positioning my hand as close to his thigh as I could. Im glad youre here, little dude,","he said. Me too. He took a drag and handed me the cigarette. I took my own drag, tasting his lips on the filter. I should really quit, he said. Its bad","I said. I dont know what to say, he said. I dont know what to say either, I said. I dont know what to do, he said. I dont know what to do either, I said. I dont know what to do, he said. I dont know what to do either, I",0,0.016216216216216217,0,0.125,32,32
booktection_04770_A.txt,dataset/raw/booktection/booktection_04770_A.txt,Hound_of_the_Baskervilles_-_Sir_Arthur_Conan_Doyle,medium,1,member,"""If he isn't out in a quarter of an hour the path will be covered. In half an hour we won't be able to see our hands in front of us."" ""Shall","we move farther back upon higher ground?"" ""Yes, I think it would be as well."" So as the fog-bank flowed onward we fell back before it until we were half a mile","we go and see?"" ""No, we must wait. He will come back."" ""But he is coming back. He is coming back."" ""No, he isn't. He is going to stay away."" ""But he is coming back. He is coming back."" ""No, he isn't. He is",1,0.038461538461538464,1,0.07407407407407407,32,32
