file_name,file_path,dataset_family,source_dataset,original_file_name,original_split,language,label,estimated_membership,text_hash
wikimia_extended_00815.txt,dataset/raw/wikimia_extended/wikimia_extended_00815.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00483.txt,WikiMIA_length32,english,1,member,875c792e3747d3faf55836c60af4b055
wikimia_extended_00816.txt,dataset/raw/wikimia_extended/wikimia_extended_00816.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00484.txt,WikiMIA_length32,english,1,member,19ab7c35ba5396e06453c416f849177b
wikimia_extended_00817.txt,dataset/raw/wikimia_extended/wikimia_extended_00817.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00485.txt,WikiMIA_length32,english,0,non_member,7c7cbc03a4ae6b992c5f3f522401797b
wikimia_extended_00818.txt,dataset/raw/wikimia_extended/wikimia_extended_00818.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00486.txt,WikiMIA_length32,english,0,non_member,6eb5a30b0890435434861bfef1cdc65d
wikimia_extended_00819.txt,dataset/raw/wikimia_extended/wikimia_extended_00819.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00487.txt,WikiMIA_length32,english,1,member,3f6e42f557e79c7bb7d6e7bf469ff348
wikimia_extended_00820.txt,dataset/raw/wikimia_extended/wikimia_extended_00820.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00488.txt,WikiMIA_length32,english,0,non_member,e6567810ac4fbc989eb4c435d140ff1a
wikimia_extended_00821.txt,dataset/raw/wikimia_extended/wikimia_extended_00821.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00489.txt,WikiMIA_length32,english,1,member,841fa09c2df8bd9cfc6f265cff96a5ad
wikimia_extended_00822.txt,dataset/raw/wikimia_extended/wikimia_extended_00822.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00490.txt,WikiMIA_length32,english,1,member,d9cde148a463e55fa8a9e5291e62e3fd
wikimia_extended_00823.txt,dataset/raw/wikimia_extended/wikimia_extended_00823.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00491.txt,WikiMIA_length32,english,0,non_member,681cf8fe660172ff29f509c8b4d2d5a9
wikimia_extended_00824.txt,dataset/raw/wikimia_extended/wikimia_extended_00824.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00492.txt,WikiMIA_length32,english,0,non_member,6f6709359bc3b534cd0606032bce317e
wikimia_extended_00825.txt,dataset/raw/wikimia_extended/wikimia_extended_00825.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00493.txt,WikiMIA_length32,english,1,member,fad5c78ba82774bd7e6278ea07c0a76c
wikimia_extended_00826.txt,dataset/raw/wikimia_extended/wikimia_extended_00826.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00494.txt,WikiMIA_length32,english,0,non_member,1d88e960de7bcbf73ac618c8a232d133
wikimia_extended_00827.txt,dataset/raw/wikimia_extended/wikimia_extended_00827.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00495.txt,WikiMIA_length32,english,0,non_member,9f2d87fe7d1d7a876d0a318d54ca98e9
wikimia_extended_00828.txt,dataset/raw/wikimia_extended/wikimia_extended_00828.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00496.txt,WikiMIA_length32,english,0,non_member,ac884abb005f919b2727fcee3d931d51
wikimia_extended_00829.txt,dataset/raw/wikimia_extended/wikimia_extended_00829.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00497.txt,WikiMIA_length32,english,0,non_member,bc584cac27a7f695a1765977c6b407eb
wikimia_extended_00830.txt,dataset/raw/wikimia_extended/wikimia_extended_00830.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00498.txt,WikiMIA_length32,english,1,member,d5ee6f81fbb066f8eb7b4b2ae8c08619
wikimia_extended_00831.txt,dataset/raw/wikimia_extended/wikimia_extended_00831.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00499.txt,WikiMIA_length32,english,1,member,9353b5e34bf5ee01651a68c738b6c559
wikimia_extended_00832.txt,dataset/raw/wikimia_extended/wikimia_extended_00832.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00500.txt,WikiMIA_length32,english,1,member,44b6de54c640dc4142bb41c0af3fd2fc
wikimia_extended_00833.txt,dataset/raw/wikimia_extended/wikimia_extended_00833.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00501.txt,WikiMIA_length32,english,0,non_member,dcd4dcf59f9db5e8fe0dd5ee2f838867
wikimia_extended_00834.txt,dataset/raw/wikimia_extended/wikimia_extended_00834.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00502.txt,WikiMIA_length32,english,0,non_member,806498f81aa189d5751139a49449238f
wikimia_extended_00835.txt,dataset/raw/wikimia_extended/wikimia_extended_00835.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00503.txt,WikiMIA_length32,english,0,non_member,fe9464c64bd23af8e7c9a237730b5389
wikimia_extended_00836.txt,dataset/raw/wikimia_extended/wikimia_extended_00836.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00504.txt,WikiMIA_length32,english,0,non_member,10ee978e620ba5936b26b81f48d8769b
wikimia_extended_00837.txt,dataset/raw/wikimia_extended/wikimia_extended_00837.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00505.txt,WikiMIA_length32,english,0,non_member,a90f47331396212a2bce69cb0b10d9e0
wikimia_extended_00838.txt,dataset/raw/wikimia_extended/wikimia_extended_00838.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00506.txt,WikiMIA_length32,english,1,member,ec61f091d63cb46f4a9a8d21f1966020
wikimia_extended_00839.txt,dataset/raw/wikimia_extended/wikimia_extended_00839.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00507.txt,WikiMIA_length32,english,0,non_member,7869f6a07f8afae551e56b67bcb46645
wikimia_extended_00840.txt,dataset/raw/wikimia_extended/wikimia_extended_00840.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00508.txt,WikiMIA_length32,english,1,member,2c9e741828f1ebd1e128935ccc4ade39
wikimia_extended_00841.txt,dataset/raw/wikimia_extended/wikimia_extended_00841.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00509.txt,WikiMIA_length32,english,0,non_member,ff58754461a284a0f5c56561c95f4185
wikimia_extended_00842.txt,dataset/raw/wikimia_extended/wikimia_extended_00842.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00510.txt,WikiMIA_length32,english,0,non_member,aa2bc75ce5bf6e19dd5d6831021127d1
wikimia_extended_00843.txt,dataset/raw/wikimia_extended/wikimia_extended_00843.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00511.txt,WikiMIA_length32,english,0,non_member,aa1e2a636bbf3ff53103f15dd21d6880
wikimia_extended_00844.txt,dataset/raw/wikimia_extended/wikimia_extended_00844.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00512.txt,WikiMIA_length32,english,1,member,a120708eb69e4dc5a995cda44e0be887
wikimia_extended_00845.txt,dataset/raw/wikimia_extended/wikimia_extended_00845.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00513.txt,WikiMIA_length32,english,1,member,db0ce1a7f1ec304ea6d52c4180301d7d
wikimia_extended_00846.txt,dataset/raw/wikimia_extended/wikimia_extended_00846.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00514.txt,WikiMIA_length32,english,1,member,467ad2b23fc5bd10eb678266648d3f06
wikimia_extended_00847.txt,dataset/raw/wikimia_extended/wikimia_extended_00847.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00515.txt,WikiMIA_length32,english,0,non_member,f9fce1cb3ad8aeb4090f2c3577103575
wikimia_extended_00848.txt,dataset/raw/wikimia_extended/wikimia_extended_00848.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00516.txt,WikiMIA_length32,english,0,non_member,74993421fab7e4a7257f3da9eae58708
wikimia_extended_00849.txt,dataset/raw/wikimia_extended/wikimia_extended_00849.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00517.txt,WikiMIA_length32,english,1,member,18a076094fe6e7766f8fa39a0587037d
wikimia_extended_00850.txt,dataset/raw/wikimia_extended/wikimia_extended_00850.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00518.txt,WikiMIA_length32,english,1,member,1003c9535f7488011abdf98084f279b0
wikimia_extended_00851.txt,dataset/raw/wikimia_extended/wikimia_extended_00851.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00519.txt,WikiMIA_length32,english,0,non_member,eef137ba1e8653d2eb772de20e72a5a6
wikimia_extended_00852.txt,dataset/raw/wikimia_extended/wikimia_extended_00852.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00520.txt,WikiMIA_length32,english,1,member,6a5c461f51f2c15e0ed90ee5def7436f
wikimia_extended_00853.txt,dataset/raw/wikimia_extended/wikimia_extended_00853.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00521.txt,WikiMIA_length32,english,0,non_member,e66d3ac977c0d7470194425aa8c403dc
wikimia_extended_00854.txt,dataset/raw/wikimia_extended/wikimia_extended_00854.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00522.txt,WikiMIA_length32,english,1,member,8057829122bd3982e10d18d313879657
wikimia_extended_00855.txt,dataset/raw/wikimia_extended/wikimia_extended_00855.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00523.txt,WikiMIA_length32,english,1,member,1ebf13be0ba157ac3b0aae037c63e75e
wikimia_extended_00856.txt,dataset/raw/wikimia_extended/wikimia_extended_00856.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00524.txt,WikiMIA_length32,english,1,member,323f864709ab3a6caa5542f30a48627b
wikimia_extended_00857.txt,dataset/raw/wikimia_extended/wikimia_extended_00857.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00525.txt,WikiMIA_length32,english,1,member,1a7d9a67f870c4cb8166463287e0d834
wikimia_extended_00858.txt,dataset/raw/wikimia_extended/wikimia_extended_00858.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00526.txt,WikiMIA_length32,english,1,member,8673ff01f1737a790b72342cad628f6e
wikimia_extended_00859.txt,dataset/raw/wikimia_extended/wikimia_extended_00859.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00527.txt,WikiMIA_length32,english,1,member,b4d802b31ea8743fe552082002530b08
wikimia_extended_00860.txt,dataset/raw/wikimia_extended/wikimia_extended_00860.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00528.txt,WikiMIA_length32,english,0,non_member,0f4a85ca4cf1b38f6268fe43c49493b8
wikimia_extended_00861.txt,dataset/raw/wikimia_extended/wikimia_extended_00861.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00529.txt,WikiMIA_length32,english,0,non_member,c30107498eaf0bb0e6d46a0164f0ae7d
wikimia_extended_00862.txt,dataset/raw/wikimia_extended/wikimia_extended_00862.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00530.txt,WikiMIA_length32,english,1,member,94ac82e34b3bc726c266845566ed1a73
wikimia_extended_00863.txt,dataset/raw/wikimia_extended/wikimia_extended_00863.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00531.txt,WikiMIA_length32,english,1,member,4e86f62bfc6c4d1e72a37c383731b37e
wikimia_extended_00864.txt,dataset/raw/wikimia_extended/wikimia_extended_00864.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00532.txt,WikiMIA_length32,english,0,non_member,e7ddba52d02394ce4cd38d47780e8a80
wikimia_extended_00865.txt,dataset/raw/wikimia_extended/wikimia_extended_00865.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00533.txt,WikiMIA_length32,english,0,non_member,5d8e43a421b66317fae9ebdd7813ff33
wikimia_extended_00866.txt,dataset/raw/wikimia_extended/wikimia_extended_00866.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00534.txt,WikiMIA_length32,english,1,member,ff695f644c5d490155d4bd8c51e65d00
wikimia_extended_00867.txt,dataset/raw/wikimia_extended/wikimia_extended_00867.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00535.txt,WikiMIA_length32,english,1,member,3538dbb4d16006a7c9c468f6c5c5089c
wikimia_extended_00868.txt,dataset/raw/wikimia_extended/wikimia_extended_00868.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00536.txt,WikiMIA_length32,english,0,non_member,068e5049e04ae3fb4c2a96d3a3ff570b
wikimia_extended_00869.txt,dataset/raw/wikimia_extended/wikimia_extended_00869.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00537.txt,WikiMIA_length32,english,1,member,1aea4f6f94f7156a14deb6927ccee1d8
wikimia_extended_00870.txt,dataset/raw/wikimia_extended/wikimia_extended_00870.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00538.txt,WikiMIA_length32,english,0,non_member,999b2823dc467ffaac69fcf0ed04ef6f
wikimia_extended_00871.txt,dataset/raw/wikimia_extended/wikimia_extended_00871.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00539.txt,WikiMIA_length32,english,0,non_member,c74a958057eed5ca2f2de910f0d50fd1
wikimia_extended_00872.txt,dataset/raw/wikimia_extended/wikimia_extended_00872.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00540.txt,WikiMIA_length32,english,0,non_member,d73706cb047d815cde6e40e930d06976
wikimia_extended_00873.txt,dataset/raw/wikimia_extended/wikimia_extended_00873.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00541.txt,WikiMIA_length32,english,0,non_member,71711a7b4cccc920692b55beacbb3d9d
wikimia_extended_00874.txt,dataset/raw/wikimia_extended/wikimia_extended_00874.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00542.txt,WikiMIA_length32,english,0,non_member,0068475552ff87c3c32cf082e4f9d819
wikimia_extended_00875.txt,dataset/raw/wikimia_extended/wikimia_extended_00875.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00543.txt,WikiMIA_length32,english,1,member,4ce3f9307f950fd1cc33873d5748f42d
wikimia_extended_00876.txt,dataset/raw/wikimia_extended/wikimia_extended_00876.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00544.txt,WikiMIA_length32,english,1,member,5260e95e7189123aba6578894880f566
wikimia_extended_00877.txt,dataset/raw/wikimia_extended/wikimia_extended_00877.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00545.txt,WikiMIA_length32,english,0,non_member,e885a6916ba1ae590e92e8858abeec52
wikimia_extended_00878.txt,dataset/raw/wikimia_extended/wikimia_extended_00878.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00546.txt,WikiMIA_length32,english,0,non_member,e5210754a8cead1a34a2b3d9aee67e74
wikimia_extended_00879.txt,dataset/raw/wikimia_extended/wikimia_extended_00879.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00547.txt,WikiMIA_length32,english,1,member,4670861f1950fd63b5e821b8f2ca5476
wikimia_extended_00880.txt,dataset/raw/wikimia_extended/wikimia_extended_00880.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00548.txt,WikiMIA_length32,english,1,member,525bfe78e0a14fdfbbca1e096299b9cc
wikimia_extended_00881.txt,dataset/raw/wikimia_extended/wikimia_extended_00881.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00549.txt,WikiMIA_length32,english,0,non_member,b89abfd6b0ae4071028df40da4cb94e6
wikimia_extended_00882.txt,dataset/raw/wikimia_extended/wikimia_extended_00882.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00550.txt,WikiMIA_length32,english,1,member,fe4127a59a10007dbd7bbfb6337d8c8f
wikimia_extended_00883.txt,dataset/raw/wikimia_extended/wikimia_extended_00883.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00551.txt,WikiMIA_length32,english,1,member,8e734b9d41973924f0c0eee8b48d978a
wikimia_extended_00884.txt,dataset/raw/wikimia_extended/wikimia_extended_00884.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00552.txt,WikiMIA_length32,english,0,non_member,878f687c5a07ccc1104ca74088521e22
wikimia_extended_00885.txt,dataset/raw/wikimia_extended/wikimia_extended_00885.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00553.txt,WikiMIA_length32,english,1,member,e70203570b7e87bc4d5014254222852d
wikimia_extended_00886.txt,dataset/raw/wikimia_extended/wikimia_extended_00886.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00554.txt,WikiMIA_length32,english,1,member,2f07395ea70e4d4f2a0a251a5058f8b3
wikimia_extended_00887.txt,dataset/raw/wikimia_extended/wikimia_extended_00887.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00555.txt,WikiMIA_length32,english,0,non_member,0c1534d5a0c44fc1eb1402129f1843c5
wikimia_extended_00888.txt,dataset/raw/wikimia_extended/wikimia_extended_00888.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00556.txt,WikiMIA_length32,english,0,non_member,3a95f1ebc7e4acd67cf86e5663fc31c6
wikimia_extended_00889.txt,dataset/raw/wikimia_extended/wikimia_extended_00889.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00557.txt,WikiMIA_length32,english,0,non_member,a751d3a1dbdaf1618571b82f6a7f9149
wikimia_extended_00890.txt,dataset/raw/wikimia_extended/wikimia_extended_00890.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00558.txt,WikiMIA_length32,english,0,non_member,bc724b4ddd9de5e4c6d1f424feb390b2
wikimia_extended_00891.txt,dataset/raw/wikimia_extended/wikimia_extended_00891.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00559.txt,WikiMIA_length32,english,1,member,6455df20445a15758936f8ef31fba39d
wikimia_extended_00892.txt,dataset/raw/wikimia_extended/wikimia_extended_00892.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00560.txt,WikiMIA_length32,english,1,member,532d5ecc3025d56dd052b5936ff90aad
wikimia_extended_00893.txt,dataset/raw/wikimia_extended/wikimia_extended_00893.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00561.txt,WikiMIA_length32,english,0,non_member,22f025bbdbe43d3015afc617bcea2f57
wikimia_extended_00894.txt,dataset/raw/wikimia_extended/wikimia_extended_00894.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00562.txt,WikiMIA_length32,english,1,member,57dffb82b369c0e5d81ea6190068dd18
wikimia_extended_00895.txt,dataset/raw/wikimia_extended/wikimia_extended_00895.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00563.txt,WikiMIA_length32,english,1,member,00c8bb0991409ab0e0bfa3b04b128913
wikimia_extended_00896.txt,dataset/raw/wikimia_extended/wikimia_extended_00896.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00564.txt,WikiMIA_length32,english,1,member,a3da51721bd62ec503ca30315a5880fe
wikimia_extended_00897.txt,dataset/raw/wikimia_extended/wikimia_extended_00897.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00565.txt,WikiMIA_length32,english,0,non_member,408b20966bfb94681fe4ea97c55a4571
wikimia_extended_00898.txt,dataset/raw/wikimia_extended/wikimia_extended_00898.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00566.txt,WikiMIA_length32,english,1,member,af1628b26763ca03a584538719ef8367
wikimia_extended_00899.txt,dataset/raw/wikimia_extended/wikimia_extended_00899.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00567.txt,WikiMIA_length32,english,1,member,b412ea2c9f2456a30e1d50008d13a23f
wikimia_extended_00900.txt,dataset/raw/wikimia_extended/wikimia_extended_00900.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00568.txt,WikiMIA_length32,english,1,member,2b85fe3c1048da7f12820a8ac0942fe3
wikimia_extended_00901.txt,dataset/raw/wikimia_extended/wikimia_extended_00901.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00569.txt,WikiMIA_length32,english,1,member,5f33565ebd36f3018be1bacab9c35abd
wikimia_extended_00902.txt,dataset/raw/wikimia_extended/wikimia_extended_00902.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00570.txt,WikiMIA_length32,english,0,non_member,f59961d7c7ba07e3a5af5e9a21165fed
wikimia_extended_00903.txt,dataset/raw/wikimia_extended/wikimia_extended_00903.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00571.txt,WikiMIA_length32,english,1,member,81a7086c4a84f901f9c206250d6514b5
wikimia_extended_00904.txt,dataset/raw/wikimia_extended/wikimia_extended_00904.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00572.txt,WikiMIA_length32,english,1,member,b0abcaddec3091e48ddec510bf01c2b2
wikimia_extended_00905.txt,dataset/raw/wikimia_extended/wikimia_extended_00905.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00573.txt,WikiMIA_length32,english,0,non_member,f65a4c518821d8b0db0bcfd4e6ebdb1f
wikimia_extended_00906.txt,dataset/raw/wikimia_extended/wikimia_extended_00906.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00574.txt,WikiMIA_length32,english,1,member,a3bf8c2d0a92032194d4e839619e77c1
wikimia_extended_00907.txt,dataset/raw/wikimia_extended/wikimia_extended_00907.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00575.txt,WikiMIA_length32,english,0,non_member,5b0abb659cb6aa3b9663e785d8a5dc2f
wikimia_extended_00908.txt,dataset/raw/wikimia_extended/wikimia_extended_00908.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00576.txt,WikiMIA_length32,english,0,non_member,0852f5cf20022381744720e8b27439f6
wikimia_extended_00909.txt,dataset/raw/wikimia_extended/wikimia_extended_00909.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00577.txt,WikiMIA_length32,english,1,member,5e25d68f150250fa1d812ccc1d1194a3
wikimia_extended_00910.txt,dataset/raw/wikimia_extended/wikimia_extended_00910.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00578.txt,WikiMIA_length32,english,1,member,74687f626b2e6e4d48bc41e04bd738b4
wikimia_extended_00911.txt,dataset/raw/wikimia_extended/wikimia_extended_00911.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00579.txt,WikiMIA_length32,english,1,member,01fee785948eebe26e39f776a6bdb8eb
wikimia_extended_00912.txt,dataset/raw/wikimia_extended/wikimia_extended_00912.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00580.txt,WikiMIA_length32,english,0,non_member,47ed523670af426e50f62134aea23348
wikimia_extended_00913.txt,dataset/raw/wikimia_extended/wikimia_extended_00913.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00581.txt,WikiMIA_length32,english,1,member,425636e99ef0bbb84396d1294deba0dd
wikimia_extended_00914.txt,dataset/raw/wikimia_extended/wikimia_extended_00914.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00582.txt,WikiMIA_length32,english,1,member,e21ae940cc5a8fd2ab964b843dc7028b
wikimia_extended_00915.txt,dataset/raw/wikimia_extended/wikimia_extended_00915.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00583.txt,WikiMIA_length32,english,0,non_member,251deb96e4d98c4ea0b9b6a107c5f0da
wikimia_extended_00916.txt,dataset/raw/wikimia_extended/wikimia_extended_00916.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00584.txt,WikiMIA_length32,english,1,member,221d88f1981fbb8e0335521a5c0ffb03
wikimia_extended_00917.txt,dataset/raw/wikimia_extended/wikimia_extended_00917.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00585.txt,WikiMIA_length32,english,1,member,2dd0130646fcf37eed63c7332d4fabee
wikimia_extended_00918.txt,dataset/raw/wikimia_extended/wikimia_extended_00918.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00586.txt,WikiMIA_length32,english,1,member,baeaddfe6ce9e2645d0c621d557c39db
wikimia_extended_00919.txt,dataset/raw/wikimia_extended/wikimia_extended_00919.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00587.txt,WikiMIA_length32,english,0,non_member,3801ba5ad59942463ab4b6719cf909a4
wikimia_extended_00920.txt,dataset/raw/wikimia_extended/wikimia_extended_00920.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00588.txt,WikiMIA_length32,english,0,non_member,86155488420afdf353f3b65cb7463e03
wikimia_extended_00921.txt,dataset/raw/wikimia_extended/wikimia_extended_00921.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00589.txt,WikiMIA_length32,english,0,non_member,88bc45557f65bd1f7d7209f9deb47c84
wikimia_extended_00922.txt,dataset/raw/wikimia_extended/wikimia_extended_00922.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00590.txt,WikiMIA_length32,english,1,member,c3f2fa1da93894cfef360eda2dd3fd7b
wikimia_extended_00923.txt,dataset/raw/wikimia_extended/wikimia_extended_00923.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00591.txt,WikiMIA_length32,english,0,non_member,8a4213c9dc75bdd52138855afcbaf768
wikimia_extended_00924.txt,dataset/raw/wikimia_extended/wikimia_extended_00924.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00592.txt,WikiMIA_length32,english,1,member,6384b964aeeb55f3e31135795f2a9512
wikimia_extended_00925.txt,dataset/raw/wikimia_extended/wikimia_extended_00925.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00593.txt,WikiMIA_length32,english,0,non_member,3944bc1cba25441cc761ef5687669d5e
wikimia_extended_00926.txt,dataset/raw/wikimia_extended/wikimia_extended_00926.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00594.txt,WikiMIA_length32,english,1,member,f744719618bb4519992b01c13f88b240
wikimia_extended_00927.txt,dataset/raw/wikimia_extended/wikimia_extended_00927.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00595.txt,WikiMIA_length32,english,1,member,993e34444fef084d393be60bb332d76a
wikimia_extended_00928.txt,dataset/raw/wikimia_extended/wikimia_extended_00928.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00596.txt,WikiMIA_length32,english,0,non_member,acfe1d93836de2dd1a1d708ad80d8bd4
wikimia_extended_00929.txt,dataset/raw/wikimia_extended/wikimia_extended_00929.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00597.txt,WikiMIA_length32,english,0,non_member,5a2726e5d5566787073727ff3ddc9272
wikimia_extended_00930.txt,dataset/raw/wikimia_extended/wikimia_extended_00930.txt,wikimia_extended,WikiMIA,WikiMIA_WikiMIA_length32_00598.txt,WikiMIA_length32,english,0,non_member,2b5ac817b99e6b517b195d1829c3d943
