query_id,method,model,backend,sample_id,book_id,label,length,position,prefix,target_word,sample_idx,generated_text,generated_first_word,similarity,timestamp
16dc188e8be6482ffba162d0112f7ffc,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,7,Javier always has a girlfriend. They are,always,2,usually,usually,0.7766873836517334,2026-06-27 01:11:55
2c1e094c5c51d029394870911dde1481,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,8,Javier always has a girlfriend. They are always,very,0,very,very,1.0,2026-06-27 01:11:57
d69cd76c5d1e4e599ac267df7cc3e4e2,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,8,Javier always has a girlfriend. They are always,very,1,beautiful,beautiful,0.7166476249694824,2026-06-27 01:11:59
7de9eb4090af6efba1c01ac1ec60967d,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,8,Javier always has a girlfriend. They are always,very,2,very,very,1.0,2026-06-27 01:12:02
fb892a9b599d457e0acb537d86186fc8,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,9,Javier always has a girlfriend. They are always very,pretty,0,beautiful,beautiful,0.8145055174827576,2026-06-27 01:12:04
b5a9dffd2b2633a26747adbecafd804c,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,9,Javier always has a girlfriend. They are always very,pretty,1,beautiful,beautiful,0.8145055174827576,2026-06-27 01:12:06
7e21e2420dd27369e3bbcf4f59e3fbe1,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,9,Javier always has a girlfriend. They are always very,pretty,2,beautiful,beautiful,0.8145055174827576,2026-06-27 01:12:09
c3a4f0498756e937105bf8be75f5dbbf,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,10,Javier always has a girlfriend. They are always very pretty,and,0,and,and,1.0,2026-06-27 01:12:11
c9f444daed20a170b9ff2ad881ae0094,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,10,Javier always has a girlfriend. They are always very pretty,and,1,and,and,1.0,2026-06-27 01:12:13
e6bba79ffbbe46afff25320f590d4a3d,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,10,Javier always has a girlfriend. They are always very pretty,and,2,and,and,1.0,2026-06-27 01:12:16
afb435aa2dcc4c0b32115818eeead894,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,11,Javier always has a girlfriend. They are always very pretty and,none,0,young,young,0.6283584833145142,2026-06-27 01:12:18
47d021f98ee49ea4e6f1ac6a43387062,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,11,Javier always has a girlfriend. They are always very pretty and,none,1,young,young,0.6283584833145142,2026-06-27 01:12:21
7ec51b3180fadd9b35a78af035cda2cf,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,11,Javier always has a girlfriend. They are always very pretty and,none,2,attractive,attractive,0.6353114247322083,2026-06-27 01:12:23
a89a39273bf0cd941d96fb750c068635,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,12,Javier always has a girlfriend. They are always very pretty and none,of,0,of,of,1.0,2026-06-27 01:12:25
f7e58b37aa147b87f0cfc363d23c0016,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,12,Javier always has a girlfriend. They are always very pretty and none,of,1,of,of,1.0,2026-06-27 01:12:28
4e07223e84b6bdd44d3f4aa0bde6f2ea,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,12,Javier always has a girlfriend. They are always very pretty and none,of,2,of,of,1.0,2026-06-27 01:12:30
2197ac5d2b4c3b0a68fc95d95d4e90eb,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,13,Javier always has a girlfriend. They are always very pretty and none of,them,0,them,them,0.9999999403953552,2026-06-27 01:12:32
b6a2ace4d238601346a40ada974426a2,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,13,Javier always has a girlfriend. They are always very pretty and none of,them,1,them,them,0.9999999403953552,2026-06-27 01:12:35
58fab7e7e79e875ae585d4ada6490436,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,13,Javier always has a girlfriend. They are always very pretty and none of,them,2,them,them,0.9999999403953552,2026-06-27 01:12:37
0eb6cc6c0239765a4953e453c68128ab,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,14,Javier always has a girlfriend. They are always very pretty and none of them,last,0,last,last,1.0,2026-06-27 01:12:39
5ffdb97a5eab186ca1fa068dfb30d6ba,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,14,Javier always has a girlfriend. They are always very pretty and none of them,last,1,last,last,1.0,2026-06-27 01:12:42
41df5e99109ee814841c239aa70a1662,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,14,Javier always has a girlfriend. They are always very pretty and none of them,last,2,last,last,1.0,2026-06-27 01:12:44
7fe5df2212ddf0fc60219f8fff672cb9,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,15,Javier always has a girlfriend. They are always very pretty and none of them last,long.,0,very long,very,0.6644209623336792,2026-06-27 01:12:47
1735e65e29a18ac70040dc502d4ed146,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,15,Javier always has a girlfriend. They are always very pretty and none of them last,long.,1,very long,very,0.6644209623336792,2026-06-27 01:12:49
29ac24540c4c44aaf5f21b00ca53e5d8,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,15,Javier always has a girlfriend. They are always very pretty and none of them last,long.,2,very long,very,0.6644209623336792,2026-06-27 01:12:51
9b89f34a8175a0b6edcb20b04c16a35e,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,16,Javier always has a girlfriend. They are always very pretty and none of them last long.,They,0,with,with,0.6912520527839661,2026-06-27 01:12:54
d5c3edf48e82742a2d04c7f68544dace,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,16,Javier always has a girlfriend. They are always very pretty and none of them last long.,They,1,with,with,0.6912520527839661,2026-06-27 01:12:56
5938574b812c6c9d7081ea1e01dc56bc,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,16,Javier always has a girlfriend. They are always very pretty and none of them last long.,They,2,with,with,0.6912520527839661,2026-06-27 01:12:58
fbe54c3aec9af8b51f4225075e9023e0,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,17,Javier always has a girlfriend. They are always very pretty and none of them last long. They,are,0,usually,usually,0.683110773563385,2026-06-27 01:13:01
9314c1ae5adad7f4d16535945d982389,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,17,Javier always has a girlfriend. They are always very pretty and none of them last long. They,are,1,usually,usually,0.683110773563385,2026-06-27 01:13:03
3f11af5ebad48e6988db14d3dd49f4df,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,17,Javier always has a girlfriend. They are always very pretty and none of them last long. They,are,2,usually,usually,0.683110773563385,2026-06-27 01:13:05
f378dd1c340da22007dc5dfe678d4462,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,18,Javier always has a girlfriend. They are always very pretty and none of them last long. They are,usually,0,usually,usually,0.9999999403953552,2026-06-27 01:13:08
50cca254e8b26f214f33b90b4cf153d6,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,18,Javier always has a girlfriend. They are always very pretty and none of them last long. They are,usually,1,usually,usually,0.9999999403953552,2026-06-27 01:13:10
cf7df2ce3ab027bba8607d4d1f29dae2,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,18,Javier always has a girlfriend. They are always very pretty and none of them last long. They are,usually,2,usually,usually,0.9999999403953552,2026-06-27 01:13:13
53a92fc6e82d0ea4bb0593f5d53a1eb1,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,19,Javier always has a girlfriend. They are always very pretty and none of them last long. They are usually,uneasy,0,models,models,0.6110198497772217,2026-06-27 01:13:15
5c9912b519177af5a3be54257c0a9df6,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,19,Javier always has a girlfriend. They are always very pretty and none of them last long. They are usually,uneasy,1,models,models,0.6110198497772217,2026-06-27 01:13:17
ffdceb4ee3c25e744f3fc27a6cdd44f9,simmia,llama-3.3-70b-versatile,groq,BT_0051,The_Wildest_Sun_A_Novel_-_Asha_Lemmie,0,medium,19,Javier always has a girlfriend. They are always very pretty and none of them last long. They are usually,uneasy,2,models,models,0.6110198497772217,2026-06-27 01:13:20
a6dac3051f7f5e20d6e8f186efa3a37f,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,1,When,he’d,0,you,you,0.6349958777427673,2026-06-27 01:13:22
7a63f4ba8f98c88336d4e6e64498d403,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,1,When,he’d,1,it,it,0.6375678777694702,2026-06-27 01:13:24
db826f743e02734ea848fcac9a4c1717,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,1,When,he’d,2,it,it,0.6375678777694702,2026-06-27 01:13:27
f256c03ae0f9d2b611915f84e0c57eaf,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,2,When he’d,found,0,finally,finally,0.6606394648551941,2026-06-27 01:13:29
6e9643183c83cb6cee579b0d6c95798e,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,2,When he’d,found,1,finally,finally,0.6606394648551941,2026-06-27 01:13:31
3e5b7d710052f6107e68dca11e96cf67,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,2,When he’d,found,2,finally,finally,0.6606394648551941,2026-06-27 01:13:34
05f6b3165b88d4c7ca838dded2b9c2cc,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,3,When he’d found,his,0,her,her,0.8214579820632935,2026-06-27 01:14:00
9ed725643165298d6b5e7da30d552933,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,3,When he’d found,his,1,her,her,0.8214579820632935,2026-06-27 01:14:49
05e13078e67638c7c70ddec1238c16e7,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,3,When he’d found,his,2,her,her,0.8214579820632935,2026-06-27 01:15:37
f9ec1ac74e12780cab645e069cbcdea7,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,4,When he’d found his,scarlet,0,way,way,0.5697922110557556,2026-06-27 01:16:27
f48e95356d969e00c142c254b9bf5909,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,4,When he’d found his,scarlet,1,way,way,0.5697922110557556,2026-06-27 01:17:16
c07b081d7014bc7a3e96023ec86026a3,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,4,When he’d found his,scarlet,2,way,way,0.5697922110557556,2026-06-27 01:18:06
a2eeb6c5f5fd39da4ac1f07f457c56f3,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,5,When he’d found his scarlet,team,0,jacket,jacket,0.6737971901893616,2026-06-27 01:18:58
9fdb1e5ca49b83c5f8cb45e46e0d6914,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,5,When he’d found his scarlet,team,1,cloak,cloak,0.6064196825027466,2026-06-27 01:19:50
05bfa0c08bc0a6f950c7e264ce526fc7,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,5,When he’d found his scarlet,team,2,feathered,feathered,0.6373438239097595,2026-06-27 01:20:42
bb4b510589522ba0685c31225e16ece1,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,6,When he’d found his scarlet team,robes,0,jersey,jersey,0.6657438278198242,2026-06-27 01:21:35
62718614ee505cc2227090f325881ca2,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,6,When he’d found his scarlet team,robes,1,jersey,jersey,0.6657438278198242,2026-06-27 01:22:29
dade5f241204bb8bdab910111eef7b41,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,6,When he’d found his scarlet team,robes,2,jersey,jersey,0.6657438278198242,2026-06-27 01:23:22
c6a6723b15d129b082d66b0d9d786e82,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,7,When he’d found his scarlet team robes,and,0,hanging,hanging,0.5885510444641113,2026-06-27 01:24:16
5e5219fb5550e1117d84419e8996bba4,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,7,When he’d found his scarlet team robes,and,1,hanging,hanging,0.5885510444641113,2026-06-27 01:25:10
8d2b577c96a5b6dc628753e86af08c11,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,7,When he’d found his scarlet team robes,and,2,they,they,0.7077834010124207,2026-06-27 01:26:05
37fea686f1bf61364f3e5f28a4b26b2d,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,8,When he’d found his scarlet team robes and,pulled,0,donned,donned,0.690219521522522,2026-06-27 01:26:59
e534205ccf321dbe83fd6f80361f35cd,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,8,When he’d found his scarlet team robes and,pulled,1,put,put,0.6968634128570557,2026-06-27 01:27:54
fb2bb0d4737cb03e4d4096fd227cd5cf,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,8,When he’d found his scarlet team robes and,pulled,2,donned,donned,0.690219521522522,2026-06-27 01:28:48
396e53fc9dac98c914ba5a5dee1d1f17,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,9,When he’d found his scarlet team robes and pulled,on,0,them,them,0.6550276279449463,2026-06-27 01:29:44
5d5e9db89e25507f26823592eadfddcf,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,9,When he’d found his scarlet team robes and pulled,on,1,them,them,0.6550276279449463,2026-06-27 01:30:39
e59c6915ec657fbd0b2c8fc2f8aa2a4e,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,9,When he’d found his scarlet team robes and pulled,on,2,them,them,0.6550276279449463,2026-06-27 01:31:33
66e0593d36185783a36d84b5d821cf7d,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,10,When he’d found his scarlet team robes and pulled on,his,0,his,his,1.0,2026-06-27 01:32:31
6b277349eabf7d2ff9748a33afbb08f5,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,10,When he’d found his scarlet team robes and pulled on,his,1,his,his,1.0,2026-06-27 01:33:25
fa60d77b86d3f95374630b353a658ccf,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,10,When he’d found his scarlet team robes and pulled on,his,2,his,his,1.0,2026-06-27 01:34:22
e7b87fcc127cc133dada9d00994a97a2,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,11,When he’d found his scarlet team robes and pulled on his,cloak,0,gloves,gloves,0.6556239128112793,2026-06-27 01:35:18
0c3c562ccfd834873455be3132cb7501,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,11,When he’d found his scarlet team robes and pulled on his,cloak,1,worn,worn,0.7215767502784729,2026-06-27 01:36:16
6921ec9f171873988b0d64c10dad9d9b,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,11,When he’d found his scarlet team robes and pulled on his,cloak,2,gloves,gloves,0.6556239128112793,2026-06-27 01:37:14
36780b3734cac508291fdef3613c3a52,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,12,When he’d found his scarlet team robes and pulled on his cloak,for,0,he,he,0.720711350440979,2026-06-27 01:38:13
5efe8ad9e6983522389db11517032519,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,12,When he’d found his scarlet team robes and pulled on his cloak,for,1,he,he,0.720711350440979,2026-06-27 01:39:10
135c1d4c8a4ccec84d0c4e62ff21cc6f,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,12,When he’d found his scarlet team robes and pulled on his cloak,for,2,he,he,0.720711350440979,2026-06-27 01:40:08
ca29542c6e62a8f1134d331a33ae4214,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,13,When he’d found his scarlet team robes and pulled on his cloak for,"warmth,",0,the,the,0.6372655034065247,2026-06-27 01:41:06
c5cc524f5e60058163f675b7b434f313,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,13,When he’d found his scarlet team robes and pulled on his cloak for,"warmth,",1,the,the,0.6372655034065247,2026-06-27 01:42:05
757e51b17114a6f4f6c948e31b66730f,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,13,When he’d found his scarlet team robes and pulled on his cloak for,"warmth,",2,the,the,0.6372655034065247,2026-06-27 01:43:04
72e263073e84a041b8289fc05fe628d8,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,14,"When he’d found his scarlet team robes and pulled on his cloak for warmth,",Harry,0,he,he,0.6481909155845642,2026-06-27 01:44:04
403ca6d03ce2555c17c63565aecc7780,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,14,"When he’d found his scarlet team robes and pulled on his cloak for warmth,",Harry,1,he headed downstairs,he,0.6481909155845642,2026-06-27 01:45:05
2654b6bceead6934ab2462edaa929de1,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,14,"When he’d found his scarlet team robes and pulled on his cloak for warmth,",Harry,2,he,he,0.6481909155845642,2026-06-27 01:46:05
32be2683835036c7eae878cff52dc140,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,15,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry",scribbled,0,made,made,0.6499965190887451,2026-06-27 01:47:06
8f1708dbf0c353f0a51a330bc70eb463,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,15,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry",scribbled,1,made,made,0.6499965190887451,2026-06-27 01:48:07
b6ad0c2ec56c5e81c799b3bcc835b9fd,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,15,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry",scribbled,2,made,made,0.6499965190887451,2026-06-27 01:49:08
5671a45928d9eb9f5e6bd3d719d73103,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,16,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled",a,0,a,a,1.0,2026-06-27 01:49:10
c7af0f9f884bb5af40d7d04d25c44c2a,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,16,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled",a,1,a,a,1.0,2026-06-27 01:49:13
3e0cf35afb417e18af914fd75409a3bd,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,16,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled",a,2,a,a,1.0,2026-06-27 01:49:15
be2cfd532636d1acf9ea9e9eed37302b,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,17,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled a",note,0,note,note,1.0,2026-06-27 01:49:17
5bcb2966770f9fb817b736fe0774a72f,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,17,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled a",note,1,note,note,1.0,2026-06-27 01:49:20
25f7a82a119ca6b87a8fe1263e4fc188,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,17,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled a",note,2,note,note,1.0,2026-06-27 01:49:22
581726a71bbf7861fe35890baefca54a,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,18,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled a note",to,0,to Ron,to,1.0000001192092896,2026-06-27 01:49:24
742173f4109dfa32d00fd99809ea0bb1,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,18,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled a note",to,1,to Ron,to,1.0000001192092896,2026-06-27 01:49:27
40ec6d7e581cc04504fe552c2e501553,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,18,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled a note",to,2,to Ron,to,1.0000001192092896,2026-06-27 01:49:29
b375c5baa8c74c145239ca4beade5adc,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,19,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled a note to",Ron,0,Ron,Ron,1.0,2026-06-27 01:49:32
63eb8d4987f9a4ce23e523dfde373015,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,19,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled a note to",Ron,1,Ron,Ron,1.0,2026-06-27 01:49:34
879ee43565e2e3d242319d47d94e82b5,simmia,llama-3.3-70b-versatile,groq,BT_0052,Harry_Potter_and_the_Chamber_of_Secrets_-_JK_Rowling,1,medium,19,"When he’d found his scarlet team robes and pulled on his cloak for warmth, Harry scribbled a note to",Ron,2,Ron,Ron,1.0,2026-06-27 01:49:36
568b4695b46247369e7ce9f5685bd0d4,simmia,llama-3.3-70b-versatile,groq,BT_0053,The_Foxglove_King_-_Hannah_Whitten,0,medium,1,We,talked,0,are,are,0.6834316253662109,2026-06-27 01:49:39
36f79e58b591b350eda99bc88627135f,simmia,llama-3.3-70b-versatile,groq,BT_0053,The_Foxglove_King_-_Hannah_Whitten,0,medium,1,We,talked,1,are,are,0.6834316253662109,2026-06-27 01:49:41
0d15407e38f77f4a570006eb936319db,simmia,llama-3.3-70b-versatile,groq,BT_0053,The_Foxglove_King_-_Hannah_Whitten,0,medium,1,We,talked,2,are,are,0.6834316253662109,2026-06-27 01:49:43
ae0e2780093053419aa172524bdac4d7,simmia,llama-3.3-70b-versatile,groq,BT_0053,The_Foxglove_King_-_Hannah_Whitten,0,medium,2,We talked,about,0,about,about,1.0,2026-06-27 01:49:46
7afca2e795167de5644d38a84d8a09e8,simmia,llama-3.3-70b-versatile,groq,BT_0053,The_Foxglove_King_-_Hannah_Whitten,0,medium,2,We talked,about,1,about,about,1.0,2026-06-27 01:49:48
b8da5b1370ea6efee4b54d01c3139a05,simmia,llama-3.3-70b-versatile,groq,BT_0053,The_Foxglove_King_-_Hannah_Whitten,0,medium,2,We talked,about,2,about,about,1.0,2026-06-27 01:49:50
